time\t VIRT\t RES\t SHR\t %cpu\t %memory\t TIME+\t fd
2018-12-06 15:45:04 \t 3035748 1.454g 3568 100.0 18.9 1:19.79 , 6
2018-12-06 15:45:07 \t 3035748 1.454g 3568 100.0 18.9 1:20.47 , 6
2018-12-06 15:45:09 \t 3035748 1.454g 3568 100.0 18.9 1:22.62 , 6
2018-12-06 15:45:11 \t 3035748 1.454g 3568 100.0 18.9 1:24.75 , 6
2018-12-06 15:45:13 \t 3035748 1.454g 3568 93.3 18.9 1:26.90 , 6
2018-12-06 15:45:15 \t 3035748 1.454g 3568 100.0 18.9 1:29.06 , 6
2018-12-06 15:45:17 \t 3035748 1.454g 3568 100.0 18.9 1:31.20 , 6
2018-12-06 15:45:19 \t 3035748 1.454g 3568 93.3 18.9 1:33.34 , 6
2018-12-06 15:45:22 \t 3035748 1.454g 3568 100.0 18.9 1:35.49 , 6
2018-12-06 15:45:24 \t 3035748 1.454g 3568 100.0 18.9 1:37.64 , 6
2018-12-06 15:45:26 \t 3035748 1.454g 3568 100.0 18.9 1:39.79 , 6
2018-12-06 15:45:28 \t 3035748 1.454g 3568 93.3 18.9 1:41.93 , 6
2018-12-06 15:45:30 \t 3035748 1.454g 3568 100.0 18.9 1:44.08 , 6
2018-12-06 15:45:32 \t 3035748 1.454g 3568 100.0 18.9 1:46.22 , 6
2018-12-06 15:45:35 \t 3035748 1.454g 3568 100.0 18.9 1:48.37 , 6
2018-12-06 15:45:37 \t 3035748 1.454g 3568 93.3 18.9 1:50.51 , 6
2018-12-06 15:45:39 \t 3035748 1.454g 3568 33.3 18.9 1:51.93 , 7
2018-12-06 15:45:41 \t 3035748 1.454g 3568 40.0 18.9 1:52.49 , 6
2018-12-06 15:45:43 \t 3035748 1.454g 3568 33.3 18.9 1:53.04 , 6
2018-12-06 15:45:45 \t 3035748 1.454g 3568 100.0 18.9 1:54.73 , 6
2018-12-06 15:45:48 \t 3035748 1.454g 3568 93.3 18.9 1:56.88 , 6
2018-12-06 15:45:50 \t 3035748 1.454g 3568 93.3 18.9 1:57.87 , 6
2018-12-06 15:45:52 \t 3035748 1.454g 3568 100.0 18.9 2:00.02 , 6
2018-12-06 15:45:54 \t 3035748 1.454g 3568 100.0 18.9 2:02.17 , 6
2018-12-06 15:45:56 \t 3035748 1.454g 3568 93.3 18.9 2:04.32 , 6
2018-12-06 15:45:58 \t 3035748 1.454g 3568 100.0 18.9 2:06.48 , 6
2018-12-06 15:46:00 \t 3035748 1.454g 3568 100.0 18.9 2:08.63 , 6
2018-12-06 15:46:03 \t 3035748 1.454g 3568 100.0 18.9 2:10.78 , 6
2018-12-06 15:46:05 \t 3035748 1.454g 3568 93.3 18.9 2:12.93 , 6
2018-12-06 15:46:07 \t 3035748 1.454g 3568 100.0 18.9 2:15.08 , 6
2018-12-06 15:46:09 \t 3035748 1.454g 3568 100.0 18.9 2:17.24 , 6
2018-12-06 15:46:11 \t 3035748 1.454g 3568 100.0 18.9 2:19.40 , 6
2018-12-06 15:46:13 \t 3035748 1.454g 3568 100.0 18.9 2:21.54 , 6
2018-12-06 15:46:16 \t 3035748 1.454g 3568 93.3 18.9 2:23.69 , 6
2018-12-06 15:46:18 \t 3035748 1.454g 3568 100.0 18.9 2:25.85 , 6
2018-12-06 15:46:20 \t 3035748 1.454g 3568 100.0 18.9 2:27.99 , 6
2018-12-06 15:46:22 \t 3035748 1.489g 3568 100.0 19.3 2:30.14 , 6
2018-12-06 15:46:24 \t 3035748 1.489g 3568 26.7 19.3 2:31.07 , 6
2018-12-06 15:46:26 \t 89824 47708 3664 133.3 0.6 2:32.06 , 6
2018-12-06 15:46:29 \t 2706056 2.266g 3664 93.3 29.4 2:33.88 , 6
2018-12-06 15:46:31 \t 3167728 2.817g 3664 386.7 36.6 2:38.14 , 5
2018-12-06 15:46:33 \t 3167728 2.904g 3664 368.8 37.7 2:46.34 , 5
2018-12-06 15:46:35 \t 3440656 3.018g 3664 100.0 39.2 2:53.55 , 5
2018-12-06 15:46:37 \t 2346752 2.007g 3664 13.3 26.1 2:55.26 , 6
2018-12-06 15:46:39 \t 2346752 2.007g 3664 26.7 26.1 2:55.84 , 6
2018-12-06 15:46:41 \t 3616256 3.222g 3664 400.0 41.8 2:59.36 , 5
2018-12-06 15:46:44 \t 3844936 2.063g 3664 20.0 26.8 3:02.83 , 6
2018-12-06 15:46:46 \t 3844936 2.990g 3664 26.7 38.8 3:03.84 , 6
2018-12-06 15:46:48 \t 3844936 3.440g 3664 106.7 44.7 3:04.87 , 6
2018-12-06 15:46:50 \t 3251096 2.803g 3664 193.3 36.4 3:09.80 , 5
2018-12-06 15:46:52 \t 2688296 2.320g 3664 26.7 30.1 3:11.29 , 6
2018-12-06 15:46:54 \t 3095324 2.398g 3664 100.0 31.1 3:12.05 , 6
2018-12-06 15:46:57 \t 4085924 3.669g 3664 400.0 47.7 3:15.92 , 5
2018-12-06 15:46:59 \t 4085924 3.669g 3664 375.0 47.7 3:24.40 , 5
2018-12-06 15:47:01 \t 4085924 3.669g 3664 380.0 47.7 3:32.68 , 5
2018-12-06 15:47:03 \t 4085924 3.669g 3664 200.0 47.7 3:38.44 , 5
2018-12-06 15:47:05 \t 4085924 3.669g 3664 100.0 47.7 3:40.63 , 5
2018-12-06 15:47:07 \t 5135096 4.098g 3664 33.3 53.2 3:41.86 , 6
2018-12-06 15:47:10 \t 3678896 3.281g 3664 26.7 42.6 3:43.02 , 6
2018-12-06 15:47:12 \t 2493300 2.146g 3664 306.7 27.9 3:49.60 , 5
2018-12-06 15:47:14 \t 3844936 2.787g 3664 50.0 36.2 3:51.04 , 6
2018-12-06 15:47:16 \t 3844936 3.439g 3664 93.3 44.7 3:52.44 , 6
2018-12-06 15:47:18 \t 2535076 2.187g 3664 100.0 28.4 3:57.51 , 5
2018-12-06 15:47:20 \t 2535076 2.187g 3664 25.0 28.4 3:58.22 , 6
2018-12-06 15:47:23 \t 3447284 3.060g 3664 100.0 39.7 3:59.44 , 6
2018-12-06 15:47:25 \t 3616256 3.221g 3664 381.2 41.8 4:04.17 , 5
2018-12-06 15:47:27 \t 3616256 3.221g 3664 380.0 41.8 4:11.45 , 5
2018-12-06 15:47:29 \t 3882456 2.191g 3664 53.3 28.5 4:13.29 , 6
2018-12-06 15:47:31 \t 3882456 3.230g 3664 53.3 41.9 4:14.42 , 6
2018-12-06 15:47:33 \t 3653292 2.927g 3664 246.7 38.0 4:16.41 , 5
2018-12-06 15:47:36 \t 3653292 3.010g 3664 393.3 39.1 4:24.93 , 5
2018-12-06 15:47:38 \t 3653292 3.095g 3664 386.7 40.2 4:33.19 , 5
2018-12-06 15:47:40 \t 3740292 3.235g 3664 393.3 42.0 4:41.60 , 5
2018-12-06 15:47:42 \t 3457552 2.989g 3664 133.3 38.8 4:47.93 , 5
2018-12-06 15:47:44 \t 2898260 2.497g 3664 26.7 32.4 4:49.48 , 6
2018-12-06 15:47:46 \t 2898260 2.497g 3664 40.0 32.4 4:50.10 , 6
2018-12-06 15:47:49 \t 3616256 3.221g 3664 400.0 41.8 4:52.67 , 5
2018-12-06 15:47:51 \t 2346752 2.011g 3664 26.7 26.1 4:57.69 , 6
2018-12-06 15:47:53 \t 2346752 2.011g 3664 31.2 26.1 4:58.26 , 6
2018-12-06 15:47:55 \t 3336292 2.954g 3664 400.0 38.4 5:01.46 , 5
2018-12-06 15:47:57 \t 3844936 2.222g 3664 53.3 28.8 5:05.72 , 6
2018-12-06 15:47:59 \t 3844936 3.152g 3664 26.7 40.9 5:06.75 , 6
2018-12-06 15:48:02 \t 3844936 3.439g 3664 100.0 44.7 5:07.77 , 6
2018-12-06 15:48:04 \t 3179300 2.760g 3664 380.0 35.8 5:14.40 , 5
2018-12-06 15:48:06 \t 2625872 2.248g 3664 26.7 29.2 5:15.72 , 6
2018-12-06 15:48:08 \t 3129920 2.520g 3664 100.0 32.7 5:16.66 , 6
2018-12-06 15:48:10 \t 4085924 3.669g 3664 362.5 47.6 5:21.05 , 5
2018-12-06 15:48:12 \t 4085924 3.669g 3664 393.3 47.6 5:29.57 , 5
2018-12-06 15:48:14 \t 4085924 3.669g 3664 393.3 47.6 5:38.10 , 5
2018-12-06 15:48:17 \t 4085924 3.669g 3664 100.0 47.6 5:42.10 , 5
2018-12-06 15:48:19 \t 5165156 4.166g 3664 46.7 54.1 5:43.25 , 6
2018-12-06 15:48:21 \t 5165156 4.661g 3664 40.0 60.5 5:43.77 , 6
2018-12-06 15:48:23 \t 2832708 2.465g 3664 380.0 32.0 5:47.95 , 5
2018-12-06 15:48:25 \t 2346752 2.011g 3664 100.0 26.1 5:53.09 , 5
2018-12-06 15:48:27 \t 2346752 2.011g 3664 26.7 26.1 5:53.76 , 6
2018-12-06 15:48:30 \t 3336292 2.954g 3664 393.3 38.4 5:55.79 , 5
2018-12-06 15:48:32 \t 2346752 2.011g 3664 20.0 26.1 5:59.79 , 6
2018-12-06 15:48:34 \t 2346752 2.011g 3664 26.7 26.1 6:00.33 , 6
2018-12-06 15:48:36 \t 4085924 3.669g 3664 20.0 47.6 6:02.06 , 6
2018-12-06 15:48:38 \t 4085924 3.669g 3664 393.3 47.6 6:09.69 , 5
2018-12-06 15:48:40 \t 4085924 3.669g 3664 80.0 47.6 6:15.86 , 6
2018-12-06 15:48:43 \t 5177080 3.772g 3664 33.3 49.0 6:17.45 , 6
2018-12-06 15:48:45 \t 5177080 4.642g 3664 26.7 60.3 6:18.39 , 6
2018-12-06 15:48:47 \t 3079860 2.608g 3664 393.3 33.9 6:22.14 , 5
2018-12-06 15:48:49 \t 2874516 2.476g 3664 26.7 32.2 6:25.41 , 6
2018-12-06 15:48:51 \t 2874516 2.476g 3664 33.3 32.2 6:26.01 , 6
2018-12-06 15:48:53 \t 3616256 3.222g 3664 400.0 41.8 6:30.83 , 5
2018-12-06 15:48:56 \t 3882456 2.265g 3664 33.3 29.4 6:32.83 , 6
2018-12-06 15:48:58 \t 3882456 3.189g 3664 33.3 41.4 6:33.80 , 6
2018-12-06 15:49:00 \t 4045132 3.630g 3664 100.0 47.1 6:35.07 , 6
2018-12-06 15:49:02 \t 3353476 2.873g 3664 381.2 37.3 6:42.17 , 5
2018-12-06 15:49:04 \t 2797872 2.414g 3664 100.0 31.3 6:46.57 , 5
2018-12-06 15:49:06 \t 2797872 2.414g 3664 26.7 31.3 6:47.71 , 6
2018-12-06 15:49:09 \t 2920092 2.557g 3664 100.0 33.2 6:48.62 , 6
2018-12-06 15:49:11 \t 2346752 2.011g 3664 26.7 26.1 6:51.34 , 6
2018-12-06 15:49:13 \t 2346752 2.011g 3664 20.0 26.1 6:51.91 , 6
2018-12-06 15:49:15 \t 3336292 2.955g 3664 393.3 38.4 6:53.86 , 5
2018-12-06 15:49:17 \t 3844936 2.526g 3664 60.0 32.8 6:57.49 , 6
2018-12-06 15:49:19 \t 3844936 3.304g 3664 20.0 42.9 6:58.29 , 6
2018-12-06 15:49:22 \t 2465792 2.115g 3664 100.0 27.5 7:00.51 , 5
2018-12-06 15:49:24 \t 2465792 2.115g 3664 33.3 27.5 7:01.30 , 6
2018-12-06 15:49:26 \t 3616256 3.221g 3056 40.0 41.8 7:02.53 , 6
2018-12-06 15:49:28 \t 2346752 2.010g 3056 18.8 26.1 7:06.50 , 6
2018-12-06 15:49:30 \t 2346752 2.010g 3056 26.7 26.1 7:07.13 , 6
2018-12-06 15:49:32 \t 4085924 3.669g 3056 26.7 47.6 7:08.76 , 6
2018-12-06 15:49:35 \t 4085924 3.669g 3056 120.0 47.6 7:15.98 , 6
2018-12-06 15:49:37 \t 5135096 3.594g 3056 40.0 46.7 7:17.61 , 6
2018-12-06 15:49:39 \t 5135096 4.475g 2924 26.7 58.1 7:18.56 , 6
2018-12-06 15:49:41 \t 3844936 2.186g 2924 60.0 28.4 7:21.08 , 6
2018-12-06 15:49:43 \t 3844936 3.439g 2924 100.0 44.7 7:22.43 , 6
2018-12-06 15:49:45 \t 2507896 2.159g 2924 26.7 28.0 7:24.92 , 6
2018-12-06 15:49:47 \t 2507896 2.159g 2924 26.7 28.0 7:25.52 , 6
2018-12-06 15:49:50 \t 3616256 3.220g 2924 106.7 41.8 7:28.30 , 6
2018-12-06 15:49:52 \t 2603676 2.118g 2924 93.3 27.5 7:29.69 , 6
2018-12-06 15:49:54 \t 2346752 2.010g 2924 25.0 26.1 7:31.44 , 6
2018-12-06 15:49:56 \t 2346752 2.010g 2924 26.7 26.1 7:32.02 , 6
2018-12-06 15:49:58 \t 2346752 2.010g 2688 33.3 26.1 7:33.70 , 6
2018-12-06 15:50:00 \t 2346752 2.010g 2688 26.7 26.1 7:34.31 , 6
2018-12-06 15:50:03 \t 4085924 3.668g 2344 353.3 47.6 7:36.42 , 5
2018-12-06 15:50:05 \t 5165156 3.315g 2344 66.7 43.1 7:40.08 , 6
2018-12-06 15:50:07 \t 5165156 4.140g 2344 26.7 53.8 7:40.99 , 6
2018-12-06 15:50:09 \t 2451368 2.109g 2280 380.0 27.4 7:43.00 , 6
2018-12-06 15:50:12 \t 2603676 2.088g 2280 93.3 27.1 7:44.28 , 6
2018-12-06 15:50:14 \t 2346752 2.009g 2280 33.3 26.1 7:46.29 , 6
2018-12-06 15:50:16 \t 2346752 2.009g 2280 31.2 26.1 7:46.89 , 6
2018-12-06 15:50:18 \t 2346752 2.009g 2280 31.2 26.1 7:48.50 , 6
2018-12-06 15:50:20 \t 2346752 2.009g 2280 26.7 26.1 7:49.12 , 6
2018-12-06 15:50:22 \t 4085924 3.668g 2280 26.7 47.6 7:51.39 , 6
2018-12-06 15:50:25 \t 3678896 3.280g 2280 26.7 42.6 7:52.86 , 6
2018-12-06 15:50:27 \t 3678896 3.280g 2280 53.3 42.6 7:53.48 , 6
2018-12-06 15:50:29 \t 2346752 2.009g 2280 26.7 26.1 7:55.28 , 6
2018-12-06 15:50:31 \t 2346752 2.009g 2280 33.3 26.1 7:57.30 , 6
2018-12-06 15:50:33 \t 2346752 2.009g 2280 26.7 26.1 7:57.90 , 6
2018-12-06 15:50:35 \t 4085924 3.668g 2280 86.7 47.6 7:59.55 , 5
2018-12-06 15:50:38 \t 3678896 3.280g 2280 20.0 42.6 8:01.20 , 6
2018-12-06 15:50:40 \t 3678896 3.280g 2280 6.7 42.6 8:01.72 , 6
2018-12-06 15:50:42 \t 2346752 2.009g 2280 33.3 26.1 8:02.92 , 6
2018-12-06 15:50:44 \t 2346752 2.009g 2280 26.7 26.1 8:03.54 , 6
2018-12-06 15:50:46 \t 2346752 2.009g 2280 26.7 26.1 8:05.36 , 6
2018-12-06 15:50:48 \t 2798760 2.148g 2280 106.7 27.9 8:06.27 , 6
2018-12-06 15:50:51 \t 4085924 3.668g 2280 100.0 47.6 8:08.37 , 5
2018-12-06 15:50:53 \t 3678896 3.280g 2280 100.0 42.6 8:09.58 , 6
2018-12-06 15:50:55 \t 2346752 2.009g 2280 26.7 26.1 8:11.07 , 6
2018-12-06 15:50:57 \t 2412472 2.071g 2280 100.0 26.9 8:11.78 , 6
2018-12-06 15:50:59 \t 2346752 2.009g 2280 26.7 26.1 8:12.99 , 6
2018-12-06 15:51:01 \t 2846052 2.485g 2280 100.0 32.3 8:13.91 , 6
2018-12-06 15:51:04 \t 2346752 2.009g 2280 26.7 26.1 8:15.34 , 6
2018-12-06 15:51:06 \t 3541300 2.991g 2280 100.0 38.8 8:16.62 , 6
2018-12-06 15:51:08 \t 3678896 3.280g 2280 53.3 42.6 8:18.67 , 6
2018-12-06 15:51:10 \t 3678896 3.280g 2280 100.0 42.6 8:19.81 , 6
2018-12-06 15:51:12 \t 2346752 2.009g 2280 26.7 26.1 8:20.92 , 6
2018-12-06 15:51:14 \t 3285152 2.904g 2280 93.3 37.7 8:21.95 , 6
2018-12-06 15:51:17 \t 2346752 2.009g 2280 33.3 26.1 8:22.79 , 6
2018-12-06 15:51:19 \t 3596796 3.201g 2280 100.0 41.6 8:24.04 , 6
2018-12-06 15:51:21 \t 2346752 2.009g 2280 33.3 26.1 8:25.11 , 6
2018-12-06 15:51:23 \t 4048956 3.619g 2280 106.7 47.0 8:26.74 , 6
2018-12-06 15:51:25 \t 3678896 3.280g 2280 31.2 42.6 8:28.39 , 6
2018-12-06 15:51:27 \t 3908404 3.498g 2280 43.8 45.4 8:29.66 , 5
2018-12-06 15:51:29 \t 2346752 2.009g 2280 26.7 26.1 8:30.62 , 6
2018-12-06 15:51:32 \t 3336292 2.953g 2280 60.0 38.3 8:31.78 , 6
2018-12-06 15:51:34 \t 2346752 2.009g 2280 33.3 26.1 8:32.55 , 6
2018-12-06 15:51:36 \t 3616256 3.220g 2280 146.7 41.8 8:33.99 , 6
2018-12-06 15:51:38 \t 2346752 2.009g 2280 26.7 26.1 8:35.01 , 6
2018-12-06 15:51:40 \t 4085924 3.668g 2280 113.3 47.6 8:36.75 , 6
2018-12-06 15:51:42 \t 5177080 3.858g 2280 46.7 50.1 8:38.45 , 6
2018-12-06 15:51:45 \t 3678896 2.667g 2052 93.3 34.6 8:39.95 , 5
2018-12-06 15:51:47 \t 3866440 2.735g 2052 46.7 35.5 8:41.32 , 6
2018-12-06 15:51:49 \t 2410240 2.070g 2052 100.0 26.9 8:42.65 , 5
2018-12-06 15:51:51 \t 3896500 3.022g 2052 50.0 39.2 8:43.81 , 6
2018-12-06 15:51:53 \t 2410240 2.070g 2052 146.7 26.9 8:45.22 , 6
2018-12-06 15:51:56 \t 3945944 2.844g 2052 53.3 36.9 8:46.59 , 6
2018-12-06 15:51:58 \t 3059004 2.653g 2052 86.7 34.5 8:48.35 , 6
2018-12-06 15:52:00 \t 4048388 2.714g 2052 73.3 35.2 8:50.06 , 6
2018-12-06 15:52:02 \t 4048388 3.632g 2052 73.3 47.2 8:50.98 , 6
2018-12-06 15:52:04 \t 3866440 2.447g 2052 46.7 31.8 8:52.69 , 6
2018-12-06 15:52:06 \t 3866440 3.439g 2052 53.3 44.7 8:53.77 , 6
2018-12-06 15:52:08 \t 3896500 2.710g 2052 53.3 35.2 8:55.19 , 6
2018-12-06 15:52:11 \t 3896500 3.487g 2052 100.0 45.3 8:56.28 , 6
