runtime 	  walksum  	 nwalks  	  used_edges[0] 	 steps_per_walk  	  total_edges  	  utilization  
929.569s : 	52167	6	7	1.16667	16777171	4.17234e-07
929.586s : 	52167	2	4	2	16777001	2.38422e-07
929.614s : 	52164	3	5	1.66667	16777151	2.98024e-07
929.644s : 	52157	12	28	2.33333	16776961	1.66896e-06
929.675s : 	52154	7	11	1.57143	16777080	6.55656e-07
929.71s : 	52150	4	8	2	16777120	4.7684e-07
929.727s : 	52143	12	13	1.08333	16776352	7.749e-07
929.772s : 	52132	23	43	1.86957	16776984	2.56304e-06
929.806s : 	52114	29	59	2.03448	16776947	3.51673e-06
929.838s : 	52106	17	28	1.64706	16777098	1.66894e-06
929.871s : 	52100	18	23	1.27778	16776867	1.37094e-06
929.914s : 	52096	6	10	1.66667	16777162	5.96048e-07
929.951s : 	52087	16	24	1.5	16777074	1.43052e-06
929.987s : 	52078	16	27	1.6875	16776726	1.60937e-06
930.02s : 	52071	18	27	1.5	16777019	1.60934e-06
930.059s : 	52063	17	29	1.70588	16777072	1.72855e-06
930.094s : 	52060	4	6	1.5	16776963	3.57633e-07
930.112s : 	52059	3	4	1.33333	16777177	2.38419e-07
930.147s : 	52053	10	20	2	16777003	1.19211e-06
930.18s : 	52048	11	21	1.90909	16777061	1.25171e-06
930.214s : 	52044	4	9	2.25	16777115	5.36445e-07
930.245s : 	52032	16	37	2.3125	16777123	2.20538e-06
930.284s : 	52029	7	14	2	16777072	8.34472e-07
930.323s : 	52024	5	13	2.6	16777014	7.7487e-07
930.356s : 	52021	10	23	2.3	16777091	1.37092e-06
930.389s : 	52019	2	8	4	16776987	4.76844e-07
930.423s : 	52005	21	51	2.42857	16776904	3.03989e-06
930.453s : 	52001	6	10	1.66667	16776977	5.96055e-07
930.484s : 	51996	7	12	1.71429	16777077	7.15262e-07
930.519s : 	51991	11	24	2.18182	16776981	1.43053e-06
930.552s : 	51978	20	47	2.35	16777062	2.80144e-06
930.584s : 	51977	3	6	2	16777041	3.57632e-07
930.617s : 	51972	7	14	2	16776999	8.34476e-07
930.651s : 	51968	5	9	1.8	16777068	5.36447e-07
930.68s : 	51964	9	19	2.11111	16777079	1.1325e-06
930.716s : 	51959	17	38	2.23529	16776888	2.26502e-06
930.743s : 	51957	5	8	1.6	16776856	4.76847e-07
930.773s : 	51954	5	8	1.6	16777014	4.76843e-07
930.794s : 	51953	3	3	1	16777169	1.78814e-07
930.811s : 	51949	4	10	2.5	16777110	5.9605e-07
930.852s : 	51942	9	15	1.66667	16777104	8.94076e-07
930.885s : 	51941	3	3	1	16777130	1.78815e-07
930.918s : 	51939	6	7	1.16667	16777089	4.17236e-07
930.95s : 	51934	11	12	1.09091	16776348	7.15293e-07
930.986s : 	51928	8	20	2.5	16776339	1.19216e-06
931.023s : 	51925	4	5	1.25	16776090	2.98043e-07
931.052s : 	51922	9	11	1.22222	16777063	6.55657e-07
931.083s : 	51918	9	18	2	16777167	1.07289e-06
931.117s : 	51915	10	16	1.6	16777167	9.53677e-07
931.153s : 	51911	6	12	2	16776937	7.15268e-07
931.194s : 	51909	5	7	1.4	16776307	4.17255e-07
931.234s : 	51906	4	8	2	16777134	4.76839e-07
931.269s : 	51900	11	22	2	16777168	1.31131e-06
931.3s : 	51892	13	24	1.84615	16776750	1.43055e-06
931.334s : 	51885	11	34	3.09091	16777119	2.02657e-06
931.361s : 	51879	10	14	1.4	16777004	8.34476e-07
931.391s : 	51875	6	12	2	16777179	7.15257e-07
931.42s : 	51874	9	14	1.55556	16777193	8.34466e-07
931.452s : 	51867	21	45	2.14286	16777178	2.68222e-06
931.492s : 	51864	7	10	1.42857	16776999	5.96054e-07
931.526s : 	51860	7	19	2.71429	16777116	1.13249e-06
931.56s : 	51852	11	33	3	16776932	1.96699e-06
931.592s : 	51849	4	5	1.25	16776864	2.98029e-07
931.624s : 	51846	6	12	2	16776927	7.15268e-07
931.651s : 	51841	7	9	1.28571	16776560	5.36463e-07
931.67s : 	51840	3	8	2.66667	16777136	4.76839e-07
931.697s : 	51838	3	6	2	16777032	3.57632e-07
931.732s : 	51830	16	30	1.875	16777103	1.78815e-06
931.765s : 	51827	13	19	1.46154	16776996	1.1325e-06
931.781s : 	51826	2	2	1	16776942	1.19211e-07
931.821s : 	51825	6	8	1.33333	16777119	4.7684e-07
931.842s : 	51824	3	4	1.33333	16777002	2.38422e-07
931.872s : 	51820	13	20	1.53846	16776682	1.19213e-06
931.902s : 	51818	6	9	1.5	16777030	5.36448e-07
931.918s : 	51817	4	5	1.25	16774601	2.9807e-07
931.951s : 	51814	4	4	1	16777120	2.3842e-07
931.983s : 	51813	3	3	1	16776827	1.78818e-07
932.025s : 	51812	4	9	2.25	16777090	5.36446e-07
932.066s : 	51808	6	8	1.33333	16771541	4.76998e-07
932.102s : 	51803	8	12	1.5	16777106	7.1526e-07
932.136s : 	51799	9	9	1	16776983	5.36449e-07
932.17s : 	51796	3	6	2	16776891	3.57635e-07
932.201s : 	51784	23	34	1.47826	16777081	2.02657e-06
932.235s : 	51780	10	22	2.2	16777131	1.31131e-06
932.251s : 	51779	3	3	1	16776935	1.78817e-07
932.283s : 	51775	6	9	1.5	16776950	5.3645e-07
932.32s : 	51769	8	22	2.75	16776812	1.31133e-06
932.357s : 	51763	15	25	1.66667	16775421	1.49028e-06
932.392s : 	51759	6	16	2.66667	16777088	9.53682e-07
932.428s : 	51757	4	6	1.5	16776778	3.57637e-07
932.448s : 	51756	2	4	2	16777104	2.3842e-07
932.483s : 	51754	8	16	2	16777052	9.53684e-07
932.515s : 	51749	7	14	2	16777013	8.34475e-07
932.545s : 	51737	19	41	2.15789	16777031	2.44382e-06
932.576s : 	51727	10	24	2.4	16777066	1.43052e-06
932.614s : 	51717	21	27	1.28571	16777105	1.60934e-06
932.649s : 	51710	14	30	2.14286	16777082	1.78815e-06
932.682s : 	51709	2	3	1.5	16775773	1.78829e-07
932.714s : 	51698	15	31	2.06667	16776764	1.84779e-06
932.753s : 	51684	21	49	2.33333	16777032	2.92066e-06
932.77s : 	51683	2	2	1	16777135	1.1921e-07
932.788s : 	51670	24	32	1.33333	16776962	1.90738e-06
932.822s : 	51668	4	4	1	16777146	2.3842e-07
932.852s : 	51665	3	6	2	16777035	3.57632e-07
932.885s : 	51662	11	19	1.72727	16777149	1.13249e-06
932.903s : 	51660	4	4	1	16776942	2.38422e-07
932.943s : 	51658	2	2	1	16777099	1.1921e-07
932.982s : 	51656	2	2	1	16776546	1.19214e-07
933.016s : 	51656	5	5	1	16776169	2.98042e-07
933.049s : 	51644	25	49	1.96	16776797	2.9207e-06
933.082s : 	51638	17	52	3.05882	16777143	3.09945e-06
933.123s : 	51637	3	3	1	16776496	1.78822e-07
933.143s : 	51636	2	2	1	16777096	1.1921e-07
933.173s : 	51634	5	8	1.6	16776620	4.76854e-07
933.208s : 	51632	7	9	1.28571	16775190	5.36507e-07
933.242s : 	51627	6	16	2.66667	16776912	9.53692e-07
933.273s : 	51627	3	6	2	16776968	3.57633e-07
933.316s : 	51613	25	53	2.12	16777014	3.15908e-06
933.354s : 	51608	8	13	1.625	16776943	7.74873e-07
933.388s : 	51600	12	23	1.91667	16777135	1.37091e-06
933.424s : 	51591	11	28	2.54545	16777077	1.66894e-06
933.457s : 	51588	6	10	1.66667	16776993	5.96054e-07
933.489s : 	51583	6	14	2.33333	16777053	8.34473e-07
933.522s : 	51580	3	4	1.33333	16776763	2.38425e-07
933.557s : 	51575	10	11	1.1	16776809	6.55667e-07
933.588s : 	51573	7	11	1.57143	16776529	6.55678e-07
933.628s : 	51571	8	17	2.125	16776933	1.0133e-06
933.645s : 	51570	4	4	1	16776974	2.38422e-07
933.679s : 	51568	5	13	2.6	16777032	7.74869e-07
933.713s : 	51564	9	12	1.33333	16777095	7.15261e-07
933.744s : 	51558	11	26	2.36364	16777006	1.54974e-06
933.762s : 	51555	4	5	1.25	16777096	2.98025e-07
933.799s : 	51549	8	13	1.625	16776978	7.74871e-07
933.84s : 	51544	9	11	1.22222	16777148	6.55654e-07
933.881s : 	51541	3	5	1.66667	16777100	2.98025e-07
933.912s : 	51536	8	16	2	16777118	9.5368e-07
933.948s : 	51529	10	22	2.2	16776918	1.31133e-06
933.982s : 	51528	2	2	1	16777025	1.19211e-07
934.017s : 	51519	10	21	2.1	16777082	1.25171e-06
934.051s : 	51517	3	12	4	16776785	7.15274e-07
934.081s : 	51513	8	18	2.25	16775151	1.07302e-06
934.119s : 	51509	8	9	1.125	16776657	5.3646e-07
934.162s : 	51502	12	18	1.5	16777084	1.07289e-06
934.195s : 	51501	5	7	1.4	16777038	4.17237e-07
934.212s : 	51500	2	4	2	16777056	2.38421e-07
934.246s : 	51495	10	22	2.2	16777143	1.31131e-06
934.28s : 	51494	2	6	3	16777138	3.5763e-07
934.313s : 	51489	5	12	2.4	16777103	7.15261e-07
934.347s : 	51481	12	33	2.75	16777083	1.96697e-06
934.382s : 	51471	19	37	1.94737	16777086	2.20539e-06
934.42s : 	51446	68	88	1.29412	16776987	5.24528e-06
934.438s : 	51439	23	26	1.13043	16777147	1.54973e-06
934.456s : 	51437	2	3	1.5	16776607	1.7882e-07
934.471s : 	51433	6	11	1.83333	16775988	6.55699e-07
934.514s : 	51429	12	16	1.33333	16777121	9.5368e-07
934.55s : 	51429	5	8	1.6	16777036	4.76842e-07
934.586s : 	51427	10	22	2.2	16777118	1.31131e-06
934.614s : 	51421	8	13	1.625	16777013	7.7487e-07
934.647s : 	51412	21	28	1.33333	16777132	1.66894e-06
934.678s : 	51410	3	6	2	16776158	3.5765e-07
934.71s : 	51410	2	2	1	16776923	1.19211e-07
934.738s : 	51407	6	11	1.83333	16777167	6.55653e-07
934.771s : 	51404	9	23	2.55556	16776553	1.37096e-06
934.797s : 	51403	4	8	2	16777169	4.76839e-07
934.838s : 	51399	12	13	1.08333	16777139	7.74864e-07
934.879s : 	51397	5	6	1.2	16776941	3.57634e-07
934.915s : 	51396	7	16	2.28571	16776104	9.53738e-07
934.951s : 	51392	7	12	1.71429	16777095	7.15261e-07
934.986s : 	51386	14	20	1.42857	16777178	1.1921e-06
935.006s : 	51385	2	3	1.5	16777144	1.78815e-07
935.038s : 	51374	20	42	2.1	16777054	2.50342e-06
935.067s : 	51372	5	9	1.8	16776986	5.36449e-07
935.099s : 	51369	4	10	2.5	16777029	5.96053e-07
935.137s : 	51334	110	221	2.00909	16776798	1.3173e-05
935.158s : 	51329	9	18	2	16777172	1.07289e-06
935.176s : 	51328	5	5	1	16777086	2.98026e-07
935.209s : 	51327	3	4	1.33333	16771882	2.38494e-07
935.241s : 	51324	4	9	2.25	16776535	5.36464e-07
935.273s : 	51316	18	49	2.72222	16777068	2.92065e-06
935.31s : 	51306	13	25	1.92308	16777118	1.49012e-06
935.346s : 	51303	6	7	1.16667	16777102	4.17235e-07
935.377s : 	51301	7	13	1.85714	16776081	7.74913e-07
935.411s : 	51298	4	9	2.25	16777087	5.36446e-07
935.449s : 	51296	7	17	2.42857	16777136	1.01328e-06
935.486s : 	51284	22	42	1.90909	16777027	2.50342e-06
935.52s : 	51276	20	27	1.35	16776866	1.60936e-06
935.539s : 	51276	2	3	1.5	16777076	1.78815e-07
935.574s : 	51270	11	16	1.45455	16777113	9.5368e-07
935.614s : 	51262	17	39	2.29412	16777002	2.32461e-06
935.652s : 	51260	4	4	1	16776889	2.38423e-07
935.684s : 	51257	4	4	1	16777028	2.38421e-07
935.718s : 	51252	7	16	2.28571	16777151	9.53678e-07
935.753s : 	51235	31	65	2.09677	16777150	3.87432e-06
935.795s : 	51235	3	3	1	16777194	1.78814e-07
935.83s : 	51234	8	16	2	16776123	9.53737e-07
935.862s : 	51232	6	7	1.16667	16776512	4.1725e-07
935.895s : 	51230	5	7	1.4	16771878	4.17365e-07
935.924s : 	51227	3	7	2.33333	16776868	4.17241e-07
935.954s : 	51224	4	4	1	16777084	2.3842e-07
935.99s : 	51213	22	48	2.18182	16776869	2.86108e-06
936.031s : 	51204	17	32	1.88235	16777028	1.90737e-06
936.065s : 	51197	22	25	1.13636	16776846	1.49015e-06
936.102s : 	51196	6	6	1	16776464	3.57644e-07
936.135s : 	51191	11	24	2.18182	16775387	1.43067e-06
936.167s : 	51188	5	9	1.8	16777105	5.36445e-07
936.197s : 	51185	3	5	1.66667	16776887	2.98029e-07
936.228s : 	51179	10	23	2.3	16777130	1.37091e-06
936.261s : 	51175	5	22	4.4	16776756	1.31134e-06
936.302s : 	51172	6	11	1.83333	16777001	6.5566e-07
936.34s : 	51171	5	7	1.4	16776836	4.17242e-07
936.371s : 	51168	7	8	1.14286	16776621	4.76854e-07
936.402s : 	51166	4	12	3	16777055	7.15263e-07
936.438s : 	51151	23	51	2.21739	16777102	3.03986e-06
936.47s : 	51146	14	29	2.07143	16776761	1.72858e-06
936.51s : 	51143	6	10	1.66667	16776866	5.96059e-07
936.543s : 	51139	10	19	1.9	16777010	1.1325e-06
936.576s : 	51131	14	22	1.57143	16777189	1.3113e-06
936.604s : 	51126	11	24	2.18182	16776964	1.43053e-06
936.635s : 	51118	15	24	1.6	16776994	1.43053e-06
936.664s : 	51113	6	8	1.33333	16777116	4.7684e-07
936.701s : 	51106	9	20	2.22222	16777060	1.1921e-06
936.736s : 	51103	3	7	2.33333	16777023	4.17237e-07
936.772s : 	51089	33	62	1.87879	16777051	3.69552e-06
936.789s : 	51081	27	87	3.22222	16777132	5.18563e-06
936.806s : 	51080	7	11	1.57143	16777148	6.55654e-07
936.826s : 	51077	3	7	2.33333	16777169	4.17234e-07
936.858s : 	51075	2	2	1	16777150	1.1921e-07
936.888s : 	51073	7	11	1.57143	16777013	6.55659e-07
936.921s : 	51069	5	7	1.4	16777159	4.17234e-07
936.956s : 	51061	14	40	2.85714	16776769	2.38425e-06
936.985s : 	51061	4	9	2.25	16777129	5.36445e-07
937.014s : 	51053	9	16	1.77778	16776981	9.53688e-07
937.05s : 	51053	5	7	1.4	16776976	4.17238e-07
937.088s : 	51051	2	8	4	16776620	4.76854e-07
937.121s : 	51045	9	24	2.66667	16776741	1.43055e-06
937.154s : 	51041	6	12	2	16776702	7.15278e-07
937.188s : 	51039	6	7	1.16667	16777107	4.17235e-07
937.223s : 	51029	13	26	2	16777045	1.54974e-06
937.26s : 	51028	3	4	1.33333	16777155	2.38419e-07
937.293s : 	51027	2	3	1.5	16777098	1.78815e-07
937.326s : 	51009	23	64	2.78261	16777061	3.81473e-06
937.359s : 	51001	14	31	2.21429	16775914	1.84789e-06
937.396s : 	50995	13	22	1.69231	16777043	1.31132e-06
937.436s : 	50993	6	11	1.83333	16777178	6.55653e-07
937.475s : 	50982	17	37	2.17647	16777032	2.2054e-06
937.51s : 	50977	7	12	1.71429	16776960	7.15267e-07
937.542s : 	50973	10	19	1.9	16777070	1.1325e-06
937.577s : 	50971	9	25	2.77778	16771662	1.49061e-06
937.619s : 	50965	6	13	2.16667	16777037	7.74869e-07
937.652s : 	50957	18	46	2.55556	16776975	2.74185e-06
937.677s : 	50952	5	9	1.8	16777127	5.36445e-07
937.706s : 	50947	7	8	1.14286	16776283	4.76864e-07
937.738s : 	50937	14	32	2.28571	16776408	1.90744e-06
937.776s : 	50932	8	9	1.125	16777083	5.36446e-07
937.811s : 	50913	28	54	1.92857	16777061	3.21868e-06
937.83s : 	50911	9	11	1.22222	16773069	6.55813e-07
937.847s : 	50911	2	2	1	16776813	1.19212e-07
937.876s : 	50897	22	45	2.04545	16777124	2.68222e-06
937.915s : 	50891	7	18	2.57143	16777054	1.07289e-06
937.948s : 	50886	11	27	2.45455	16776692	1.60938e-06
937.982s : 	50881	9	16	1.77778	16776917	9.53691e-07
938.016s : 	50878	5	8	1.6	16776969	4.76844e-07
938.053s : 	50869	9	16	1.77778	16777136	9.53679e-07
938.087s : 	50865	7	10	1.42857	16776796	5.96061e-07
938.12s : 	50855	17	35	2.05882	16774773	2.08647e-06
938.15s : 	50853	6	14	2.33333	16776849	8.34483e-07
938.189s : 	50843	29	49	1.68966	16776912	2.92068e-06
938.224s : 	50841	4	4	1	16777066	2.38421e-07
938.263s : 	50839	12	14	1.16667	16777045	8.34474e-07
938.295s : 	50836	5	12	2.4	16777132	7.15259e-07
938.327s : 	50834	5	9	1.8	16777101	5.36445e-07
938.35s : 	50833	2	2	1	16777053	1.1921e-07
938.375s : 	50826	9	18	2	16777107	1.07289e-06
938.415s : 	50822	4	11	2.75	16776353	6.55685e-07
938.453s : 	50814	14	24	1.71429	16777101	1.43052e-06
938.49s : 	50812	4	7	1.75	16776654	4.17246e-07
938.525s : 	50808	13	29	2.23077	16777090	1.72855e-06
938.559s : 	50793	25	62	2.48	16776365	3.69568e-06
938.596s : 	50780	29	60	2.06897	16777051	3.57631e-06
938.628s : 	50776	5	13	2.6	16776878	7.74876e-07
938.659s : 	50772	4	8	2	16777145	4.76839e-07
938.692s : 	50760	17	30	1.76471	16776994	1.78816e-06
938.732s : 	50755	8	18	2.25	16777123	1.07289e-06
938.771s : 	50751	8	9	1.125	16776739	5.36457e-07
938.803s : 	50745	9	21	2.33333	16777114	1.25171e-06
938.832s : 	50733	26	60	2.30769	16777145	3.57629e-06
938.865s : 	50724	12	20	1.66667	16777074	1.1921e-06
938.906s : 	50723	2	5	2.5	16777025	2.98027e-07
938.94s : 	50722	7	12	1.71429	16776733	7.15276e-07
938.963s : 	50719	4	11	2.75	16776791	6.55668e-07
938.989s : 	50713	16	20	1.25	16777035	1.19211e-06
939.017s : 	50706	8	23	2.875	16776840	1.37094e-06
939.048s : 	50703	5	9	1.8	16776016	5.3648e-07
939.085s : 	50696	9	20	2.22222	16776273	1.19216e-06
939.12s : 	50694	9	14	1.55556	16776984	8.34477e-07
939.153s : 	50693	3	5	1.66667	16777037	2.98026e-07
939.187s : 	50691	3	6	2	16776894	3.57635e-07
939.223s : 	50686	6	11	1.83333	16777096	6.55656e-07
939.253s : 	50686	2	3	1.5	16777141	1.78815e-07
939.29s : 	50680	17	44	2.58824	16777055	2.62263e-06
939.318s : 	50678	7	12	1.71429	16776915	7.15269e-07
939.352s : 	50678	3	4	1.33333	16777032	2.38421e-07
939.388s : 	50654	41	113	2.7561	16777047	6.73539e-06
939.404s : 	50651	3	11	3.66667	16777078	6.55656e-07
939.449s : 	50649	5	10	2	16777000	5.96054e-07
939.483s : 	50646	8	22	2.75	16777094	1.31131e-06
939.519s : 	50639	13	21	1.61538	16776923	1.25172e-06
939.551s : 	50635	6	8	1.33333	16774963	4.76901e-07
939.591s : 	50630	9	15	1.66667	16776965	8.94083e-07
939.609s : 	50627	5	15	3	16776861	8.94089e-07
939.644s : 	50622	5	8	1.6	16776816	4.76849e-07
939.676s : 	50609	27	92	3.40741	16775823	5.48408e-06
939.709s : 	50603	11	14	1.27273	16777079	8.34472e-07
939.75s : 	50592	25	60	2.4	16777090	3.57631e-06
939.783s : 	50591	4	5	1.25	16776684	2.98033e-07
939.821s : 	50588	5	10	2	16776850	5.96059e-07
939.861s : 	50569	95	154	1.62105	16777165	9.17914e-06
939.896s : 	50558	37	76	2.05405	16777075	4.52999e-06
939.913s : 	50558	3	3	1	16776942	1.78817e-07
939.947s : 	50552	8	18	2.25	16776664	1.07292e-06
939.979s : 	50543	33	69	2.09091	16777168	4.11273e-06
940.01s : 	50540	6	13	2.16667	16777065	7.74867e-07
940.039s : 	50536	13	18	1.38462	16777110	1.07289e-06
940.07s : 	50533	7	12	1.71429	16777099	7.15261e-07
940.088s : 	50532	3	3	1	16777107	1.78815e-07
940.11s : 	50531	2	6	3	16777056	3.57631e-07
940.148s : 	50526	10	19	1.9	16777076	1.1325e-06
940.182s : 	50517	11	27	2.45455	16776371	1.60941e-06
940.218s : 	50514	5	11	2.2	16777104	6.55655e-07
940.251s : 	50503	16	30	1.875	16777077	1.78815e-06
940.282s : 	50502	4	8	2	16777006	4.76843e-07
940.317s : 	50502	4	6	1.5	16776928	3.57634e-07
940.356s : 	50497	14	15	1.07143	16776905	8.94086e-07
940.385s : 	50495	6	8	1.33333	16777125	4.7684e-07
940.417s : 	50474	43	99	2.30233	16775244	5.90155e-06
940.45s : 	50473	4	9	2.25	16777068	5.36447e-07
940.487s : 	50470	3	5	1.66667	16775069	2.98061e-07
940.525s : 	50469	2	7	3.5	16777170	4.17234e-07
940.561s : 	50426	77	206	2.67532	16777047	1.22787e-05
940.593s : 	50424	3	10	3.33333	16777020	5.96053e-07
940.63s : 	50423	3	4	1.33333	16777176	2.38419e-07
940.671s : 	50409	21	44	2.09524	16777132	2.62262e-06
940.707s : 	50394	40	73	1.825	16777122	4.35116e-06
940.74s : 	50391	7	21	3	16777140	1.2517e-06
940.773s : 	50388	9	13	1.44444	16777110	7.74865e-07
940.79s : 	50387	3	3	1	16777076	1.78815e-07
940.823s : 	50384	15	27	1.8	16777064	1.60934e-06
940.861s : 	50383	2	3	1.5	16776937	1.78817e-07
940.893s : 	50378	7	10	1.42857	16777105	5.9605e-07
940.929s : 	50359	30	75	2.5	16777073	4.47039e-06
940.963s : 	50358	2	2	1	16776478	1.19215e-07
940.997s : 	50353	8	17	2.125	16777081	1.01329e-06
941.028s : 	50351	4	6	1.5	16777021	3.57632e-07
941.062s : 	50337	43	80	1.86047	16776775	4.7685e-06
941.091s : 	50337	2	4	2	16776915	2.38423e-07
941.124s : 	50333	6	12	2	16777030	7.15264e-07
941.164s : 	50329	6	12	2	16777171	7.15258e-07
941.204s : 	50316	28	73	2.60714	16776982	4.3512e-06
941.237s : 	50311	9	17	1.88889	16777098	1.01329e-06
941.267s : 	50305	15	29	1.93333	16776436	1.72862e-06
941.303s : 	50303	2	4	2	16777111	2.3842e-07
941.338s : 	50303	2	3	1.5	16776771	1.78819e-07
941.373s : 	50299	11	14	1.27273	16776935	8.34479e-07
941.399s : 	50298	9	11	1.22222	16777153	6.55654e-07
941.433s : 	50295	6	8	1.33333	16777094	4.76841e-07
941.476s : 	50286	22	43	1.95455	16776954	2.56304e-06
941.512s : 	50274	38	93	2.44737	16777155	5.54325e-06
941.55s : 	50268	8	21	2.625	16776822	1.25173e-06
941.582s : 	50265	9	22	2.44444	16777135	1.31131e-06
941.619s : 	50263	4	5	1.25	16777117	2.98025e-07
941.652s : 	50258	6	17	2.83333	16777066	1.01329e-06
941.686s : 	50256	8	13	1.625	16777167	7.74863e-07
941.719s : 	50248	13	28	2.15385	16776292	1.66902e-06
941.753s : 	50244	8	12	1.5	16777144	7.15259e-07
941.792s : 	50242	10	17	1.7	16776061	1.01335e-06
941.811s : 	50239	4	7	1.75	16777058	4.17236e-07
941.849s : 	50238	2	8	4	16777139	4.76839e-07
941.884s : 	50233	20	65	3.25	16777045	3.87434e-06
941.919s : 	50229	4	12	3	16777148	7.15259e-07
941.952s : 	50225	9	11	1.22222	16777086	6.55656e-07
941.985s : 	50222	8	21	2.625	16777127	1.2517e-06
942.018s : 	50218	6	9	1.5	16777068	5.36447e-07
942.047s : 	50217	4	4	1	16777129	2.3842e-07
942.078s : 	50215	7	10	1.42857	16777093	5.96051e-07
942.119s : 	50204	32	53	1.65625	16777141	3.15906e-06
942.155s : 	50203	2	4	2	16776929	2.38423e-07
942.188s : 	50203	3	5	1.66667	16777086	2.98026e-07
942.221s : 	50202	5	7	1.4	16777009	4.17238e-07
942.257s : 	50193	11	22	2	16777094	1.31131e-06
942.294s : 	50193	3	6	2	16777111	3.5763e-07
942.327s : 	50188	17	29	1.70588	16776934	1.72856e-06
942.346s : 	50183	5	7	1.4	16777184	4.17233e-07
942.38s : 	50165	35	74	2.11429	16776948	4.41081e-06
942.409s : 	50160	9	13	1.44444	16777010	7.7487e-07
942.446s : 	50157	6	11	1.83333	16777000	6.5566e-07
942.481s : 	50153	8	11	1.375	16777102	6.55656e-07
942.515s : 	50145	15	34	2.26667	16776943	2.02659e-06
942.531s : 	50142	3	7	2.33333	16777122	4.17235e-07
942.564s : 	50142	4	7	1.75	16777152	4.17234e-07
942.598s : 	50125	44	108	2.45455	16777104	6.43734e-06
942.634s : 	50119	13	19	1.46154	16776742	1.13252e-06
942.654s : 	50118	2	3	1.5	16777060	1.78816e-07
942.684s : 	50117	3	6	2	16776963	3.57633e-07
942.718s : 	50114	8	10	1.25	16777019	5.96053e-07
942.749s : 	50110	5	9	1.8	16777154	5.36444e-07
942.777s : 	50108	5	5	1	16776865	2.98029e-07
942.811s : 	50107	2	2	1	16777054	1.1921e-07
942.848s : 	50103	20	35	1.75	16775815	2.08634e-06
942.881s : 	50102	4	5	1.25	16776908	2.98029e-07
942.914s : 	50102	2	7	3.5	16777145	4.17234e-07
942.947s : 	50099	3	10	3.33333	16777006	5.96054e-07
942.985s : 	50084	33	70	2.12121	16776942	4.17239e-06
943.022s : 	50078	16	31	1.9375	16777100	1.84776e-06
943.055s : 	50072	9	26	2.88889	16777071	1.54973e-06
943.087s : 	50070	14	45	3.21429	16777134	2.68222e-06
943.122s : 	50068	3	8	2.66667	16776742	4.76851e-07
943.157s : 	50065	4	10	2.5	16777018	5.96053e-07
943.192s : 	50051	18	43	2.38889	16776981	2.56304e-06
943.227s : 	50049	5	10	2	16776431	5.96074e-07
943.26s : 	50045	9	15	1.66667	16776520	8.94107e-07
943.3s : 	50040	10	22	2.2	16777059	1.31131e-06
943.336s : 	50039	3	5	1.66667	16777128	2.98025e-07
943.371s : 	50038	4	4	1	16775245	2.38447e-07
943.403s : 	50034	10	21	2.1	16776900	1.25172e-06
943.419s : 	50023	22	31	1.40909	16770127	1.84853e-06
943.437s : 	50022	3	3	1	16776802	1.78818e-07
943.456s : 	50022	3	4	1.33333	16777076	2.38421e-07
943.474s : 	50021	3	4	1.33333	16777176	2.38419e-07
943.509s : 	50016	18	37	2.05556	16776784	2.20543e-06
943.55s : 	50012	7	8	1.14286	16777154	4.76839e-07
943.59s : 	50009	5	17	3.4	16777032	1.01329e-06
943.628s : 	50007	14	20	1.42857	16777163	1.1921e-06
943.664s : 	49998	14	35	2.5	16776680	2.08623e-06
943.698s : 	49982	25	68	2.72	16777091	4.05315e-06
943.717s : 	49982	3	3	1	16776763	1.78819e-07
943.748s : 	49981	2	3	1.5	16776953	1.78817e-07
943.778s : 	49979	2	7	3.5	16777163	4.17234e-07
943.812s : 	49974	9	21	2.33333	16777081	1.25171e-06
943.848s : 	49971	3	3	1	16776341	1.78823e-07
943.886s : 	49966	18	39	2.16667	16776207	2.32472e-06
943.924s : 	49962	11	17	1.54545	16777083	1.01329e-06
943.941s : 	49959	6	9	1.5	16777130	5.36445e-07
943.974s : 	49952	11	25	2.27273	16777123	1.49012e-06
944.006s : 	49947	13	13	1	16777141	7.74864e-07
944.026s : 	49945	6	6	1	16777140	3.57629e-07
944.045s : 	49944	2	4	2	16776965	2.38422e-07
944.061s : 	49944	2	2	1	16777109	1.1921e-07
944.093s : 	49938	12	32	2.66667	16775938	1.90749e-06
944.124s : 	49929	15	38	2.53333	16777126	2.26499e-06
944.158s : 	49927	2	9	4.5	16776738	5.36457e-07
944.189s : 	49926	2	2	1	16777025	1.19211e-07
944.224s : 	49910	56	74	1.32143	16776961	4.41081e-06
944.262s : 	49900	24	31	1.29167	16777076	1.84776e-06
944.295s : 	49896	5	7	1.4	16776706	4.17245e-07
944.327s : 	49891	11	11	1	16777135	6.55654e-07
944.348s : 	49890	3	3	1	16775372	1.78834e-07
944.378s : 	49890	3	4	1.33333	16773199	2.38476e-07
944.412s : 	49887	8	18	2.25	16777046	1.07289e-06
944.443s : 	49884	3	4	1.33333	16777162	2.38419e-07
944.475s : 	49882	4	11	2.75	16775932	6.55701e-07
944.51s : 	49870	32	70	2.1875	16777046	4.17237e-06
944.545s : 	49864	11	22	2	16777162	1.31131e-06
944.57s : 	49864	2	2	1	16777165	1.1921e-07
944.587s : 	49862	2	9	4.5	16777044	5.36447e-07
