runtime 	  walksum  	 nwalks  	  used_edges[0] 	 steps_per_walk  	  total_edges  	  utilization  
304.928s : 	60169	151	270	1.78808	134217639	2.01166e-06
305.177s : 	60150	150	287	1.91333	134217681	2.13832e-06
305.403s : 	60139	150	220	1.46667	134217618	1.63913e-06
305.629s : 	60116	150	435	2.9	134217698	3.241e-06
305.895s : 	60111	150	171	1.14	134217672	1.27405e-06
306.106s : 	60088	171	237	1.38596	134217715	1.76579e-06
306.341s : 	60080	149	186	1.24832	134217719	1.38581e-06
306.592s : 	60058	149	408	2.73826	134217719	3.03984e-06
306.833s : 	60042	148	372	2.51351	134217705	2.77162e-06
307.081s : 	60026	148	330	2.22973	134217650	2.45869e-06
307.322s : 	59987	169	428	2.53254	134217723	3.18885e-06
307.574s : 	59974	149	246	1.65101	134217693	1.83284e-06
307.834s : 	59958	148	301	2.03378	134217678	2.24263e-06
308.077s : 	59915	178	228	1.2809	134217704	1.69873e-06
308.335s : 	59898	149	278	1.86577	134217722	2.07126e-06
308.587s : 	59885	148	349	2.35811	134217638	2.60025e-06
308.796s : 	59872	149	277	1.85906	134216681	2.06383e-06
309.057s : 	59857	148	356	2.40541	134217607	2.65241e-06
309.278s : 	59850	148	264	1.78378	134217688	1.96695e-06
309.538s : 	59842	147	223	1.51701	134217726	1.66148e-06
309.778s : 	59829	148	232	1.56757	134217720	1.72853e-06
310.034s : 	59818	147	237	1.61224	134217590	1.76579e-06
310.282s : 	59807	147	319	2.17007	134217723	2.37674e-06
310.534s : 	59789	147	422	2.87075	134216616	3.14417e-06
310.774s : 	59763	148	490	3.31081	134217407	3.65079e-06
311.018s : 	59717	178	375	2.10674	134217723	2.79397e-06
311.271s : 	59707	148	284	1.91892	134217490	2.11597e-06
311.549s : 	59672	174	346	1.98851	134217514	2.5779e-06
311.789s : 	59662	149	293	1.96644	134217695	2.18302e-06
312.042s : 	59654	147	218	1.48299	134217636	1.62423e-06
312.27s : 	59640	148	251	1.69595	134217727	1.8701e-06
312.49s : 	59628	147	296	2.01361	134217668	2.20537e-06
312.738s : 	59612	148	329	2.22297	134217728	2.45124e-06
312.978s : 	59603	148	282	1.90541	134217714	2.10106e-06
313.223s : 	59594	147	245	1.66667	134217644	1.82539e-06
313.464s : 	59573	148	407	2.75	134217700	3.03239e-06
313.725s : 	59565	149	218	1.46309	134217691	1.62423e-06
313.972s : 	59549	147	447	3.04082	134217721	3.33041e-06
314.221s : 	59521	167	249	1.49102	134217676	1.8552e-06
314.461s : 	59509	148	249	1.68243	134217469	1.8552e-06
314.71s : 	59502	147	184	1.2517	134217723	1.37091e-06
314.954s : 	59459	202	356	1.76238	134217718	2.65241e-06
315.192s : 	59433	166	181	1.09036	134217690	1.34856e-06
315.415s : 	59415	147	329	2.2381	134217718	2.45124e-06
315.639s : 	59397	146	454	3.10959	134217708	3.38256e-06
315.876s : 	59378	155	240	1.54839	134217674	1.78814e-06
316.106s : 	59358	146	320	2.19178	134217238	2.38419e-06
316.346s : 	59336	154	286	1.85714	134217717	2.13087e-06
316.55s : 	59321	146	287	1.96575	134217710	2.13832e-06
316.794s : 	59301	146	410	2.80822	134217646	3.05474e-06
317.05s : 	59290	146	206	1.41096	134217713	1.53482e-06
317.304s : 	59274	146	322	2.20548	134216554	2.39911e-06
317.552s : 	59259	146	286	1.9589	134217571	2.13087e-06
317.783s : 	59246	145	235	1.62069	134217447	1.75089e-06
318.015s : 	59227	157	284	1.80892	134217708	2.11597e-06
318.255s : 	59211	145	400	2.75862	134217720	2.98023e-06
318.5s : 	59194	145	332	2.28966	134217696	2.47359e-06
318.74s : 	59148	194	460	2.37113	134217726	3.42727e-06
318.989s : 	59133	143	255	1.78322	134217703	1.8999e-06
319.225s : 	59121	148	230	1.55405	134217699	1.71363e-06
319.48s : 	59103	146	399	2.73288	134217696	2.97278e-06
319.709s : 	59094	144	355	2.46528	134217728	2.64496e-06
319.936s : 	59080	143	266	1.86014	134216863	1.98187e-06
320.172s : 	59064	144	309	2.14583	134217645	2.30223e-06
320.403s : 	59040	148	442	2.98649	134217688	3.29316e-06
320.653s : 	59022	143	288	2.01399	134217721	2.14577e-06
320.871s : 	59010	143	387	2.70629	134217586	2.88338e-06
321.101s : 	59000	143	227	1.58741	134217664	1.69128e-06
321.325s : 	58985	144	275	1.90972	134217718	2.04891e-06
321.556s : 	58941	170	336	1.97647	134217670	2.5034e-06
321.794s : 	58927	143	237	1.65734	134216464	1.7658e-06
322.036s : 	58896	144	546	3.79167	134217670	4.06802e-06
322.282s : 	58886	143	313	2.18881	134217677	2.33203e-06
322.497s : 	58864	142	241	1.69718	134217728	1.79559e-06
322.73s : 	58854	142	203	1.42958	134212071	1.51253e-06
322.973s : 	58837	142	242	1.70423	134217724	1.80304e-06
323.217s : 	58826	142	234	1.64789	134217650	1.74344e-06
323.453s : 	58786	168	244	1.45238	134217710	1.81794e-06
323.688s : 	58741	174	260	1.49425	134217712	1.93715e-06
323.927s : 	58727	143	208	1.45455	134217424	1.54972e-06
324.152s : 	58711	142	261	1.83803	134217679	1.9446e-06
324.388s : 	58685	156	304	1.94872	134217720	2.26498e-06
324.626s : 	58677	142	202	1.42254	134217694	1.50502e-06
324.891s : 	58665	142	254	1.78873	134217712	1.89245e-06
325.133s : 	58657	142	242	1.70423	134217689	1.80304e-06
325.364s : 	58644	142	280	1.97183	134217696	2.08616e-06
325.6s : 	58628	147	261	1.77551	134217685	1.9446e-06
325.831s : 	58610	142	406	2.85915	134217723	3.02494e-06
326.06s : 	58595	142	249	1.75352	134217653	1.8552e-06
326.307s : 	58581	142	237	1.66901	134217639	1.76579e-06
326.533s : 	58534	174	291	1.67241	134217641	2.16812e-06
326.788s : 	58498	143	540	3.77622	134217728	4.02331e-06
327.022s : 	58484	142	277	1.9507	134217697	2.06381e-06
327.27s : 	58471	142	269	1.89437	134217714	2.00421e-06
327.507s : 	58456	142	230	1.61972	134217712	1.71363e-06
327.759s : 	58441	143	249	1.74126	134217694	1.8552e-06
327.999s : 	58431	142	210	1.47887	134217579	1.56462e-06
328.251s : 	58392	195	458	2.34872	134217672	3.41237e-06
328.487s : 	58381	143	251	1.75524	134217716	1.8701e-06
328.718s : 	58372	142	200	1.40845	134217725	1.49012e-06
328.979s : 	58357	142	257	1.80986	134217670	1.9148e-06
329.23s : 	58341	142	243	1.71127	134217727	1.81049e-06
329.436s : 	58308	142	580	4.08451	134217705	4.32134e-06
329.698s : 	58294	142	433	3.0493	134217534	3.22611e-06
329.937s : 	58284	141	226	1.60284	134217711	1.68383e-06
330.182s : 	58266	144	247	1.71528	134217665	1.84029e-06
330.423s : 	58250	141	458	3.24823	134217685	3.41237e-06
330.668s : 	58240	141	221	1.56738	134217688	1.64658e-06
330.915s : 	58232	141	245	1.73759	134217705	1.82539e-06
331.17s : 	58214	140	273	1.95	134217720	2.03401e-06
331.415s : 	58200	140	274	1.95714	134217716	2.04146e-06
331.658s : 	58186	140	351	2.50714	134217728	2.61515e-06
331.881s : 	58131	184	329	1.78804	134217726	2.45124e-06
332.127s : 	58107	149	270	1.81208	134217717	2.01166e-06
332.362s : 	58096	140	233	1.66429	134217638	1.73599e-06
332.61s : 	58077	140	376	2.68571	134217711	2.80142e-06
332.837s : 	58066	143	268	1.87413	134217664	1.99676e-06
333.082s : 	58052	140	250	1.78571	134217683	1.86265e-06
333.334s : 	58037	140	291	2.07857	134217668	2.16812e-06
333.586s : 	58022	140	339	2.42143	134217724	2.52575e-06
333.827s : 	57991	150	418	2.78667	134217487	3.11435e-06
334.07s : 	57979	140	263	1.87857	134217708	1.9595e-06
334.33s : 	57964	140	413	2.95	134217115	3.0771e-06
334.568s : 	57946	141	292	2.07092	134217545	2.17557e-06
334.811s : 	57934	140	280	2	134217726	2.08616e-06
335.077s : 	57907	156	233	1.49359	134217698	1.73599e-06
335.318s : 	57892	140	233	1.66429	134217712	1.73599e-06
335.561s : 	57887	141	183	1.29787	134217694	1.36346e-06
335.806s : 	57867	139	298	2.14388	134217718	2.22027e-06
336.066s : 	57855	138	232	1.68116	134217673	1.72854e-06
336.31s : 	57835	138	304	2.2029	134217700	2.26498e-06
336.534s : 	57826	138	243	1.76087	134217703	1.81049e-06
336.788s : 	57814	138	247	1.78986	134217642	1.84029e-06
337.036s : 	57797	137	328	2.39416	134217721	2.44379e-06
337.268s : 	57786	137	278	2.0292	134217699	2.07126e-06
337.505s : 	57756	148	390	2.63514	134217705	2.90573e-06
337.759s : 	57729	138	415	3.00725	134217722	3.09199e-06
338.022s : 	57710	137	301	2.19708	134217703	2.24263e-06
338.256s : 	57691	137	431	3.14599	134217713	3.2112e-06
338.49s : 	57686	137	180	1.31387	134217726	1.3411e-06
338.725s : 	57653	149	318	2.13423	134217721	2.36928e-06
338.956s : 	57631	146	262	1.79452	134217710	1.95205e-06
339.191s : 	57617	137	316	2.30657	134217722	2.35438e-06
339.438s : 	57583	156	250	1.60256	134217728	1.86265e-06
339.691s : 	57528	179	258	1.44134	134217709	1.92225e-06
339.923s : 	57491	189	381	2.01587	134217693	2.83867e-06
340.167s : 	57479	137	255	1.86131	134214352	1.89995e-06
340.391s : 	57470	137	302	2.20438	134217700	2.25008e-06
340.635s : 	57457	141	242	1.71631	134217719	1.80304e-06
340.873s : 	57452	137	206	1.50365	134217722	1.53482e-06
341.109s : 	57437	140	215	1.53571	134217698	1.60188e-06
341.362s : 	57425	137	242	1.76642	134217496	1.80304e-06
341.61s : 	57409	137	340	2.48175	134217662	2.5332e-06
341.854s : 	57399	137	233	1.70073	134217655	1.73599e-06
342.105s : 	57388	137	274	2	134217725	2.04146e-06
342.338s : 	57373	137	254	1.85401	134217099	1.89246e-06
342.583s : 	57319	176	280	1.59091	134217709	2.08616e-06
342.822s : 	57307	136	230	1.69118	134217683	1.71363e-06
343.054s : 	57293	136	234	1.72059	134217652	1.74344e-06
343.282s : 	57270	136	492	3.61765	134217682	3.66569e-06
343.517s : 	57257	136	286	2.10294	134217717	2.13087e-06
343.752s : 	57247	136	223	1.63971	134217660	1.66148e-06
343.988s : 	57220	145	325	2.24138	134217716	2.42144e-06
344.154s : 	57212	136	187	1.375	134217701	1.39326e-06
344.387s : 	57203	137	246	1.79562	134217722	1.83284e-06
344.638s : 	57189	136	364	2.67647	134217343	2.71202e-06
344.88s : 	57178	135	224	1.65926	134217717	1.66893e-06
345.13s : 	57172	135	200	1.48148	134217686	1.49012e-06
345.374s : 	57155	136	362	2.66176	134217699	2.69711e-06
345.642s : 	57142	136	309	2.27206	134217728	2.30223e-06
345.856s : 	57103	155	273	1.76129	134217699	2.03401e-06
346.097s : 	57087	136	254	1.86765	134217657	1.89245e-06
346.331s : 	57076	135	223	1.65185	134217690	1.66148e-06
346.55s : 	57068	135	230	1.7037	134217631	1.71363e-06
346.79s : 	57058	135	188	1.39259	134217682	1.40071e-06
347.035s : 	57039	135	275	2.03704	134217716	2.04891e-06
347.299s : 	57002	165	216	1.30909	134217691	1.60933e-06
347.527s : 	56993	135	208	1.54074	134217582	1.54972e-06
347.783s : 	56978	135	411	3.04444	134217716	3.06219e-06
348.005s : 	56970	135	292	2.16296	134217688	2.17557e-06
348.242s : 	56961	139	243	1.7482	134217673	1.81049e-06
348.473s : 	56957	135	258	1.91111	134217726	1.92225e-06
348.704s : 	56951	135	338	2.5037	134217725	2.5183e-06
348.921s : 	56941	135	361	2.67407	134217598	2.68966e-06
349.144s : 	56935	135	208	1.54074	134217721	1.54972e-06
349.389s : 	56934	134	138	1.02985	134217706	1.02818e-06
349.604s : 	56913	143	313	2.18881	134217717	2.33203e-06
349.842s : 	56899	135	317	2.34815	134217677	2.36183e-06
350.077s : 	56889	134	301	2.24627	134217677	2.24263e-06
350.295s : 	56872	134	341	2.54478	134217426	2.54065e-06
350.534s : 	56826	170	425	2.5	134217724	3.1665e-06
350.77s : 	56821	134	251	1.87313	134216902	1.87011e-06
351.001s : 	56801	134	427	3.18657	134217713	3.1814e-06
351.244s : 	56788	134	440	3.28358	134216223	3.27829e-06
351.483s : 	56779	134	313	2.33582	134217701	2.33203e-06
351.679s : 	56762	134	367	2.73881	134217564	2.73437e-06
351.915s : 	56756	134	253	1.88806	134217726	1.885e-06
352.155s : 	56751	136	257	1.88971	134217709	1.9148e-06
352.398s : 	56746	134	204	1.52239	134217696	1.51992e-06
352.604s : 	56722	151	230	1.52318	134217724	1.71363e-06
352.846s : 	56711	134	321	2.39552	134217698	2.39164e-06
353.021s : 	56662	179	184	1.02793	134217565	1.37091e-06
353.252s : 	56650	135	339	2.51111	134217713	2.52575e-06
353.495s : 	56636	140	241	1.72143	134217722	1.79559e-06
353.747s : 	56618	139	311	2.23741	134217710	2.31713e-06
353.974s : 	56563	178	307	1.72472	134217725	2.28733e-06
354.207s : 	56549	142	263	1.85211	134217724	1.9595e-06
354.435s : 	56507	171	226	1.32164	134217699	1.68383e-06
354.659s : 	56489	136	475	3.49265	134217675	3.53903e-06
354.898s : 	56478	136	258	1.89706	134217701	1.92225e-06
355.141s : 	56463	136	396	2.91176	134217710	2.95043e-06
355.383s : 	56453	136	232	1.70588	134217727	1.72853e-06
355.61s : 	56445	135	259	1.91852	134217691	1.9297e-06
355.829s : 	56443	135	244	1.80741	134217726	1.81794e-06
356.08s : 	56429	134	314	2.34328	134217261	2.33949e-06
356.324s : 	56392	162	349	2.15432	134217728	2.60025e-06
356.561s : 	56382	135	364	2.6963	134217609	2.71201e-06
356.8s : 	56367	140	316	2.25714	134217704	2.35438e-06
357.032s : 	56361	136	303	2.22794	134215745	2.25756e-06
357.268s : 	56335	145	439	3.02759	134217706	3.27081e-06
357.407s : 	56322	136	280	2.05882	134217694	2.08616e-06
357.65s : 	56303	136	347	2.55147	134217724	2.58535e-06
357.897s : 	56287	136	293	2.15441	134217695	2.18302e-06
358.145s : 	56258	153	268	1.75163	134217703	1.99676e-06
358.392s : 	56251	134	238	1.77612	134213893	1.77329e-06
358.645s : 	56245	134	186	1.38806	134217548	1.38581e-06
358.88s : 	56245	134	103	0.768657	134217583	7.67411e-07
359.135s : 	56238	134	249	1.85821	134217717	1.85519e-06
359.368s : 	56192	176	269	1.52841	134217718	2.00421e-06
359.631s : 	56177	138	320	2.31884	134217687	2.38419e-06
359.871s : 	56168	135	338	2.5037	134217697	2.5183e-06
360.119s : 	56155	134	295	2.20149	134217692	2.19792e-06
360.364s : 	56140	134	335	2.5	134217682	2.49595e-06
360.596s : 	56096	165	281	1.70303	134217683	2.09361e-06
360.83s : 	56078	134	411	3.06716	134217699	3.06219e-06
361.063s : 	56064	133	342	2.57143	134217723	2.5481e-06
361.302s : 	56047	133	265	1.99248	134217655	1.9744e-06
361.544s : 	56031	133	350	2.63158	134217131	2.60771e-06
361.796s : 	56023	132	235	1.7803	134217564	1.75089e-06
362.05s : 	56012	133	306	2.30075	134217570	2.27988e-06
362.301s : 	56003	132	264	2	134217654	1.96695e-06
362.546s : 	55988	132	229	1.73485	134217728	1.70618e-06
362.786s : 	55950	160	343	2.14375	134215985	2.55558e-06
363.095s : 	55922	160	137	0.85625	134217118	1.02073e-06
363.349s : 	55910	132	290	2.19697	134217662	2.16067e-06
363.602s : 	55892	141	230	1.63121	134217588	1.71364e-06
363.845s : 	55878	133	307	2.30827	134217728	2.28733e-06
364.094s : 	55853	145	423	2.91724	134217728	3.1516e-06
364.334s : 	55841	133	336	2.52632	134217595	2.5034e-06
364.586s : 	55832	132	284	2.15152	134217663	2.11597e-06
364.813s : 	55827	132	244	1.84848	134217673	1.81794e-06
365.052s : 	55824	132	219	1.65909	134217667	1.63168e-06
365.296s : 	55804	132	468	3.54545	134217698	3.48687e-06
365.55s : 	55792	132	297	2.25	134217663	2.21282e-06
365.806s : 	55778	132	393	2.97727	134217574	2.92808e-06
365.961s : 	55774	132	220	1.66667	134217709	1.63913e-06
366.12s : 	55745	153	255	1.66667	134217699	1.8999e-06
366.35s : 	55698	177	192	1.08475	134217701	1.43051e-06
366.595s : 	55688	133	279	2.09774	134217698	2.07871e-06
366.85s : 	55678	132	260	1.9697	134217690	1.93715e-06
367.104s : 	55668	132	238	1.80303	134217719	1.77324e-06
367.335s : 	55641	160	115	0.71875	134217707	8.56817e-07
367.557s : 	55634	132	198	1.5	134217711	1.47522e-06
367.802s : 	55621	132	278	2.10606	134217666	2.07126e-06
368.051s : 	55609	132	274	2.07576	134217723	2.04146e-06
368.312s : 	55600	132	219	1.65909	134217148	1.63168e-06
368.554s : 	55590	132	268	2.0303	134217649	1.99676e-06
368.79s : 	55574	132	332	2.51515	134217707	2.47359e-06
369.026s : 	55560	133	364	2.73684	134217712	2.71201e-06
369.254s : 	55549	131	285	2.17557	134217712	2.12342e-06
369.502s : 	55515	158	249	1.57595	134217638	1.8552e-06
369.745s : 	55503	131	259	1.9771	134217719	1.9297e-06
369.978s : 	55487	137	236	1.72263	134217709	1.75834e-06
370.215s : 	55477	131	300	2.29008	134217588	2.23518e-06
370.459s : 	55446	154	281	1.82468	134217727	2.09361e-06
370.684s : 	55432	131	240	1.83206	134217649	1.78814e-06
370.909s : 	55422	130	250	1.92308	134217719	1.86265e-06
371.146s : 	55411	137	242	1.76642	134217706	1.80304e-06
371.383s : 	55388	143	335	2.34266	134217723	2.49594e-06
371.619s : 	55364	135	454	3.36296	134217683	3.38256e-06
371.846s : 	55350	131	309	2.35878	134217707	2.30223e-06
372.09s : 	55334	131	286	2.18321	134217726	2.13087e-06
372.319s : 	55330	130	199	1.53077	134217700	1.48267e-06
372.56s : 	55301	150	239	1.59333	134217721	1.78069e-06
372.804s : 	55290	139	190	1.36691	134217076	1.41562e-06
373.028s : 	55288	130	126	0.969231	134217668	9.38774e-07
373.268s : 	55278	131	253	1.9313	134217726	1.885e-06
373.49s : 	55267	130	258	1.98462	134215447	1.92228e-06
373.724s : 	55211	176	302	1.71591	134217727	2.25008e-06
373.954s : 	55206	131	220	1.67939	134217695	1.63913e-06
374.188s : 	55193	132	291	2.20455	134217692	2.16812e-06
374.423s : 	55167	131	532	4.06107	134217654	3.96371e-06
374.682s : 	55152	132	395	2.99242	134217622	2.94298e-06
374.932s : 	55140	131	259	1.9771	134217591	1.9297e-06
375.179s : 	55126	131	284	2.16794	134217708	2.11597e-06
375.4s : 	55114	130	258	1.98462	134217690	1.92225e-06
375.653s : 	55099	130	295	2.26923	134217723	2.19792e-06
375.887s : 	55068	130	554	4.26154	134217667	4.12762e-06
376.131s : 	55057	130	272	2.09231	134217715	2.02656e-06
376.37s : 	54998	172	347	2.01744	134217682	2.58535e-06
376.629s : 	54995	132	207	1.56818	134217727	1.54227e-06
376.886s : 	54988	129	218	1.68992	134217725	1.62423e-06
377.136s : 	54978	129	221	1.71318	134217718	1.64658e-06
377.379s : 	54957	130	242	1.86154	134217700	1.80304e-06
377.623s : 	54942	129	303	2.34884	134217630	2.25753e-06
377.878s : 	54932	129	258	2	134217703	1.92225e-06
378.114s : 	54918	129	280	2.17054	134217726	2.08616e-06
378.363s : 	54909	129	344	2.66667	134217720	2.563e-06
378.604s : 	54888	129	471	3.65116	134217662	3.50923e-06
378.841s : 	54881	128	310	2.42188	134217714	2.30968e-06
379.089s : 	54870	128	243	1.89844	134217691	1.81049e-06
379.336s : 	54860	128	298	2.32812	134217728	2.22027e-06
379.562s : 	54848	128	294	2.29688	134217513	2.19047e-06
379.797s : 	54832	128	337	2.63281	134217668	2.51085e-06
380.033s : 	54816	129	386	2.99225	134217716	2.87592e-06
380.274s : 	54808	128	245	1.91406	134217609	1.82539e-06
380.518s : 	54794	129	258	2	134217697	1.92225e-06
380.762s : 	54781	128	275	2.14844	134217687	2.04891e-06
381.011s : 	54765	127	226	1.77953	134217705	1.68383e-06
381.152s : 	54682	134	110	0.820895	134217708	8.19564e-07
381.379s : 	54679	128	187	1.46094	134217706	1.39326e-06
381.625s : 	54659	127	313	2.46457	134217653	2.33203e-06
381.873s : 	54643	127	238	1.87402	134217723	1.77324e-06
382.099s : 	54619	127	329	2.59055	134217726	2.45124e-06
382.33s : 	54604	127	243	1.91339	134217646	1.81049e-06
382.564s : 	54580	127	298	2.34646	134217711	2.22027e-06
382.806s : 	54570	127	236	1.85827	134217664	1.75834e-06
383.01s : 	54547	127	333	2.62205	134217690	2.48104e-06
383.26s : 	54531	128	408	3.1875	134217714	3.03984e-06
383.491s : 	54519	129	245	1.89922	134217631	1.82539e-06
383.711s : 	54501	127	272	2.14173	134217708	2.02656e-06
383.951s : 	54476	127	269	2.11811	134217698	2.00421e-06
384.19s : 	54360	165	146	0.884848	134217667	1.08779e-06
384.411s : 	54351	128	233	1.82031	134217711	1.73599e-06
384.656s : 	54346	128	215	1.67969	134217477	1.60188e-06
384.894s : 	54328	127	216	1.70079	134217620	1.60933e-06
385.032s : 	54310	127	228	1.79528	134217175	1.69874e-06
385.274s : 	54294	128	322	2.51562	134217627	2.39909e-06
385.52s : 	54279	128	367	2.86719	134217572	2.73437e-06
385.753s : 	54264	127	225	1.77165	134217522	1.67638e-06
386.003s : 	54244	127	312	2.45669	134217719	2.32458e-06
386.228s : 	54223	127	326	2.56693	134216834	2.42891e-06
386.483s : 	54198	127	298	2.34646	134217291	2.22028e-06
386.743s : 	54180	127	304	2.3937	134217638	2.26498e-06
386.988s : 	54169	126	244	1.93651	134217694	1.81794e-06
387.232s : 	54151	126	246	1.95238	134217705	1.83284e-06
387.481s : 	54134	126	256	2.03175	134217708	1.90735e-06
387.752s : 	54114	126	331	2.62698	134217696	2.46614e-06
387.985s : 	54090	127	330	2.59843	134217661	2.45869e-06
388.217s : 	54071	126	289	2.29365	134217724	2.15322e-06
388.458s : 	54004	125	66	0.528	134217722	4.91738e-07
388.692s : 	53927	125	124	0.992	134217727	9.23872e-07
388.82s : 	53848	125	131	1.048	134217708	9.76026e-07
389.063s : 	53832	129	297	2.30233	134217633	2.21282e-06
389.306s : 	53758	125	86	0.688	134217722	6.4075e-07
389.561s : 	53672	125	162	1.296	134217614	1.207e-06
389.887s : 	53596	125	99	0.792	134217728	7.37607e-07
390.159s : 	53583	127	211	1.66142	134217721	1.57207e-06
390.411s : 	53509	124	91	0.733871	134217726	6.78003e-07
390.65s : 	53475	123	266	2.1626	134217661	1.98186e-06
390.886s : 	53401	124	95	0.766129	134217713	7.07805e-07
391.112s : 	53373	123	240	1.95122	134217696	1.78814e-06
391.35s : 	53300	124	101	0.814516	134217683	7.52509e-07
391.588s : 	53272	123	225	1.82927	134217699	1.67638e-06
391.8s : 	53239	123	246	2	134217704	1.83284e-06
392.033s : 	53210	123	211	1.71545	134217728	1.57207e-06
392.275s : 	53171	123	338	2.74797	134217710	2.5183e-06
392.504s : 	53094	124	125	1.00806	134217685	9.31323e-07
392.74s : 	53054	123	309	2.5122	134217717	2.30223e-06
392.999s : 	53011	123	303	2.46341	134217720	2.25753e-06
393.234s : 	52981	123	243	1.97561	134217722	1.81049e-06
393.482s : 	52941	123	308	2.50407	134217727	2.29478e-06
393.726s : 	52902	123	302	2.45528	134217600	2.25008e-06
393.962s : 	52872	123	181	1.47154	134217585	1.34856e-06
394.202s : 	52835	122	349	2.86066	134217685	2.60025e-06
394.433s : 	52798	122	303	2.48361	134217679	2.25753e-06
394.688s : 	52760	123	256	2.0813	134217687	1.90735e-06
394.927s : 	52721	123	294	2.39024	134217016	2.19048e-06
395.173s : 	52691	122	267	2.18852	134217703	1.98931e-06
395.421s : 	52649	123	321	2.60976	134217695	2.39164e-06
395.655s : 	52537	121	49	0.404959	134217655	3.65079e-07
395.916s : 	52428	121	40	0.330579	134217705	2.98023e-07
396.159s : 	52321	121	36	0.297521	134217712	2.68221e-07
396.383s : 	52213	120	40	0.333333	134217656	2.98023e-07
396.638s : 	52104	120	31	0.258333	134217636	2.30968e-07
396.869s : 	51996	120	43	0.358333	134217700	3.20375e-07
397.111s : 	51886	120	42	0.35	134217656	3.12925e-07
397.338s : 	51779	120	30	0.25	134217552	2.23518e-07
397.582s : 	51667	120	54	0.45	134217703	4.02331e-07
397.834s : 	51559	120	33	0.275	134217728	2.45869e-07
398.079s : 	51455	120	51	0.425	134217681	3.7998e-07
398.312s : 	51351	120	34	0.283333	134217612	2.5332e-07
398.541s : 	51245	120	43	0.358333	134217692	3.20375e-07
398.675s : 	51142	119	31	0.260504	134217631	2.30968e-07
398.884s : 	51041	119	39	0.327731	134217703	2.90573e-07
399.123s : 	50941	119	36	0.302521	134217728	2.68221e-07
399.36s : 	50841	118	43	0.364407	134217596	3.20375e-07
399.598s : 	50738	118	53	0.449153	134217659	3.94881e-07
399.859s : 	50635	118	55	0.466102	134217688	4.09782e-07
400.068s : 	50532	117	29	0.247863	134217635	2.16067e-07
400.317s : 	50427	117	37	0.316239	134217722	2.75672e-07
400.569s : 	50321	117	33	0.282051	134217711	2.45869e-07
400.806s : 	50227	117	38	0.324786	134217648	2.83122e-07
400.939s : 	50133	116	47	0.405172	134217577	3.50178e-07
401.165s : 	50041	116	46	0.396552	134217725	3.42727e-07
401.418s : 	49947	116	62	0.534483	134217421	4.61937e-07
401.653s : 	49851	117	68	0.581197	134217719	5.0664e-07
401.9s : 	49757	116	49	0.422414	134217717	3.65078e-07
402.143s : 	49660	116	76	0.655172	134217724	5.66244e-07
402.379s : 	49564	116	74	0.637931	134217326	5.51345e-07
402.632s : 	49469	116	54	0.465517	134217676	4.02331e-07
402.888s : 	49373	115	69	0.6	134217720	5.1409e-07
403.12s : 	49282	114	56	0.491228	134217665	4.17233e-07
403.362s : 	49187	115	72	0.626087	134217697	5.36442e-07
403.592s : 	49097	114	36	0.315789	134217724	2.68221e-07
403.837s : 	49008	114	47	0.412281	134217708	3.50177e-07
404.078s : 	48911	114	81	0.710526	134217691	6.03497e-07
404.311s : 	48816	115	68	0.591304	134217727	5.06639e-07
404.55s : 	48712	113	10	0.0884956	134217703	7.45058e-08
404.787s : 	48608	113	21	0.185841	134217716	1.56462e-07
405.046s : 	48502	113	31	0.274336	134217695	2.30968e-07
405.286s : 	48396	113	28	0.247788	134217640	2.08616e-07
405.54s : 	48292	113	25	0.221239	134217706	1.86265e-07
405.795s : 	48193	113	25	0.221239	134217319	1.86265e-07
406.022s : 	48093	113	27	0.238938	134217719	2.01166e-07
406.271s : 	48004	113	45	0.39823	134217698	3.35276e-07
406.526s : 	47912	113	66	0.584071	134217636	4.91739e-07
406.762s : 	47825	112	45	0.401786	134217719	3.35276e-07
407.025s : 	47736	112	63	0.5625	134217477	4.69387e-07
407.255s : 	47646	112	71	0.633929	134217648	5.28992e-07
407.488s : 	47544	111	11	0.0990991	134217705	8.19564e-08
407.714s : 	47442	111	26	0.234234	134216863	1.93716e-07
407.939s : 	47341	111	11	0.0990991	134217636	8.19564e-08
408.173s : 	47239	111	26	0.234234	134217681	1.93715e-07
408.413s : 	47136	111	45	0.405405	134217716	3.35276e-07
408.648s : 	47034	111	36	0.324324	134217694	2.68221e-07
408.899s : 	46931	111	48	0.432432	134217664	3.57628e-07
409.15s : 	46843	111	38	0.342342	134217671	2.83122e-07
409.405s : 	46757	111	74	0.666667	134217720	5.51343e-07
409.633s : 	46674	110	59	0.536364	134217720	4.39584e-07
409.868s : 	46585	110	67	0.609091	134217644	4.99189e-07
410.111s : 	46497	110	79	0.718182	134217629	5.88596e-07
410.35s : 	46411	110	83	0.754545	134217726	6.18398e-07
410.592s : 	46319	110	81	0.736364	134217725	6.03497e-07
410.835s : 	46222	109	26	0.238532	134217722	1.93715e-07
411.037s : 	46127	109	27	0.247706	134217723	2.01166e-07
411.27s : 	46029	109	35	0.321101	134217510	2.60771e-07
411.514s : 	45929	109	56	0.513761	134217693	4.17233e-07
411.76s : 	45840	110	67	0.609091	134217681	4.99189e-07
412.004s : 	45744	108	25	0.231481	134217716	1.86265e-07
412.23s : 	45647	108	36	0.333333	134217703	2.68221e-07
