runtime 	  walksum  	 nwalks  	  used_edges[0] 	 steps_per_walk  	  total_edges  	  utilization  
64.019s : 	921152	5017	13652	2.72115	268429479	5.08588e-05
64.6132s : 	919935	5025	14207	2.82726	268422104	5.29278e-05
65.1805s : 	918740	5037	14339	2.84673	268430680	5.34179e-05
65.7106s : 	917592	5285	14096	2.66717	268414958	5.25157e-05
66.2849s : 	916651	5048	12520	2.48019	268407176	4.66455e-05
66.8847s : 	915327	5050	15084	2.98693	268430011	5.61934e-05
67.4611s : 	913885	5063	15741	3.10903	268431241	5.86407e-05
68.0178s : 	913014	5057	11930	2.35911	268430564	4.44435e-05
68.596s : 	911810	5065	14258	2.815	268429741	5.31163e-05
69.1751s : 	910765	5082	11925	2.34652	268428894	4.44252e-05
69.7325s : 	909689	5071	12847	2.53343	268432315	4.78594e-05
70.3335s : 	908310	5084	15062	2.96263	268427067	5.61121e-05
70.8841s : 	906806	5266	15444	2.93278	268422269	5.75362e-05
71.3729s : 	906228	5239	7197	1.37374	268433365	2.68111e-05
71.9182s : 	905647	6387	10161	1.59089	268420106	3.78548e-05
72.4338s : 	904796	5117	11407	2.22924	268432989	4.24948e-05
73.0167s : 	903875	5153	14255	2.76635	268428765	5.31053e-05
73.5959s : 	902561	5157	16688	3.23599	268427421	6.21695e-05
74.1687s : 	901080	5116	16669	3.25821	268430909	6.20979e-05
74.688s : 	900238	5122	11724	2.28895	268428778	4.36764e-05
75.2871s : 	898880	5133	15411	3.00234	268427920	5.74121e-05
75.8506s : 	897349	5139	16796	3.26834	268431582	6.25709e-05
76.4539s : 	896090	5141	14642	2.84808	268432175	5.45464e-05
77.0232s : 	895117	5142	14215	2.76449	268432737	5.29555e-05
77.6435s : 	894103	5180	13065	2.5222	268418838	4.86739e-05
78.2112s : 	892867	5153	14678	2.84844	268432471	5.46804e-05
78.7793s : 	892170	5169	10924	2.11337	268433429	4.06954e-05
79.386s : 	890832	5168	15291	2.95878	268430643	5.69644e-05
79.9956s : 	889705	5177	14153	2.73382	268405986	5.27298e-05
80.6458s : 	888837	5168	11213	2.1697	268428839	4.17727e-05
81.2438s : 	887561	5178	14067	2.71669	268432033	5.24043e-05
81.8674s : 	886012	5562	16795	3.0196	268431093	6.25673e-05
82.4866s : 	885220	5195	10130	1.94995	268427096	3.77384e-05
83.0652s : 	884261	5359	12939	2.41444	268433363	4.82019e-05
83.6315s : 	883539	5187	10104	1.94795	268425387	3.76417e-05
84.2431s : 	881982	5198	16249	3.12601	268429910	6.05335e-05
84.8317s : 	881076	5193	11516	2.2176	268416515	4.29035e-05
85.426s : 	879942	5191	13592	2.61838	268429753	5.06352e-05
86.0158s : 	878841	5309	13014	2.45131	268409676	4.84856e-05
86.588s : 	877504	5229	14319	2.73838	268430636	5.33434e-05
87.1415s : 	875612	5220	18022	3.45249	268429319	6.71387e-05
87.7192s : 	874112	5219	15005	2.87507	268430887	5.58989e-05
88.3327s : 	873102	5217	11605	2.22446	268426877	4.32334e-05
88.8944s : 	871763	5228	14216	2.7192	268430609	5.29597e-05
89.4834s : 	870533	5228	12969	2.48068	268421666	4.83158e-05
90.0674s : 	868656	5237	17860	3.41035	268431261	6.65347e-05
90.6474s : 	867613	5237	11443	2.18503	268429362	4.26295e-05
91.2508s : 	866194	5244	14461	2.75763	268429301	5.38727e-05
91.83s : 	864997	5232	13200	2.52294	268426634	4.91754e-05
92.4561s : 	863758	5235	13447	2.56867	268430905	5.00948e-05
93.0503s : 	862273	5238	15014	2.86636	268426650	5.59333e-05
93.6704s : 	861134	5242	13059	2.49122	268428306	4.86499e-05
94.2885s : 	859281	5924	18182	3.06921	268424949	6.77359e-05
94.8732s : 	858110	5243	13189	2.51554	268429772	4.91339e-05
95.4498s : 	856885	5242	13800	2.63258	268431635	5.14097e-05
96.0503s : 	855518	5367	14400	2.68306	268431374	5.3645e-05
96.5838s : 	854940	5263	8871	1.68554	268428511	3.30479e-05
97.2241s : 	853991	5266	10921	2.07387	268429979	4.06847e-05
97.754s : 	853102	5256	11992	2.28158	268432230	4.46742e-05
98.3541s : 	852617	6457	8095	1.25368	268432855	3.01565e-05
99.0093s : 	851014	9724	22465	2.31026	268433253	8.36893e-05
99.6232s : 	848866	9024	23252	2.57668	268432447	8.66214e-05
100.242s : 	848413	8775	9149	1.04262	268432965	3.4083e-05
100.899s : 	847664	11061	15000	1.35612	268433370	5.58798e-05
101.314s : 	847121	5829	13236	2.27072	268433429	4.93083e-05
101.874s : 	845691	7791	16655	2.13772	268431670	6.20456e-05
102.457s : 	844298	5805	13897	2.39397	268394299	5.17783e-05
103.031s : 	843305	5337	11234	2.10493	268404571	4.18547e-05
103.64s : 	842193	5322	12213	2.29481	268429440	4.5498e-05
104.262s : 	841244	5329	11250	2.11109	268424380	4.19112e-05
104.839s : 	839656	5332	15098	2.83158	268426506	5.62463e-05
105.4s : 	837890	5340	16480	3.08614	268430822	6.13938e-05
106.014s : 	836526	5341	13278	2.48605	268431786	4.94651e-05
106.595s : 	834810	5336	15805	2.96196	268430507	5.88793e-05
107.16s : 	834464	5348	5712	1.06806	268430799	2.12792e-05
107.763s : 	833113	5328	13668	2.56532	268428908	5.09185e-05
108.37s : 	831864	5295	13132	2.48008	268422314	4.89229e-05
109.044s : 	831104	5317	8736	1.64303	268433325	3.25444e-05
109.654s : 	829276	5347	16275	3.04376	268429541	6.06304e-05
110.207s : 	827769	5317	14051	2.64266	268432579	5.23446e-05
110.795s : 	826419	5311	12847	2.41894	268430280	4.78597e-05
111.365s : 	824592	5616	16195	2.88373	268432409	6.03318e-05
111.91s : 	822293	5327	19186	3.60165	268429580	7.1475e-05
112.51s : 	821147	5327	11694	2.19523	268424499	4.35653e-05
113.156s : 	819785	5309	13786	2.59672	268428556	5.13582e-05
113.753s : 	818321	5320	14305	2.68891	268431377	5.32911e-05
114.363s : 	817419	5322	10363	1.9472	268432843	3.86056e-05
114.951s : 	816379	5936	11220	1.89016	268431831	4.17983e-05
115.503s : 	814885	5430	13010	2.39595	268425725	4.84678e-05
116.091s : 	813070	5334	14981	2.80859	268429844	5.58097e-05
116.672s : 	811316	5356	15118	2.82263	268429878	5.63201e-05
117.272s : 	809900	5353	13662	2.55221	268427246	5.08965e-05
117.876s : 	808544	5360	13104	2.44478	268430202	4.88172e-05
118.425s : 	806612	5365	16409	3.05853	268425933	6.11305e-05
118.981s : 	804955	5373	15111	2.8124	268428762	5.62943e-05
119.562s : 	803408	5385	14299	2.65534	268430273	5.3269e-05
120.155s : 	801540	5374	16810	3.12802	268405863	6.2629e-05
120.725s : 	799925	5387	14111	2.61945	268430801	5.25685e-05
121.311s : 	798154	5386	15251	2.8316	268430587	5.68154e-05
121.912s : 	796750	5391	12601	2.33741	268429715	4.69434e-05
122.517s : 	794595	6192	18084	2.92054	268429135	6.73697e-05
123.132s : 	793134	5402	13775	2.54998	268428073	5.13173e-05
123.699s : 	791129	5393	17221	3.19321	268399163	6.41619e-05
124.296s : 	789899	5394	12505	2.31832	268423831	4.65868e-05
124.915s : 	788390	5406	14557	2.69275	268428396	5.42305e-05
125.492s : 	786906	5411	14099	2.60562	268430002	5.25239e-05
126.05s : 	785245	5416	15326	2.82976	268428393	5.70953e-05
126.629s : 	783692	5411	14577	2.69396	268415825	5.43075e-05
127.234s : 	782410	5414	13224	2.44256	268430046	4.92642e-05
127.841s : 	780607	5423	15457	2.85027	268430737	5.75828e-05
128.428s : 	778806	5421	15826	2.91939	268430016	5.89576e-05
129.002s : 	776630	5390	18296	3.39443	268427853	6.81598e-05
129.561s : 	774970	5389	14951	2.77436	268419374	5.57002e-05
130.123s : 	773357	5386	14352	2.66469	268426185	5.34672e-05
130.727s : 	772163	5383	11070	2.05647	268409919	4.12429e-05
131.33s : 	770681	5389	12657	2.34867	268427653	4.71524e-05
131.903s : 	769186	5383	13367	2.48319	268427709	4.97974e-05
132.46s : 	767847	5386	13035	2.42016	268431083	4.85599e-05
133.059s : 	766638	5388	11889	2.20657	268416196	4.42932e-05
133.636s : 	765740	5395	10091	1.87044	268416491	3.75946e-05
134.196s : 	763836	5385	16349	3.03603	268430570	6.09059e-05
134.767s : 	762367	5395	13220	2.45042	268410264	4.9253e-05
135.382s : 	761125	5320	12608	2.36992	268425092	4.69703e-05
135.986s : 	759858	5319	13059	2.45516	268426429	4.86502e-05
136.588s : 	758267	5310	14948	2.81507	268428313	5.56871e-05
137.165s : 	757382	5289	10191	1.92683	268429845	3.79652e-05
137.756s : 	755841	5279	13837	2.62114	268430939	5.15477e-05
138.353s : 	754835	5280	10842	2.05341	268432588	4.039e-05
138.908s : 	753767	6640	11498	1.73163	268428420	4.28345e-05
139.486s : 	751863	6713	16153	2.40623	268432592	6.01753e-05
139.998s : 	749792	5297	16335	3.08382	268430254	6.08538e-05
140.564s : 	747573	5297	18136	3.42382	268418577	6.75661e-05
141.127s : 	746988	5552	7142	1.28638	268429382	2.66066e-05
141.714s : 	745554	5303	13422	2.53102	268404443	5.00066e-05
142.296s : 	743578	5294	16159	3.05232	268430533	6.01981e-05
142.883s : 	741713	5384	15970	2.9662	268418143	5.94967e-05
143.467s : 	740013	5304	14720	2.77526	268429598	5.48375e-05
144.058s : 	739192	5305	8506	1.60339	268425015	3.16886e-05
144.642s : 	737616	5297	14042	2.65093	268419401	5.23137e-05
145.218s : 	735752	5303	15368	2.89798	268430152	5.72514e-05
145.75s : 	734525	5298	12111	2.28596	268432450	4.51175e-05
146.31s : 	732210	6282	17951	2.85753	268431781	6.68736e-05
146.898s : 	730860	5308	12035	2.26733	268428689	4.4835e-05
147.471s : 	729197	5311	14043	2.64413	268421882	5.23169e-05
148.097s : 	727770	5305	12863	2.42469	268428607	4.79196e-05
148.678s : 	726454	5294	11393	2.15206	268431219	4.24429e-05
149.28s : 	725435	5292	9803	1.85242	268429568	3.65198e-05
149.911s : 	724310	5298	10003	1.88807	268391368	3.72702e-05
150.486s : 	722164	5290	16641	3.14575	268428723	6.19941e-05
151.074s : 	720284	5295	14686	2.77356	268428076	5.47111e-05
151.687s : 	718544	5295	14261	2.6933	268395381	5.31343e-05
152.267s : 	716919	5271	13793	2.61677	268425690	5.13848e-05
152.821s : 	715463	5280	12802	2.42462	268430219	4.76921e-05
153.396s : 	713715	5290	14273	2.69811	268411208	5.31759e-05
153.966s : 	712212	5685	13348	2.34793	268426748	4.97268e-05
154.551s : 	710776	5338	11716	2.19483	268431217	4.36462e-05
155.036s : 	709474	5317	13712	2.5789	268432384	5.10818e-05
155.421s : 	708011	6193	10469	1.69046	268433365	3.90004e-05
155.995s : 	706608	6160	11090	1.80032	268420106	4.13158e-05
156.567s : 	705953	5628	6813	1.21055	268433964	2.53805e-05
157.041s : 	702704	7363	19494	2.64756	268433157	7.26214e-05
157.636s : 	701053	5329	12730	2.38882	268426903	4.74245e-05
158.224s : 	699201	5252	13648	2.59863	268419040	5.08459e-05
158.815s : 	697293	5240	14658	2.79733	268427896	5.46068e-05
159.337s : 	695998	5236	14143	2.70111	268414958	5.26908e-05
159.968s : 	695233	5238	9047	1.72719	268432095	3.37031e-05
160.566s : 	693498	6363	14607	2.29562	268431949	5.4416e-05
161.137s : 	691995	5244	13075	2.49333	268429261	4.87093e-05
161.725s : 	690394	5241	14067	2.68403	268417782	5.24071e-05
162.308s : 	688775	5185	13737	2.64937	268426050	5.11761e-05
162.906s : 	687083	5175	14299	2.76309	268410963	5.32728e-05
163.495s : 	685518	5166	13224	2.55981	268423972	4.92653e-05
164.069s : 	683859	5157	13905	2.69634	268428196	5.18016e-05
164.658s : 	682194	5119	14084	2.75132	268427042	5.24686e-05
165.204s : 	680569	5040	14609	2.89861	268430662	5.44237e-05
165.785s : 	679546	5039	9989	1.98234	268417025	3.72145e-05
166.343s : 	678245	5020	9735	1.93924	268430372	3.62664e-05
166.902s : 	677036	5013	10234	2.04149	268421414	3.81266e-05
167.414s : 	675704	5016	11409	2.27452	268430324	4.25027e-05
167.896s : 	673881	4967	13187	2.65492	268426774	4.9127e-05
168.449s : 	672349	4970	12259	2.4666	268427448	4.56697e-05
169.016s : 	671352	4985	9332	1.87202	268422540	3.47661e-05
169.524s : 	670112	4965	10237	2.06183	268432911	3.81362e-05
170.123s : 	669103	5000	8275	1.655	268424482	3.0828e-05
170.699s : 	667379	4932	13427	2.72242	268430291	5.00204e-05
171.269s : 	665623	4914	14024	2.85389	268430297	5.22445e-05
171.85s : 	664674	4894	8515	1.73989	268422025	3.17224e-05
172.361s : 	662783	4880	14088	2.88689	268428242	5.24833e-05
172.85s : 	660577	4874	13989	2.87013	268431367	5.21139e-05
173.437s : 	658860	4877	12630	2.58971	268425460	4.70522e-05
174.013s : 	657477	4828	11378	2.35667	268421984	4.23885e-05
174.703s : 	656884	4824	7296	1.51244	268431218	2.71801e-05
175.283s : 	655228	4824	13925	2.88661	268419174	5.18778e-05
175.86s : 	653616	4794	13507	2.81748	268397749	5.03246e-05
176.446s : 	652110	4752	10987	2.31208	268431388	4.09304e-05
177.157s : 	651205	4716	9704	2.05768	268432085	3.61507e-05
177.715s : 	650100	4727	8981	1.89994	268419730	3.34588e-05
178.288s : 	648396	4683	11920	2.54538	268431373	4.44061e-05
178.819s : 	647142	4625	9728	2.10335	268384688	3.62465e-05
179.405s : 	645751	4743	10423	2.19755	268429891	3.88295e-05
180.022s : 	644440	4615	9999	2.16663	268429621	3.725e-05
180.559s : 	642707	4582	12388	2.70362	268430203	4.61498e-05
181.138s : 	641629	4548	8846	1.94503	268433056	3.29542e-05
181.709s : 	640586	4498	8953	1.99044	268431012	3.33531e-05
182.239s : 	640011	4474	5474	1.22351	268431747	2.03925e-05
182.753s : 	638855	4424	8966	2.02667	268418016	3.34031e-05
183.323s : 	637713	4406	8996	2.04176	268428931	3.35135e-05
183.848s : 	636123	4388	9724	2.21604	268432989	3.62251e-05
184.328s : 	635052	4386	8281	1.88805	268401269	3.08531e-05
184.881s : 	633511	4371	11115	2.5429	268426260	4.1408e-05
185.424s : 	632530	4325	7374	1.70497	268430656	2.74708e-05
185.941s : 	631385	4333	9268	2.13893	268422149	3.45277e-05
186.491s : 	629209	4384	14861	3.38983	268427438	5.53632e-05
187.064s : 	627898	4311	9457	2.19369	268405091	3.52341e-05
187.59s : 	626686	4234	9213	2.17596	268431966	3.43215e-05
188.152s : 	625565	4172	9632	2.30872	268337934	3.5895e-05
188.7s : 	624587	4168	7847	1.88268	268426825	2.92333e-05
189.253s : 	623458	4164	8661	2.07997	268431336	3.22652e-05
189.796s : 	622418	4166	7618	1.82861	268433849	2.83794e-05
190.334s : 	620627	4539	13355	2.94228	268275828	4.97809e-05
190.856s : 	619243	4172	9114	2.18456	268430602	3.39529e-05
191.331s : 	618108	4118	8382	2.03545	268427971	3.12263e-05
191.896s : 	617000	4127	8429	2.0424	268432139	3.14009e-05
192.386s : 	615967	4119	8061	1.95703	268396841	3.00339e-05
192.891s : 	614296	4198	11566	2.75512	268432305	4.30872e-05
193.398s : 	613169	4122	8469	2.05459	268427801	3.15504e-05
193.94s : 	612259	4137	6566	1.58714	268433325	2.44605e-05
194.496s : 	610493	4099	11325	2.76287	268430731	4.21897e-05
195.062s : 	609079	4090	10391	2.54059	268425565	3.87109e-05
195.622s : 	607809	4054	9653	2.38111	268432190	3.59607e-05
196.157s : 	606912	4002	7242	1.8096	268430905	2.6979e-05
196.72s : 	605720	3974	8494	2.13739	268423730	3.1644e-05
197.264s : 	604661	3979	7879	1.98015	268428305	2.93523e-05
197.757s : 	603297	3969	9001	2.26783	268427231	3.35324e-05
198.336s : 	602221	3983	7708	1.93522	268425642	2.87156e-05
198.845s : 	601227	3920	7430	1.89541	268408312	2.76817e-05
199.424s : 	599713	3886	9866	2.53886	268430377	3.67544e-05
199.948s : 	598341	3893	9589	2.46314	268431776	3.57223e-05
200.519s : 	597167	3864	7758	2.00776	268431346	2.89012e-05
201.07s : 	596036	3863	8481	2.19544	268376611	3.16011e-05
201.647s : 	594777	3801	8811	2.31807	268429676	3.28242e-05
202.206s : 	593393	3795	9643	2.54097	268432020	3.59234e-05
202.749s : 	592090	3741	8285	2.21465	268433363	3.08643e-05
203.263s : 	591105	3740	7199	1.92487	268428609	2.6819e-05
203.847s : 	590156	3762	7127	1.89447	268415798	2.65521e-05
204.371s : 	588752	3677	9004	2.44874	268405255	3.35463e-05
204.942s : 	587262	3678	9525	2.58972	268430258	3.54841e-05
205.462s : 	586096	3655	8026	2.1959	268431140	2.98997e-05
205.964s : 	584996	3625	7308	2.016	268430400	2.72249e-05
206.484s : 	583908	3610	7592	2.10305	268429067	2.82831e-05
206.96s : 	582263	3620	10270	2.83702	268395410	3.82644e-05
207.513s : 	581202	3622	7943	2.19299	268431031	2.95905e-05
208.065s : 	580175	3620	7558	2.08785	268428180	2.81565e-05
208.566s : 	579095	3608	7661	2.12334	268429150	2.85401e-05
209.117s : 	577701	3617	8797	2.43213	268429610	3.27721e-05
209.634s : 	576721	3610	6626	1.83546	268400955	2.46869e-05
210.161s : 	575621	3598	7405	2.05809	268428740	2.75865e-05
210.666s : 	574327	3581	8134	2.27143	268432728	3.03018e-05
211.209s : 	572762	3586	9921	2.76659	268431101	3.69592e-05
211.794s : 	571837	3575	6280	1.75664	268432442	2.33951e-05
212.323s : 	570163	3692	9203	2.49269	268425176	3.42852e-05
212.863s : 	569019	3578	7726	2.15931	268426576	2.87825e-05
213.21s : 	568099	3572	5297	1.48292	268433365	1.9733e-05
213.713s : 	567015	3550	7313	2.06	268430126	2.72436e-05
214.243s : 	565559	3539	9611	2.71574	268422269	3.58055e-05
214.775s : 	564649	3527	6449	1.82847	268427881	2.40251e-05
215.267s : 	563228	3609	9087	2.51787	268431355	3.38522e-05
215.81s : 	562050	3558	7776	2.1855	268407176	2.89709e-05
216.351s : 	561042	3548	6900	1.94476	268412449	2.57067e-05
216.878s : 	559834	3553	7057	1.98621	268409919	2.62919e-05
217.35s : 	558406	3537	8761	2.47696	268427659	3.26382e-05
217.915s : 	557297	3534	7766	2.19751	268430235	2.89312e-05
218.454s : 	555906	3530	8399	2.37932	268429079	3.12895e-05
218.974s : 	554584	3519	7905	2.24638	268429514	2.94491e-05
219.521s : 	553504	3468	7385	2.12947	268431333	2.75117e-05
219.989s : 	552456	3458	6792	1.96414	268431670	2.53025e-05
220.506s : 	551359	3457	7826	2.26381	268430892	2.91546e-05
221.022s : 	550138	3450	8922	2.58609	268214978	3.32644e-05
221.561s : 	549045	3439	6889	2.0032	268427604	2.56643e-05
222.092s : 	547803	3431	8377	2.44156	268424772	3.1208e-05
222.543s : 	546757	3437	6746	1.96276	268427500	2.51316e-05
223.038s : 	545616	3425	7388	2.15708	268423853	2.75236e-05
223.551s : 	544350	3413	8332	2.44125	268429543	3.10398e-05
224.092s : 	543150	3392	7780	2.29363	268430070	2.89833e-05
224.579s : 	541531	3491	10027	2.87224	268430858	3.73541e-05
225.08s : 	540547	3381	7272	2.15084	268338457	2.71001e-05
225.576s : 	539419	3381	7444	2.20172	268432990	2.77313e-05
226.093s : 	537884	3365	9089	2.70104	268431706	3.38596e-05
226.641s : 	536463	3344	8621	2.57805	268427920	3.21166e-05
227.182s : 	535002	3335	8718	2.61409	268428337	3.24779e-05
227.736s : 	533754	3337	7647	2.29158	268427067	2.84882e-05
228.279s : 	532319	3321	9153	2.7561	268430235	3.40982e-05
228.741s : 	531054	3301	7989	2.42018	268430410	2.97619e-05
229.288s : 	530231	3300	5654	1.71333	268430613	2.10632e-05
229.832s : 	529236	3271	5816	1.77805	268431737	2.16666e-05
230.396s : 	528167	3269	7098	2.17131	268432250	2.64424e-05
230.92s : 	526693	3525	8698	2.46752	268431848	3.2403e-05
231.254s : 	525807	3224	6145	1.90602	268433429	2.28921e-05
231.779s : 	524224	3196	9273	2.90144	268429319	3.45454e-05
232.311s : 	523189	3042	6629	2.17916	268418838	2.46965e-05
232.837s : 	522219	3018	5831	1.93207	268430564	2.17226e-05
233.371s : 	521453	3012	5093	1.6909	268425387	1.89736e-05
233.865s : 	520538	3043	5674	1.86461	268428894	2.11378e-05
234.394s : 	519302	3013	7325	2.43113	268430680	2.72882e-05
234.925s : 	518093	3089	7180	2.32438	268432089	2.67479e-05
