618.926s : 	2419122996	38885986	0
624.751s : 	2405524489	38707120	0
631.16s : 	2396617364	36113510	0
635.235s : 	2387289476	38636457	0
642.991s : 	2377585000	38686779	0
647.111s : 	2367720127	38726855	0
650.957s : 	2352174712	38646345	0
658.904s : 	2343245993	38664181	0
662.832s : 	2329194780	40390059	0
666.763s : 	2315671714	38880136	0
670.296s : 	2302544785	38963397	0
674.332s : 	2292257361	39015646	0
678.268s : 	2282898019	38270472	0
682.156s : 	2273136082	39015359	0
691.22s : 	2263109842	38857834	0
699.787s : 	2253141881	38880925	0
703.894s : 	2243441197	36909954	0
707.893s : 	2226455226	39896496	0
712.023s : 	2217377582	36176930	0
721.448s : 	2207680669	36938581	0
726.072s : 	2192914910	42329167	0
731.026s : 	2178165383	41156252	0
736.615s : 	2163507394	41350024	0
738.268s : 	2144658515	40543335	0
742.717s : 	2130730787	40779615	0
751.922s : 	2116202873	39745887	0
755.875s : 	2099047320	39942990	0
760.065s : 	2084755493	40031360	0
764.574s : 	2066714433	39171595	0
768.949s : 	2056783014	38929786	0
773.27s : 	2038747657	38541108	0
784.205s : 	2028635597	38527545	0
787.947s : 	2020179771	34392889	0
794.174s : 	2001834858	38852964	0
798.304s : 	1991796656	37861188	0
802.584s : 	1981759861	38685271	0
808.771s : 	1972442969	34913625	0
814.212s : 	1962050984	38820189	0
818.408s : 	1952240976	37288009	0
822.891s : 	1933401848	39219892	0
827.151s : 	1923189057	38846455	0
831.19s : 	1912870859	38803798	0
835.393s : 	1904180826	34370855	0
839.626s : 	1894308850	37945401	0
846.313s : 	1884094613	37385955	0
857.171s : 	1865854175	37177883	0
860.889s : 	1856093630	37107188	0
865.378s : 	1838459019	36638676	0
873.549s : 	1820795761	36389416	0
877.565s : 	1802945037	36567950	0
881.283s : 	1794014414	34786337	0
885.103s : 	1784786147	35019261	0
889.155s : 	1767382709	36226529	0
892.759s : 	1758791511	32750127	0
896.6s : 	1748747886	36250580	0
900.743s : 	1731930050	36700126	0
908.027s : 	1714374846	35381855	0
917.241s : 	1697147723	35193208	0
918.528s : 	1682262918	35051991	0
922.843s : 	1665109012	34743358	0
926.956s : 	1657286239	31316596	0
935.645s : 	1647052019	21751300	0
939.684s : 	1629412384	34946516	0
945.423s : 	1612202507	34269733	0
950.529s : 	1595342096	33583893	0
951.812s : 	1594861653	868783	0
956.071s : 	1578206992	33752276	0
957.232s : 	1578079164	273939	0
961.146s : 	1561198288	33125262	0
962.326s : 	1560555048	1161646	0
966.118s : 	1547716718	31767087	0
970.174s : 	1534751887	33450508	0
974.203s : 	1519107128	33493635	0
975.361s : 	1518256467	1560067	0
976.653s : 	1517988180	586752	0
982.902s : 	1505067769	33632499	0
987.2s : 	1487868808	33520901	0
991.293s : 	1470968148	33568203	0
995.306s : 	1456963015	32959019	0
999.276s : 	1440283514	32760899	0
1000.42s : 	1427433671	32431753	0
1006.21s : 	1410796413	32359765	0
1013.69s : 	1396918951	31284463	0
1014.93s : 	1395041949	3285335	0
1018.85s : 	1382227725	31146144	0
1024.85s : 	1366766454	31277839	0
1028.72s : 	1350939801	31191768	0
1032.46s : 	1336214609	31011496	0
1038.65s : 	1322733515	31265564	0
1039.72s : 	1309334740	31224587	0
1043.29s : 	1293434755	30398099	0
1047.02s : 	1277950780	30460224	0
1048.23s : 	1276181567	2973779	0
1055.65s : 	1262495168	30811165	0
1059.47s : 	1248558990	30809572	0
1063.16s : 	1232463738	30701862	0
1069.78s : 	1216326039	30764685	0
1073.64s : 	1200339124	30408286	0
1077.55s : 	1187527355	30022003	0
1083.8s : 	1171611579	29929015	0
1087.38s : 	1158052220	30031795	0
1088.55s : 	1142328178	29861551	0
1092.25s : 	1125718801	29511381	0
1098.06s : 	1110659008	29004855	0
1099.37s : 	1106401997	6903461	0
1103.34s : 	1091181897	29022254	0
1104.47s : 	1075222188	28945234	0
1105.64s : 	1074541010	1182346	0
1109.11s : 	1062132984	29019161	0
1112.83s : 	1046636087	28892473	0
1116.52s : 	1031525223	28083953	0
1120.31s : 	1016848371	27463248	0
1126.32s : 	1002362843	27001527	0
1131.56s : 	988499125	27007007	0
1135s : 	975881389	26992038	0
1138.48s : 	963690862	27183278	0
1139.76s : 	961472560	3643742	0
1145.7s : 	947417998	27167894	0
1149.17s : 	932681233	27039864	0
1152.59s : 	918404257	26892639	0
1155.84s : 	906568753	25785102	0
1159.57s : 	892627377	25805498	0
1164.78s : 	878688732	25810387	0
1168.04s : 	867310405	25887045	0
1172.24s : 	855860933	26075085	0
1173.45s : 	854477839	2231486	0
1177.7s : 	840494322	25592007	0
1178.6s : 	828062137	25510157	0
1179.38s : 	817386639	24234750	0
1180.2s : 	804670242	23847508	0
1181.02s : 	797685049	23773270	0
1183.61s : 	790807945	23820980	0
1187.22s : 	782007390	22892449	0
1188.42s : 	780490866	2554284	0
1192.16s : 	769907357	22036539	0
1196.2s : 	757483982	21533876	0
1203.16s : 	746508282	20238870	0
1206.22s : 	735293913	20053877	0
1209.34s : 	723890546	20022997	0
1212.31s : 	713219535	18592764	0
1215.46s : 	702811900	17794108	0
1220.92s : 	693247258	15693325	0
1222.58s : 	684617322	15494533	0
1223.76s : 	683427877	1810766	0
1227.05s : 	674844653	15197940	0
1228.2s : 	674715834	184887	0
1231.7s : 	665579733	14472695	0
1236.53s : 	656652334	14189080	0
1239.63s : 	647929436	14008921	0
1242.69s : 	640430727	13839916	0
1245.68s : 	633201544	13499751	0
1246.87s : 	632801250	561217	0
1250.16s : 	624283267	13507106	0
1253.41s : 	616328042	12529157	0
1256.25s : 	609321746	12232495	0
1259.28s : 	602696445	12156762	0
1262.25s : 	595346038	11781119	0
1262.64s : 	588780696	11664679	0
1265.65s : 	581176523	11569786	0
1268.64s : 	574507151	11604554	0
1274.44s : 	567729863	11500557	0
1274.84s : 	560266870	11415773	0
1278.42s : 	554914221	11359913	0
1279.63s : 	554145569	1058838	0
1283.63s : 	547493436	11104200	0
1286.65s : 	541034048	11078915	0
1289.72s : 	533918043	11102480	0
1290.88s : 	533485902	577282	0
1292.1s : 	532220141	1891321	0
1295.79s : 	525776239	11109200	0
1298.79s : 	518564563	11022254	0
1302.15s : 	511495503	10535176	0
1305.09s : 	504468729	10403512	0
1307.97s : 	497532636	10386183	0
1310.72s : 	490654602	10322027	0
1313.81s : 	484319037	10096991	0
1316.8s : 	477740915	9939156	0
1317.97s : 	477179842	764415	0
1320.79s : 	472188976	9804579	0
1321.92s : 	472135271	74549	0
1325.41s : 	467787744	9649501	0
1328.41s : 	463056889	9386681	0
1329.54s : 	462946262	165258	0
1332.55s : 	456795600	9158352	0
1332.87s : 	451179072	9452411	0
1335.89s : 	444948402	9252687	0
1339.73s : 	439443717	9230769	0
1342.52s : 	434646244	9101886	0
1343.66s : 	434379234	354172	0
1346.52s : 	429851087	8828014	0
1346.84s : 	423868515	8867239	0
1349.64s : 	419594450	8603313	0
1352.49s : 	413836407	8513071	0
1356.19s : 	408930361	8398461	0
1359.15s : 	403432723	8310292	0
1362s : 	399175913	8284534	0
1364.8s : 	394144958	7722492	0
1367.7s : 	390380344	7557167	0
1368.04s : 	386766044	7511487	0
1371.12s : 	381652008	7442375	0
1373.9s : 	378157544	7246197	0
1377.02s : 	373325078	7205849	0
1379.84s : 	368990713	7167669	0
1382.42s : 	365569591	7031066	0
1383.57s : 	364867828	1005909	0
1386.53s : 	360072661	7054044	0
1389.32s : 	355354994	6845123	0
1391.94s : 	351098983	6854012	0
1394.66s : 	346370335	6754145	0
1397.64s : 	342966410	6629078	0
1401.57s : 	339014324	6468054	0
1404.32s : 	334563269	6480591	0
1405.46s : 	334252000	411902	0
1408.66s : 	330863674	6467879	0
1411.45s : 	326350097	6490065	0
1412.57s : 	326209039	184213	0
1412.72s : 	321908258	6481287	0
1415.95s : 	318476467	6438052	0
1418.63s : 	315168709	6434412	0
1421.87s : 	310958554	6467737	0
1421.87s : 	310828478	178723	0
1424.56s : 	307788775	6257438	0
1427.38s : 	304040203	6130804	0
1428.51s : 	303965826	105151	0
1430.3s : 	302564759	2123969	0
1433.02s : 	298834635	6152584	0
1435.85s : 	295674799	6129745	0
1438.51s : 	291379366	6150446	0
1438.73s : 	287455773	6164138	0
1441.46s : 	284363115	6145576	0
1444.18s : 	279814203	6150367	0
1446.94s : 	276782139	6055972	0
1450.9s : 	272698075	5965640	0
1451.1s : 	268710220	5793527	0
1453.86s : 	265857054	5724651	0
1456.92s : 	262898970	5725668	0
1459.73s : 	260001622	5732744	0
1463.35s : 	256970632	5714718	0
1464.51s : 	256353849	833093	0
1465.73s : 	255993016	557396	0
1465.82s : 	253986802	2965962	0
1468.79s : 	250131220	5477802	0
1471.6s : 	247234562	5463493	0
1474.42s : 	243325702	5398182	0
1477.23s : 	239644361	5254800	0
1478.36s : 	239474763	222506	0
1481.03s : 	236668230	5230588	0
1483.68s : 	233013951	5205136	0
1486.53s : 	229720581	5142240	0
1489.28s : 	226164587	5060186	0
1492.06s : 	223582815	4906480	0
1495.78s : 	220913405	4867105	0
1498.36s : 	217666436	4825137	0
1499.49s : 	217499503	224088	0
1502.12s : 	214377871	4807687	0
1505s : 	211742089	4796476	0
1508.01s : 	209092625	4776801	0
1510.69s : 	206089618	4782682	0
1513.42s : 	203581625	4742899	0
1516.23s : 	200231463	4738392	0
1519.26s : 	197075390	4593845	0
1522.52s : 	194558084	4595183	0
1525.17s : 	191354148	4603136	0
1528.02s : 	188937088	4592977	0
1530.88s : 	185828370	4486047	0
1534.14s : 	183453286	4367730	0
1536.94s : 	180603108	4319712	0
1539.64s : 	178217379	4306764	0
1542.49s : 	175093667	4321680	0
1543.62s : 	174764951	445651	0
1546.33s : 	172479370	4217959	0
1547.45s : 	172461838	23870	0
1550.65s : 	170052853	4206963	0
1553.34s : 	167069720	4163167	0
1555.99s : 	164326757	4193990	0
1557.1s : 	164184167	182107	0
1559.83s : 	161504261	4048152	0
1562.55s : 	158657470	3977254	0
1563.66s : 	158630112	48168	0
1566.45s : 	155721574	3967803	0
1569.39s : 	153438610	3959700	0
1572.07s : 	150801087	3876938	0
1574.84s : 	148147829	3873377	0
1577.32s : 	145984782	3817093	0
1580.35s : 	143644316	3797666	0
1580.4s : 	142900130	1042952	0
1583.21s : 	142228884	938404	0
1583.32s : 	139582118	3802653	0
1586.21s : 	136920691	3800962	0
1588.84s : 	134090396	3809001	0
1591.59s : 	131316594	3762069	0
1594.3s : 	130192826	1685918	0
1596.82s : 	129861145	456872	0
1596.9s : 	128237895	2227795	0
1599.95s : 	125464576	3713196	0
1602.72s : 	122723228	3642823	0
1605.59s : 	120047685	3577905	0
1608.14s : 	118129431	3494731	0
1610.71s : 	116599687	2112528	0
1613.64s : 	114048881	3458410	0
1616.46s : 	111547490	3377679	0
1616.55s : 	109025184	3370849	0
1618.74s : 	107182364	3363158	0
1621.37s : 	104964463	3375963	0
1623.97s : 	103061903	3365443	0
1626.59s : 	100792582	3315587	0
1629.26s : 	98400652	3223313	0
1631.67s : 	97961580	600698	0
1631.77s : 	95728669	3074022	0
1634.3s : 	93547652	2934702	0
1636.86s : 	91343478	2914128	0
1639.09s : 	89424019	2899704	0
1641.88s : 	87417379	2771883	0
1645.25s : 	85555799	2604148	0
1647.76s : 	84794828	1022036	0
1650.38s : 	83771237	1468324	0
1653.19s : 	82018251	2574641	0
1655.68s : 	81308789	982721	0
1658.31s : 	79386133	2553861	0
1661.15s : 	77488103	2550945	0
1663.75s : 	75615108	2509687	0
1666.52s : 	73918681	2514083	0
1669.08s : 	72105719	2434833	0
1671.76s : 	70358466	2389426	0
1674.59s : 	68573113	2290562	0
1674.67s : 	66903654	2256647	0
1677.71s : 	65279064	2159037	0
1680.32s : 	64493829	1110882	0
1682.93s : 	63085841	2074958	0
1685.56s : 	61586745	1980405	0
1688.4s : 	60360968	1978920	0
1691.25s : 	58914725	1942236	0
1693.81s : 	57505813	1902682	0
1696.39s : 	56220490	1896339	0
1697.64s : 	56153586	90066	0
1700.27s : 	54881392	1659753	0
1702.82s : 	54141202	1027553	0
1705.48s : 	52888157	1656192	0
1707.89s : 	51733376	1513396	0
1710.53s : 	50720499	1470223	0
1713.05s : 	49659439	1385659	0
1715.66s : 	48614153	1384429	0
1718.27s : 	47559542	1376324	0
1720.84s : 	46553592	1294437	0
1723.45s : 	45755071	1126653	0
1723.49s : 	44923134	1099669	0
1723.53s : 	44123216	1044242	0
1726.07s : 	43668059	592457	0
1728.68s : 	42893136	1020921	0
1731.68s : 	42104192	1020456	0
1732.98s : 	41268852	1038439	0
1735.42s : 	40620708	1003976	0
1737.92s : 	39920116	982882	0
1740.77s : 	39187923	936833	0
1743.29s : 	38436073	937805	0
1743.32s : 	37793551	922202	0
1745.75s : 	37108625	874548	0
1748.63s : 	36464685	821187	0
1751.31s : 	35887194	816914	0
1753.88s : 	35274480	822357	0
1756.74s : 	34710823	813574	0
1759.36s : 	34181356	804146	0
1762s : 	33562075	792411	0
1764.55s : 	32958721	734785	0
1767.17s : 	32330206	793186	0
1769.67s : 	31731530	759729	0
1772.38s : 	31118207	759112	0
1775.07s : 	30624946	740269	0
1777.72s : 	30145321	738756	0
1780.41s : 	29590895	713070	0
1780.44s : 	29024254	709678	0
1783.02s : 	28553256	703833	0
1783.05s : 	28076163	693198	0
1785.59s : 	27538824	662946	0
1788.01s : 	27057517	626788	0
1790.59s : 	26548517	636121	0
1793.12s : 	26094253	585697	0
1794.9s : 	25569615	672248	0
1797.48s : 	25242824	483155	0
1797.5s : 	24714914	667404	0
1799.94s : 	24194194	662893	0
1802.27s : 	23791463	611989	0
1804.75s : 	23462503	480216	0
1807.31s : 	23166885	400726	0
1809.74s : 	22746684	600060	0
1812.61s : 	22381970	582837	0
1815.19s : 	21923332	573432	0
1817.78s : 	21533792	558157	0
1820.34s : 	21260882	385130	0
1822.83s : 	20856755	542226	0
1825.31s : 	20522134	537875	0
1827.81s : 	20147441	527009	0
1830.22s : 	19744762	497073	0
1833.07s : 	19397166	491033	0
1835.64s : 	19106645	457178	0
1838.08s : 	18836308	381352	0
1840.5s : 	18562191	392438	0
1842.91s : 	18188788	459042	0
1845.29s : 	17821803	459227	0
1847.75s : 	17459928	444881	0
1847.77s : 	17109159	445339	0
1850.26s : 	16844821	360203	0
1852.61s : 	16495243	435922	0
1855.04s : 	16142356	428758	0
1857.38s : 	15819293	423479	0
1859.77s : 	15487298	423143	0
1862.25s : 	15135749	422210	0
1865.02s : 	14792668	417602	0
1867.45s : 	14475859	396476	0
1869.97s : 	14156691	384091	0
1872.43s : 	13851458	379695	0
1872.45s : 	13565559	370758	0
1874.1s : 	13310062	367090	0
1874.11s : 	13003288	367383	0
1876.52s : 	12722077	349406	0
1879.02s : 	12489306	345659	0
1881.56s : 	12238992	335520	0
1884.07s : 	11976482	333431	0
1886.59s : 	11712205	331326	0
1889.12s : 	11467742	326323	0
1891.57s : 	11211595	321758	0
1894.17s : 	10979491	317206	0
1896.67s : 	10745284	316436	0
1899.27s : 	10518940	314422	0
1901.83s : 	10317274	305009	0
1904.39s : 	10061774	305193	0
1907s : 	9828746	280253	0
1909.67s : 	9616758	278044	0
1912.28s : 	9417975	277153	0
1915.13s : 	9208848	273870	0
1917.88s : 	8983988	266943	0
1920s : 	8830835	181917	0
1922.55s : 	8621236	254697	0
1925.23s : 	8437002	246513	0
1928.01s : 	8241076	242842	0
1930.71s : 	8045605	239128	0
1933.28s : 	7857570	230651	0
1935.86s : 	7668142	229438	0
1938.43s : 	7474532	227907	0
1939.56s : 	7289438	222045	0
1942.22s : 	7109659	220860	0
1944.03s : 	7042648	81948	0
1946.74s : 	6856996	219688	0
1949.21s : 	6806187	63973	0
1951.86s : 	6620460	219106	0
1954.33s : 	6448046	206457	0
1957.29s : 	6280480	200072	0
1959.63s : 	6140055	194406	0
1962.09s : 	6100092	49757	0
1964.76s : 	5936026	194284	0
1967.27s : 	5775289	191925	0
1967.28s : 	5703072	94997	0
1969.93s : 	5540767	191547	0
1972.56s : 	5389684	188742	0
1975.16s : 	5254067	184101	0
1975.17s : 	5112054	168807	0
1977.7s : 	5027728	100043	0
1980.24s : 	4891280	167823	0
1982.63s : 	4768981	163951	0
1985.08s : 	4633971	159375	0
1987.52s : 	4543764	110587	0
1989.9s : 	4411472	158515	0
1992.64s : 	4295933	155696	0
1995.56s : 	4174196	142579	0
1998.57s : 	4067512	139150	0
2001.09s : 	3952586	138629	0
2003.62s : 	3839436	134934	0
2006.02s : 	3730623	132064	0
2008.48s : 	3637852	107887	0
2011.02s : 	3592864	54634	0
2013.59s : 	3481461	131629	0
2016.18s : 	3375892	123611	0
2018.76s : 	3272839	120322	0
2021.23s : 	3173318	117202	0
2023.8s : 	3076713	113010	0
2023.8s : 	2984519	112671	0
2026.44s : 	2891152	112404	0
2028.97s : 	2799116	107022	0
2031.38s : 	2718176	96306	0
2034.04s : 	2645059	83444	0
2034.05s : 	2584228	82140	0
2036.64s : 	2520527	76828	0
2039.18s : 	2453777	75973	0
2041.74s : 	2391013	74309	0
2044.34s : 	2335947	72362	0
2046.78s : 	2282083	71848	0
2049.26s : 	2225947	71101	0
2051.81s : 	2175322	68245	0
2054.32s : 	2124152	64688	0
2054.33s : 	2070988	62755	0
2057.03s : 	2024209	59894	0
2059.88s : 	1974489	58917	0
2062.49s : 	1932149	56057	0
2065.04s : 	1885213	58865	0
2067.55s : 	1841119	57759	0
2070.18s : 	1804840	55531	0
2072.77s : 	1760699	54813	0
2075.4s : 	1722000	46398	0
2078.18s : 	1683443	45999	0
2080.9s : 	1645137	46060	0
2083.48s : 	1608609	46064	0
2085.99s : 	1581362	41352	0
2088.72s : 	1549206	40061	0
2091.4s : 	1518002	40086	0
2091.4s : 	1487900	39242	0
2094.05s : 	1479510	10692	0
2094.05s : 	1448613	38628	0
2096.64s : 	1416793	38615	0
2099.31s : 	1387850	38453	0
2101.86s : 	1366676	37930	0
2104.55s : 	1340432	37767	0
2107.17s : 	1313529	37353	0
2109.7s : 	1286420	37061	0
2112.31s : 	1270163	28602	0
2114.91s : 	1243590	37018	0
2117.58s : 	1224690	26590	0
2120.21s : 	1196901	36998	0
2120.21s : 	1175365	36454	0
2122.87s : 	1146473	36258	0
2125.52s : 	1118667	36022	0
2128.06s : 	1116109	13590	0
2130.87s : 	1095993	32394	0
2133.43s : 	1078882	34686	0
2136.54s : 	1056229	31341	0
2139.07s : 	1053768	14194	0
2141.76s : 	1033512	31088	0
2144.31s : 	1030736	5271	0
2146.78s : 	1010451	28791	0
2149.31s : 	992296	27160	0
2151.78s : 	980153	26680	0
2154.32s : 	965362	26557	0
2156.86s : 	951646	25316	0
2156.86s : 	947116	15492	0
2159.48s : 	930797	24987	0
2159.49s : 	910723	24433	0
2162.05s : 	895144	24209	0
2162.05s : 	882622	23784	0
2164.58s : 	872496	23383	0
2167.13s : 	865461	18974	0
2169.51s : 	856977	21666	0
2170.63s : 	842307	28590	0
2173.44s : 	829913	21515	0
2175.97s : 	818862	21457	0
2178.5s : 	805973	27889	0
2180.89s : 	796527	19909	0
2182.63s : 	785687	19738	0
2184.97s : 	772558	22973	0
2187.37s : 	769269	5004	0
2189.8s : 	760038	19789	0
2192.19s : 	753529	19555	0
2194.73s : 	745630	21618	0
2197.2s : 	737392	18738	0
2199.65s : 	734457	6595	0
2202.09s : 	723871	18863	0
2204.56s : 	717491	18830	0
2207.41s : 	709888	18041	0
2210.07s : 	697529	22209	0
2212.67s : 	690888	16697	0
2212.67s : 	680581	20686	0
2215.59s : 	669047	21121	0
2219.22s : 	661619	17617	0
2221.57s : 	658580	7371	0
2224.06s : 	648237	16891	0
2226.59s : 	645321	11561	0
2228.98s : 	637627	17483	0
2231.39s : 	633295	17065	0
2233.71s : 	621461	27119	0
2236.28s : 	614047	16890	0
2238.79s : 	602895	24703	0
2241.21s : 	594824	21583	0
2243.78s : 	587919	16698	0
2246.16s : 	583142	16393	0
2248.58s : 	575821	20480	0
2251.1s : 	570193	16009	0
2253.7s : 	565237	15990	0
2256.3s : 	561384	15831	0
2258.61s : 	557721	14738	0
2261.13s : 	554520	7758	0
2263.56s : 	550984	8821	0
2266.07s : 	547459	14662	0
2268.61s : 	544189	14355	0
2271.09s : 	541328	14225	0
2273.48s : 	538408	14621	0
2276.06s : 	533729	14223	0
2278.55s : 	530229	11162	0
2281.11s : 	527321	13965	0
2283.67s : 	519019	13534	0
2286.19s : 	513808	13185	0
2288.68s : 	504729	18802	0
2291.06s : 	498469	16505	0
2293.46s : 	495015	12852	0
2293.46s : 	491294	13833	0
2295.89s : 	486692	14797	0
2298.3s : 	482645	11885	0
2300.8s : 	478313	13348	0
2303.49s : 	470356	12688	0
2306.16s : 	467217	12666	0
2308.81s : 	460646	12562	0
2308.81s : 	457396	12609	0
2311.39s : 	453932	12322	0
2311.39s : 	450719	12313	0
2314.08s : 	445474	14185	0
2316.67s : 	441543	12319	0
2319.13s : 	438036	8790	0
2321.53s : 	434137	12316	0
2323.99s : 	428544	11318	0
2326.72s : 	424784	7576	0
2328.82s : 	423272	2001	0
2331.29s : 	415023	12590	0
2333.8s : 	413271	2377	0
2336.47s : 	409789	12069	0
2339s : 	409373	898	0
2341.47s : 	405720	12054	0
2343.93s : 	397254	12021	0
2346.58s : 	396024	1668	0
2349.22s : 	392076	11831	0
2349.22s : 	386045	11760	0
2351.71s : 	382301	11597	0
2354.25s : 	378717	11504	0
2356.76s : 	377933	1184	0
2359.25s : 	374334	11334	0
2361.71s : 	370985	11070	0
2364.3s : 	363808	10930	0
2366.93s : 	360386	10364	0
2369.43s : 	356363	13699	0
2371.98s : 	352913	10001	0
2374.44s : 	349564	9820	0
2376.97s : 	346465	9698	0
2379.45s : 	342970	9669	0
2381.86s : 	337747	9345	0
2384.37s : 	334064	9330	0
2386.88s : 	330706	8867	0
2386.89s : 	325045	9315	0
2389.35s : 	321495	9217	0
2392.14s : 	317035	10039	0
2394.73s : 	313635	9136	0
2397.48s : 	310083	9131	0
2400.14s : 	306696	9019	0
2402.75s : 	303565	8861	0
2405.44s : 	299181	8748	0
2407.94s : 	296084	8773	0
2410.61s : 	292323	8729	0
2410.61s : 	289336	8649	0
2413.16s : 	284510	8586	0
2415.68s : 	280936	8509	0
2418.2s : 	277714	8361	0
2420.81s : 	271360	8348	0
2423.32s : 	268514	8278	0
2425.71s : 	265724	6313	0
2428.28s : 	260804	8060	0
2428.28s : 	255023	8068	0
2430.71s : 	252763	7739	0
2433.26s : 	248820	7588	0
2433.26s : 	245625	7569	0
2436.01s : 	241397	7528	0
2436.02s : 	238672	7445	0
2438.63s : 	235391	8541	0
2441.35s : 	229851	7446	0
2444.01s : 	227387	4196	0
2446.58s : 	224301	7365	0
2449.19s : 	221156	7340	0
2451.57s : 	218002	7328	0
2452.7s : 	215209	8264	0
2455.36s : 	212224	7189	0
2458s : 	209157	7180	0
2460.64s : 	206115	7076	0
2463.31s : 	203150	7025	0
2465.93s : 	200097	7017	0
2465.94s : 	199177	1589	0
2468.44s : 	197605	2248	0
2470.95s : 	196357	2076	0
2473.55s : 	193621	7026	0
2476.02s : 	190693	7019	0
2478.65s : 	187969	6582	0
2481.28s : 	184760	6064	0
2483.93s : 	181491	5730	0
2486.47s : 	179010	5720	0
2489.09s : 	177847	1808	0
2491.74s : 	176764	1699	0
2494.36s : 	173821	5587	0
2496.89s : 	170458	5531	0
2499.37s : 	170250	289	0
2501.81s : 	168179	2876	0
2504.39s : 	164991	5544	0
2506.92s : 	161726	5348	0
2509.79s : 	158720	5273	0
2512.37s : 	157007	2789	0
2515.12s : 	154280	5182	0
2517.8s : 	150850	5177	0
2520.72s : 	149982	1196	0
2523.69s : 	147262	5175	0
2526.12s : 	144195	4871	0
2528.88s : 	141270	4845	0
2531.42s : 	141181	263	0
2534.35s : 	137842	4812	0
2534.36s : 	134576	4683	0
2536.85s : 	131733	4665	0
2539.36s : 	128776	4643	0
2541.81s : 	127016	2671	0
2544.32s : 	124096	4600	0
2547s : 	121417	4378	0
2549.49s : 	121302	398	0
2549.49s : 	118031	4187	0
2549.49s : 	115777	3868	0
2551.99s : 	113365	3880	0
