runtime 	  walksum  	 nwalks  	  used_edges[0] 	 steps_per_walk  	  total_edges  	  utilization  
0.327515s : 	1000000	4233	6443	1.52209	134217399	4.80042e-05
0.50527s : 	999970	2984	3704	1.24129	134217408	2.7597e-05
0.672663s : 	999923	5137	6062	1.18007	134217553	4.51655e-05
0.84039s : 	999868	6092	14577	2.39281	134217575	0.000108607
1.0064s : 	999742	4861	10982	2.25921	134217418	8.18225e-05
1.17854s : 	999655	4257	10093	2.37092	134217339	7.51989e-05
1.35682s : 	999629	3047	3897	1.27896	134217475	2.9035e-05
1.53892s : 	999578	3540	8320	2.35028	134212586	6.19912e-05
1.78649s : 	999354	2991	8792	2.93949	134217368	6.55057e-05
2.03116s : 	999337	2906	3812	1.31177	134215695	2.8402e-05
2.26993s : 	999160	2906	6091	2.09601	134217532	4.53816e-05
2.52643s : 	999042	2899	5604	1.93308	134217641	4.17531e-05
2.75942s : 	998860	2672	6093	2.28031	134217409	4.53965e-05
3.00484s : 	998655	2585	6592	2.5501	134217302	4.91144e-05
3.24459s : 	998110	2510	9554	3.80637	134217528	7.1183e-05
3.4857s : 	997938	2484	5793	2.33213	134215432	4.3162e-05
3.71282s : 	997619	2478	6833	2.75747	134217279	5.091e-05
3.93932s : 	997441	2501	6041	2.41543	134217290	4.50091e-05
4.12993s : 	997435	2465	3048	1.23651	134217577	2.27094e-05
4.32338s : 	997406	2456	3818	1.55456	134217486	2.84464e-05
4.57741s : 	997079	2446	8293	3.39043	134217560	6.17877e-05
4.81947s : 	996729	2439	8109	3.32472	134217099	6.0417e-05
5.06227s : 	996524	2442	6646	2.72154	134217469	4.95167e-05
5.29396s : 	996097	2431	9053	3.72398	134216888	6.74505e-05
5.54333s : 	995888	2432	6390	2.62747	134217247	4.76094e-05
5.79817s : 	995732	2429	5866	2.41499	134216932	4.37054e-05
6.06143s : 	995581	2427	5712	2.35352	134217527	4.25578e-05
6.28896s : 	995359	2408	6567	2.72716	134217524	4.8928e-05
6.51755s : 	995132	2375	6774	2.85221	134217493	5.04703e-05
6.74883s : 	992919	2366	671	0.283601	134216529	4.99938e-06
6.96601s : 	991444	2357	1615	0.685193	134214438	1.2033e-05
7.19295s : 	989945	2335	3497	1.49764	134217647	2.60547e-05
7.45549s : 	988510	2337	3562	1.52418	134217316	2.6539e-05
7.69869s : 	987183	2333	4176	1.78997	134217029	3.11138e-05
7.90587s : 	986151	2337	3063	1.31065	134217450	2.28212e-05
8.11926s : 	985326	2508	3828	1.52632	134217595	2.85209e-05
8.36273s : 	984508	2323	5444	2.34352	134216958	4.05612e-05
8.57563s : 	983929	2335	3150	1.34904	134217017	2.34695e-05
8.8067s : 	983333	2363	4587	1.94118	134216301	3.41762e-05
9.05054s : 	982736	2326	4894	2.10404	134216863	3.64634e-05
9.27325s : 	982102	2343	5886	2.51216	134214650	4.38551e-05
9.51486s : 	981305	2321	8225	3.54373	134217093	6.12813e-05
9.75506s : 	980684	2323	6374	2.74387	134216423	4.74905e-05
9.98146s : 	980210	2310	4710	2.03896	134217363	3.50923e-05
10.213s : 	979626	2310	6792	2.94026	134216734	5.06047e-05
10.4622s : 	979100	2310	7027	3.04199	134217490	5.23553e-05
10.7032s : 	978589	2299	5648	2.45672	134216820	4.20812e-05
10.944s : 	978102	2301	5288	2.29813	134217113	3.93989e-05
11.1919s : 	977555	2301	6278	2.72838	134217631	4.67748e-05
11.3903s : 	977131	2307	5237	2.27005	134217370	3.90188e-05
11.6341s : 	976657	2301	5291	2.29944	134217357	3.94211e-05
11.8606s : 	976102	2302	6515	2.83015	134217542	4.85406e-05
12.1144s : 	975534	2302	6694	2.90791	134217297	4.98743e-05
12.3358s : 	974904	2298	7042	3.0644	134217446	5.24671e-05
12.5902s : 	974429	2296	5365	2.33667	134217535	3.99724e-05
12.8431s : 	973901	2293	6110	2.66463	134217528	4.55231e-05
13.1069s : 	973321	2293	6023	2.62669	134214269	4.4876e-05
13.3685s : 	972968	2292	3941	1.71946	134217408	2.93628e-05
13.6039s : 	972278	2354	6894	2.92863	134217343	5.13644e-05
13.8406s : 	971642	2354	6022	2.5582	134216496	4.48678e-05
14.0679s : 	971107	2298	5475	2.38251	134217145	4.07921e-05
14.3299s : 	970460	2295	6684	2.91242	134217416	4.97998e-05
14.5751s : 	969924	2302	5859	2.54518	134215681	4.36536e-05
14.8073s : 	969528	2301	4481	1.94741	134217531	3.33861e-05
15.0646s : 	968819	2305	7617	3.30456	134217182	5.67513e-05
15.2856s : 	968344	2355	5035	2.138	134217392	3.75138e-05
15.507s : 	967894	2311	5137	2.22285	134216821	3.82739e-05
15.7473s : 	967550	2462	4075	1.65516	134217423	3.03612e-05
15.9813s : 	966984	2514	6877	2.73548	134217444	5.12378e-05
16.2291s : 	966571	2315	6270	2.70842	134217056	4.67154e-05
16.4726s : 	966055	2319	7168	3.09099	134216887	5.34061e-05
16.7081s : 	965719	2319	5707	2.46097	134217405	4.25206e-05
16.9417s : 	965293	2315	6845	2.9568	134217474	5.09993e-05
17.1927s : 	964965	2315	5793	2.50238	134217450	4.31613e-05
17.4737s : 	964558	2319	6684	2.88228	134217465	4.97998e-05
17.7309s : 	964098	2320	7256	3.12759	134216724	5.40618e-05
17.8993s : 	963494	2328	6860	2.94674	134217408	5.11111e-05
18.1289s : 	962848	2384	7503	3.14723	134217594	5.59018e-05
18.3808s : 	962349	2331	6653	2.85414	134217513	4.95688e-05
18.6098s : 	961857	2330	6177	2.65107	134217479	4.60223e-05
18.8346s : 	961373	2440	5773	2.36598	134217430	4.30123e-05
19.102s : 	960840	2324	6619	2.84811	134217542	4.93155e-05
19.3434s : 	960302	2329	6492	2.78746	134217496	4.83693e-05
19.5967s : 	960031	2328	4555	1.95662	134217588	3.39374e-05
19.8537s : 	959487	2331	7108	3.04934	134217374	5.29589e-05
20.1044s : 	958932	2335	6850	2.93362	134217529	5.10366e-05
20.3328s : 	958269	2720	6063	2.22904	134213946	4.51741e-05
20.5724s : 	957841	2340	5824	2.48889	134217479	4.33923e-05
20.8213s : 	957437	2339	5967	2.55109	134214996	4.44585e-05
21.058s : 	957065	2347	5488	2.3383	134217264	4.08889e-05
21.3157s : 	956597	2357	6226	2.64149	134217446	4.63874e-05
21.5836s : 	956016	2352	7186	3.05527	134217451	5.354e-05
21.814s : 	955692	2349	5041	2.14602	134217367	3.75585e-05
22.0602s : 	955186	2349	6768	2.88123	134217517	5.04256e-05
22.3017s : 	954804	2335	5921	2.53576	134214403	4.4116e-05
22.5357s : 	954365	2333	6318	2.7081	134216284	4.70733e-05
22.7722s : 	954052	2333	5121	2.19503	134217516	3.81545e-05
23.0235s : 	953666	2336	5655	2.4208	134216973	4.21333e-05
23.2793s : 	953074	2394	7306	3.0518	134216667	5.44344e-05
23.5371s : 	952477	2340	7171	3.06453	134217211	5.34283e-05
23.8188s : 	951975	2341	6795	2.90261	134216608	5.06271e-05
24.0496s : 	951622	2363	5365	2.27042	134217448	3.99724e-05
24.3075s : 	951171	2346	6171	2.63043	134216913	4.59778e-05
24.5358s : 	950551	2335	7634	3.26938	134216860	5.68781e-05
24.7869s : 	950071	2341	6621	2.82828	134216990	4.93306e-05
25.0423s : 	949729	2338	4900	2.09581	134217296	3.6508e-05
25.2849s : 	949213	2359	6722	2.84951	134217439	5.00829e-05
25.5189s : 	948801	2412	5668	2.34992	134217501	4.223e-05
25.7545s : 	948279	2342	7142	3.04953	134215373	5.3213e-05
26.0131s : 	947740	2343	6876	2.9347	134217476	5.12303e-05
26.2441s : 	947428	2343	4678	1.99659	134217449	3.48539e-05
26.4893s : 	946881	2348	7036	2.99659	134216664	5.24227e-05
26.7477s : 	946375	2369	6195	2.61503	134216394	4.61568e-05
27.008s : 	945919	2348	5892	2.50937	134217396	4.38989e-05
27.271s : 	945400	2353	6677	2.83765	134217530	4.97476e-05
27.5254s : 	944932	2344	6117	2.60964	134211036	4.55775e-05
27.7879s : 	944515	2339	5948	2.54297	134217161	4.43162e-05
28.0634s : 	943917	2337	7656	3.27599	134217240	5.70419e-05
28.3134s : 	943481	2337	5912	2.52974	134217306	4.4048e-05
28.5669s : 	942973	2341	6523	2.78642	134217126	4.86004e-05
28.7992s : 	942631	2355	4738	2.01189	134217263	3.5301e-05
29.0573s : 	942037	2354	6947	2.95115	134217307	5.17593e-05
29.3058s : 	941447	2461	6041	2.45469	134213529	4.50104e-05
29.562s : 	941039	2358	5398	2.28923	134217216	4.02184e-05
29.8051s : 	940534	2352	6010	2.55527	134217538	4.47781e-05
30.0621s : 	939899	2352	6979	2.96726	134216998	5.19979e-05
30.3101s : 	939416	2348	5898	2.51192	134216907	4.39438e-05
30.5363s : 	938901	2352	6098	2.59269	134217262	4.54338e-05
30.7054s : 	938218	2357	7476	3.17183	134217553	5.57006e-05
30.9322s : 	937826	2350	5413	2.3034	134216457	4.03304e-05
31.1367s : 	937425	2353	5565	2.36507	134217441	4.14626e-05
31.3868s : 	937018	2371	5266	2.221	134216890	3.9235e-05
31.6211s : 	936396	2354	7043	2.99193	134217530	5.24745e-05
31.881s : 	935999	2358	5217	2.21247	134214166	3.88707e-05
32.1264s : 	935139	2431	8263	3.39901	134217329	6.15643e-05
32.3662s : 	934747	2366	4661	1.96999	134216714	3.47274e-05
32.5921s : 	934286	2367	5480	2.31517	134217214	4.08293e-05
32.7551s : 	933743	2374	7632	3.21483	134217575	5.68629e-05
33.0123s : 	933514	2369	4616	1.9485	134217489	3.43919e-05
33.2583s : 	932897	2792	6308	2.25931	134217397	4.69984e-05
33.5056s : 	932384	2438	6029	2.47293	134209670	4.49222e-05
33.75s : 	931721	2391	6800	2.844	134217450	5.06641e-05
33.9754s : 	931130	2376	6264	2.63636	134216813	4.66708e-05
34.2211s : 	930768	2374	5127	2.15965	134217243	3.81993e-05
34.4882s : 	930205	2375	6032	2.53979	134217445	4.4942e-05
34.7186s : 	929526	2381	6896	2.89626	134217342	5.13793e-05
34.9785s : 	928794	2379	7060	2.96763	134217577	5.26012e-05
35.1949s : 	928269	2392	5897	2.4653	134215991	4.39366e-05
35.4317s : 	927875	2377	5235	2.20236	134216970	3.9004e-05
35.68s : 	927397	2380	5500	2.31092	134215124	4.0979e-05
35.9499s : 	926767	2383	6932	2.90894	134217004	5.16477e-05
36.1909s : 	926367	2431	4965	2.04237	134217162	3.69923e-05
36.4433s : 	925861	2403	5543	2.3067	134215905	4.12991e-05
36.7029s : 	925230	2391	6715	2.80845	134216290	5.00312e-05
36.9713s : 	924663	2395	6117	2.55407	134217312	4.55753e-05
37.2268s : 	923963	2389	7084	2.96526	134216792	5.27803e-05
37.4921s : 	923323	2391	6647	2.78001	134217363	4.95241e-05
37.7396s : 	922774	2442	5758	2.3579	134217344	4.29006e-05
37.9677s : 	922182	2397	6131	2.55778	134217410	4.56796e-05
38.2243s : 	921658	2398	5684	2.37031	134214945	4.235e-05
38.469s : 	921036	2399	6694	2.79033	134217504	4.98743e-05
38.7051s : 	920517	2399	5616	2.34098	134213806	4.18437e-05
38.9575s : 	919806	2474	6778	2.73969	134216868	5.05004e-05
39.1979s : 	919346	2406	5131	2.13259	134217242	3.82291e-05
39.4547s : 	918623	2447	6718	2.7454	134217544	5.00531e-05
39.696s : 	917946	2431	7182	2.95434	134217303	5.35102e-05
39.959s : 	917402	2457	5852	2.38177	134217371	4.36009e-05
40.1938s : 	916921	2412	5603	2.32297	134216589	4.1746e-05
40.4371s : 	916414	2417	5669	2.34547	134215257	4.22381e-05
40.68s : 	915983	2413	4974	2.06133	134214228	3.70602e-05
40.9376s : 	915341	2412	6895	2.85862	134217581	5.13718e-05
41.1856s : 	914657	2417	7265	3.00579	134216267	5.41291e-05
41.4331s : 	914236	2417	5070	2.09764	134217197	3.77746e-05
41.6889s : 	913549	2421	6905	2.85213	134217427	5.14464e-05
41.9601s : 	912759	2423	7174	2.96079	134217504	5.34506e-05
42.223s : 	912093	2430	6621	2.72469	134217563	4.93304e-05
42.4875s : 	911330	2428	7235	2.97982	134216951	5.39053e-05
42.724s : 	910859	2425	5232	2.15753	134210571	3.89835e-05
42.9538s : 	910323	2426	5984	2.46661	134210245	4.45868e-05
43.2163s : 	909550	2486	7426	2.98713	134217177	5.53282e-05
43.4871s : 	908920	2434	6729	2.76459	134217552	5.0135e-05
43.7556s : 	908305	2437	6144	2.52113	134217424	4.57765e-05
44.0102s : 	907783	2436	5710	2.34401	134217415	4.25429e-05
44.2621s : 	907137	2438	6681	2.74036	134217272	4.97775e-05
44.5147s : 	906678	2438	5103	2.09311	134200697	3.80251e-05
44.7612s : 	906229	2452	4560	1.85971	134217505	3.39747e-05
45.0133s : 	905449	2442	6814	2.79034	134216483	5.07687e-05
45.2735s : 	904572	2444	7449	3.04787	134217400	5.54995e-05
45.5202s : 	903826	2440	6433	2.63648	134217434	4.79297e-05
45.7667s : 	903229	2442	5487	2.24693	134217301	4.08815e-05
46.0243s : 	902532	2441	6290	2.57681	134217198	4.68643e-05
46.2894s : 	901729	2445	6939	2.83804	134216522	5.17e-05
46.5481s : 	900965	2447	6775	2.7687	134216829	5.0478e-05
46.7968s : 	900239	2446	6537	2.67253	134217458	4.87045e-05
47.0451s : 	899608	2450	6181	2.52286	134217472	4.60521e-05
47.3074s : 	898821	2450	7129	2.9098	134217547	5.31153e-05
47.5464s : 	898206	2446	6015	2.45912	134217243	4.48154e-05
47.7952s : 	897642	2446	5775	2.361	134217408	4.30272e-05
48.0552s : 	897142	2447	4956	2.02534	134217465	3.69252e-05
48.2978s : 	896667	2443	4855	1.98731	134217077	3.61727e-05
48.5497s : 	896051	2449	5461	2.22989	134217043	4.06878e-05
48.8003s : 	895514	2448	5073	2.0723	134215004	3.77976e-05
49.0578s : 	894744	2452	6772	2.76183	134217459	5.04554e-05
49.3078s : 	894100	2458	5767	2.34622	134217134	4.29677e-05
49.5525s : 	893581	2457	4895	1.99227	134213786	3.64717e-05
49.7974s : 	893019	2459	5199	2.11427	134217334	3.87357e-05
50.0382s : 	892206	2457	7004	2.85063	134216948	5.21842e-05
50.2806s : 	891584	2554	5467	2.14056	134217436	4.07324e-05
50.5366s : 	890829	2462	6438	2.61495	134215885	4.79675e-05
50.7785s : 	890315	2462	5000	2.03087	134217471	3.7253e-05
51.0289s : 	889555	2464	6840	2.77597	134216108	5.09626e-05
51.2846s : 	889277	2476	2958	1.19467	134217529	2.20389e-05
51.527s : 	888668	2461	5430	2.20642	134217171	4.04568e-05
51.7869s : 	887909	2462	6512	2.645	134217052	4.85184e-05
52.0336s : 	887215	2460	6432	2.61463	134217447	4.79222e-05
52.3009s : 	886513	2459	6693	2.72184	134217372	4.98669e-05
52.5255s : 	885942	2460	5231	2.12642	134217368	3.89741e-05
52.7809s : 	885246	2461	6313	2.56522	134217435	4.70356e-05
53.0381s : 	884439	2465	6926	2.80974	134217188	5.16029e-05
53.2842s : 	883881	2461	5351	2.17432	134216236	3.98685e-05
53.5334s : 	882992	2464	7435	3.01745	134217492	5.53952e-05
53.7893s : 	882179	2467	6810	2.76044	134216713	5.07388e-05
54.0303s : 	881385	2468	6730	2.7269	134217040	5.01427e-05
54.2694s : 	880785	2467	5073	2.05634	134216857	3.7797e-05
54.5324s : 	879906	2470	7120	2.88259	134217370	5.30483e-05
54.7761s : 	879337	2469	5266	2.13285	134217318	3.92349e-05
55.0397s : 	878633	2470	5826	2.3587	134217277	4.34072e-05
55.2798s : 	877918	2699	5945	2.20267	134216337	4.42942e-05
55.5251s : 	877167	2478	7001	2.82526	134217527	5.21616e-05
55.7796s : 	876452	2478	6940	2.80065	134217124	5.17073e-05
56.0359s : 	875946	2478	5708	2.30347	134217366	4.2528e-05
56.2781s : 	875341	2486	6269	2.52172	134216809	4.6708e-05
56.5281s : 	874578	2483	7293	2.93717	134217406	5.43372e-05
56.7767s : 	873957	2488	6175	2.48191	134217410	4.60074e-05
57.0294s : 	873247	2528	6820	2.69778	134216972	5.08132e-05
57.282s : 	872558	2490	6555	2.63253	134217400	4.88387e-05
57.5365s : 	872049	2486	5415	2.1782	134215566	4.03455e-05
57.7819s : 	871354	2486	6817	2.74216	134202528	5.07964e-05
58.0292s : 	870552	2487	7398	2.97467	134217455	5.51195e-05
58.2836s : 	869837	2490	6924	2.78072	134217359	5.1588e-05
58.5262s : 	869160	2494	6585	2.64034	134215946	4.90627e-05
58.7794s : 	868674	2487	5514	2.21713	134216798	4.10828e-05
59.0376s : 	868158	2492	5400	2.16693	134214657	4.02341e-05
59.2911s : 	867479	2498	6513	2.60729	134215430	4.85265e-05
59.5349s : 	866962	2492	5585	2.24117	134217484	4.16116e-05
59.7848s : 	866504	2496	5155	2.0653	134215269	3.84084e-05
60.0386s : 	865942	2502	5815	2.32414	134217123	4.33253e-05
60.2835s : 	865411	2499	5199	2.08043	134217182	3.87357e-05
60.5388s : 	864710	2497	6462	2.58791	134217412	4.81458e-05
60.7806s : 	863996	2502	6606	2.64029	134217576	4.92186e-05
61.0452s : 	863222	2500	6903	2.7612	134215338	5.14323e-05
61.2887s : 	862509	2497	6386	2.55747	134215516	4.75802e-05
61.5416s : 	861939	2496	5700	2.28365	134217157	4.24685e-05
61.7924s : 	861083	2498	7220	2.89031	134217072	5.37935e-05
62.0525s : 	860475	2499	5889	2.35654	134217492	4.38765e-05
62.3053s : 	859950	2500	5236	2.0944	134216235	3.90117e-05
62.5603s : 	859419	2506	5110	2.03911	134217406	3.80726e-05
62.8316s : 	858626	2524	6710	2.65848	134217390	4.99935e-05
63.0894s : 	857809	2508	6988	2.78628	134217260	5.20648e-05
63.3425s : 	857314	2503	5102	2.03835	134214737	3.80137e-05
63.5954s : 	856403	2507	7561	3.01596	134217282	5.6334e-05
63.8492s : 	855498	2506	7746	3.09098	134217341	5.77124e-05
64.1005s : 	854827	2506	6350	2.53392	134217399	4.73113e-05
64.362s : 	854035	2507	7312	2.91663	134215579	5.44795e-05
64.6182s : 	853329	2507	6682	2.66534	134216547	4.97852e-05
64.8743s : 	852585	2548	6689	2.6252	134217496	4.9837e-05
65.1292s : 	851898	2512	6904	2.74841	134217414	5.14389e-05
65.3688s : 	851432	3071	4734	1.54152	134217484	3.52711e-05
65.6112s : 	850801	2636	5724	2.17147	134217195	4.26473e-05
65.8578s : 	850160	2601	6046	2.32449	134216945	4.50465e-05
66.1204s : 	849507	2538	6015	2.36998	134213230	4.48167e-05
66.3698s : 	848832	2523	6071	2.40626	134217450	4.52326e-05
66.6274s : 	848200	2526	5906	2.33808	134217199	4.40033e-05
66.8096s : 	847712	2525	4233	1.67644	134217408	3.15384e-05
67.0714s : 	847069	2529	5466	2.16133	134217023	4.07251e-05
67.3317s : 	846600	2524	4688	1.85737	134217334	3.49284e-05
67.5915s : 	845773	2520	6761	2.68294	134217588	5.03734e-05
67.8534s : 	844867	2515	7278	2.89384	134217387	5.42255e-05
68.0928s : 	844394	2514	5138	2.04376	134217398	3.82812e-05
68.3291s : 	843608	2738	6660	2.43243	134217340	4.9621e-05
68.5809s : 	843023	2512	5409	2.15326	134217201	4.03004e-05
68.8346s : 	842170	2515	7291	2.89901	134216752	5.43226e-05
69.0917s : 	841410	2515	6818	2.71093	134216757	5.07984e-05
69.3519s : 	840557	2557	7150	2.79625	134217555	5.32717e-05
69.6091s : 	839806	2517	6577	2.61303	134217568	4.90025e-05
69.8631s : 	839253	2519	5387	2.13855	134217459	4.01364e-05
70.1188s : 	838532	2522	6417	2.54441	134217388	4.78105e-05
70.3775s : 	837902	2520	5819	2.30913	134215436	4.33557e-05
70.6338s : 	837067	2523	6813	2.70036	134217163	5.0761e-05
70.9003s : 	836464	2522	5536	2.19508	134214747	4.12473e-05
71.1514s : 	835712	2523	6739	2.67103	134217349	5.02096e-05
71.424s : 	834808	2524	7314	2.89778	134216481	5.44941e-05
71.6766s : 	834035	2524	6509	2.57884	134215059	4.84968e-05
71.9359s : 	833297	2527	6299	2.49268	134216052	4.69318e-05
72.1961s : 	832403	2528	6984	2.76266	134216839	5.20352e-05
72.4578s : 	831608	2528	6872	2.71835	134217247	5.12006e-05
72.7096s : 	830914	2529	6080	2.40411	134217234	4.52997e-05
72.9681s : 	830175	2529	6556	2.59233	134216096	4.88466e-05
73.2214s : 	829284	2529	6975	2.75801	134215615	5.19686e-05
73.4865s : 	828490	2543	6291	2.47385	134217327	4.68717e-05
73.7456s : 	827726	2692	6057	2.25	134205940	4.51321e-05
74.0132s : 	827158	2539	5122	2.01733	134212332	3.81634e-05
74.2869s : 	826280	2541	6910	2.7194	134215546	5.14843e-05
74.5511s : 	825704	2539	5110	2.0126	134215216	3.80732e-05
74.8106s : 	825102	2541	5058	1.99055	134217090	3.76852e-05
75.0647s : 	824185	2545	6998	2.74971	134216573	5.21396e-05
75.3091s : 	823237	2545	7430	2.91945	134216964	5.53581e-05
75.5747s : 	822607	2544	5430	2.13443	134216917	4.04569e-05
75.8352s : 	821793	2547	6732	2.64311	134217059	5.01576e-05
76.0849s : 	820969	2542	6882	2.70732	134217351	5.1275e-05
76.341s : 	820326	2545	5599	2.2	134217223	4.1716e-05
76.5959s : 	819490	2545	6871	2.6998	134216968	5.11932e-05
76.8729s : 	818662	2549	6945	2.7246	134217549	5.17444e-05
77.1184s : 	817902	2552	6759	2.64851	134217394	5.03586e-05
77.3827s : 	817181	2554	6013	2.35435	134217542	4.48004e-05
77.6265s : 	816317	2554	6734	2.63665	134217452	5.01723e-05
77.8817s : 	815320	2555	7634	2.98787	134216787	5.68781e-05
78.1293s : 	814494	2554	6515	2.5509	134215477	4.85413e-05
78.3719s : 	813834	2559	5633	2.20125	134217268	4.19693e-05
78.6372s : 	812929	2558	7114	2.78108	134216750	5.30038e-05
78.8863s : 	812049	2563	6649	2.59423	134217416	4.9539e-05
79.1409s : 	811016	2562	7459	2.9114	134217264	5.55741e-05
79.3955s : 	810288	2563	5966	2.32774	134216730	4.44505e-05
79.6304s : 	809537	2566	6147	2.39556	134217322	4.57989e-05
79.8903s : 	808940	2565	4855	1.89279	134217101	3.61727e-05
80.15s : 	807811	2860	7950	2.77972	134216895	5.92325e-05
80.4122s : 	806930	2567	6469	2.52006	134216655	4.81982e-05
80.6675s : 	805941	2576	7288	2.82919	134217312	5.43e-05
80.9146s : 	805188	2572	6011	2.33709	134216696	4.47858e-05
81.1613s : 	804714	2573	4136	1.60746	134217552	3.08156e-05
81.4062s : 	802833	3718	4893	1.31603	134216226	3.64561e-05
81.6608s : 	802205	2576	5054	1.96196	134217476	3.76553e-05
81.9091s : 	801519	2580	5397	2.09186	134217380	4.02109e-05
82.1715s : 	800549	2580	7254	2.81163	134215296	5.40475e-05
82.4317s : 	799743	2581	6063	2.34909	134216926	4.51731e-05
82.6811s : 	798815	2581	6864	2.65943	134217398	5.11409e-05
82.935s : 	797896	2585	6720	2.59961	134217496	5.0068e-05
83.1897s : 	797178	2584	5584	2.16099	134217256	4.16042e-05
83.4419s : 	796228	2589	7076	2.7331	134217610	5.27204e-05
83.6892s : 	795491	2584	5725	2.21556	134217198	4.26547e-05
83.9689s : 	794630	2585	6721	2.6	134217238	5.00755e-05
84.218s : 	793619	2588	7040	2.72025	134217146	5.24523e-05
84.4738s : 	792615	2595	6970	2.68593	134217430	5.19307e-05
84.7203s : 	791656	2585	6795	2.62863	134216551	5.06271e-05
84.9822s : 	790648	2586	7312	2.82753	134217442	5.44788e-05
85.2207s : 	789711	2587	6741	2.60572	134217012	5.02246e-05
85.464s : 	789223	2586	5315	2.0553	134207357	3.96029e-05
85.7086s : 	788649	2587	6031	2.33127	134217125	4.49347e-05
85.9453s : 	787836	2586	7105	2.74749	134215189	5.29374e-05
86.1933s : 	786926	2587	7106	2.74681	134217590	5.29439e-05
86.443s : 	785738	2589	8757	3.38239	134217215	6.5245e-05
86.6956s : 	784900	2589	6588	2.54461	134217473	4.90845e-05
86.9432s : 	783888	2591	7244	2.79583	134216930	5.39723e-05
87.1882s : 	782784	2583	7744	2.99806	134216185	5.7698e-05
87.3973s : 	782429	2588	3470	1.3408	134217399	2.58536e-05
87.6527s : 	782006	3216	2624	0.81592	134217486	1.95504e-05
87.9035s : 	781186	2581	6091	2.35994	134217330	4.53816e-05
88.1683s : 	780560	2581	5221	2.02286	134214608	3.89004e-05
88.4245s : 	779849	2583	5973	2.31243	134217170	4.45025e-05
88.6865s : 	779051	2581	6389	2.4754	134217446	4.76019e-05
88.9394s : 	778250	2584	6870	2.65867	134216825	5.11858e-05
89.2026s : 	777334	2579	7260	2.81504	134215805	5.4092e-05
89.458s : 	776465	2597	6663	2.56565	134211374	4.96456e-05
89.7117s : 	775761	2586	5518	2.1338	134217451	4.11124e-05
89.9584s : 	774764	2586	7502	2.90101	134217474	5.58944e-05
90.2173s : 	773941	2587	6661	2.5748	134216881	4.96286e-05
90.4578s : 	773050	2587	6952	2.68728	134217163	5.17967e-05
90.7198s : 	772203	2585	6568	2.54081	134217096	4.89356e-05
90.9645s : 	771450	2578	6146	2.38402	134217466	4.57914e-05
91.2197s : 	770889	2578	4997	1.93832	134214853	3.72313e-05
91.4846s : 	770087	2579	6548	2.53897	134217152	4.87866e-05
91.7358s : 	769365	2580	5798	2.24729	134216860	4.31987e-05
92.019s : 	768585	2579	6558	2.54285	134214856	4.8862e-05
92.2734s : 	767923	2587	5815	2.24778	134204580	4.33294e-05
92.5405s : 	766863	2583	7912	3.0631	134215841	5.89498e-05
92.792s : 	765969	2578	6806	2.64003	134217018	5.07089e-05
93.0386s : 	765384	2623	4624	1.76287	134216301	3.44518e-05
93.294s : 	764381	2588	7199	2.78168	134217388	5.36369e-05
93.5545s : 	763780	2587	5231	2.02203	134215567	3.89746e-05
93.81s : 	762819	2587	7233	2.7959	134216450	5.38906e-05
94.0579s : 	761937	2575	7055	2.73981	134217224	5.2564e-05
94.3061s : 	761003	2576	7154	2.77717	134217440	5.33016e-05
94.5596s : 	760284	2576	6094	2.36568	134215929	4.54044e-05
94.8138s : 	759574	2575	6177	2.39883	134217472	4.60223e-05
95.0641s : 	758825	2574	6124	2.37918	134216743	4.56277e-05
95.3237s : 	757948	2575	7106	2.75961	134217320	5.2944e-05
95.5726s : 	756928	2590	7811	3.01583	134217576	5.81966e-05
95.8196s : 	755987	2579	7546	2.92594	134217538	5.62222e-05
96.0582s : 	755278	2574	5614	2.18104	134216730	4.18279e-05
96.3087s : 	754385	2577	6805	2.64067	134216292	5.07017e-05
96.5706s : 	753566	2577	6646	2.57897	134217366	4.95167e-05
96.8207s : 	752692	2570	6769	2.63385	134216961	5.04333e-05
97.0708s : 	752207	2571	4559	1.77324	134217501	3.39673e-05
97.326s : 	751384	2573	6552	2.54644	134216994	4.88165e-05
97.5728s : 	750663	2562	6020	2.34973	134217397	4.48526e-05
97.8166s : 	749806	2564	6631	2.58619	134217337	4.94049e-05
98.0653s : 	748853	2569	6835	2.66057	134216747	5.09251e-05
98.3239s : 	748054	2560	6457	2.52227	134217442	4.81085e-05
98.5793s : 	747214	2564	6597	2.57293	134217567	4.91515e-05
98.8287s : 	746342	2563	7005	2.73313	134217563	5.21914e-05
99.084s : 	745560	2567	6477	2.52318	134217404	4.82575e-05
99.3342s : 	744663	2566	6804	2.6516	134217279	5.06939e-05
99.5812s : 	743807	2562	6821	2.66237	134217311	5.08206e-05
99.82s : 	742903	2564	7090	2.76521	134217082	5.28249e-05
100.076s : 	742172	2558	5927	2.31704	134217395	4.41597e-05
100.324s : 	741327	2560	6570	2.56641	134216847	4.89506e-05
100.575s : 	740475	2560	6598	2.57734	134217361	4.91591e-05
100.831s : 	739624	2613	6605	2.52775	134214854	4.92121e-05
101.089s : 	738594	2558	7842	3.06568	134216572	5.8428e-05
101.335s : 	737739	2561	7065	2.75869	134217316	5.26385e-05
101.584s : 	736777	2561	7107	2.77509	134217246	5.29515e-05
101.828s : 	736166	2557	5391	2.10833	134216969	4.01663e-05
