runtime 	  walksum  	 nwalks  	  used_edges[0] 	 steps_per_walk  	  total_edges  	  utilization  
537.961s : 	90615	33	40	1.21212	16777179	2.38419e-06
537.995s : 	90603	34	56	1.64706	16777143	3.33787e-06
538.022s : 	90587	33	50	1.51515	16777177	2.98024e-06
538.051s : 	90577	33	53	1.60606	16777207	3.15905e-06
538.078s : 	90563	33	52	1.57576	16776583	3.09956e-06
538.109s : 	90553	33	52	1.57576	16777202	3.09944e-06
538.141s : 	90536	33	51	1.54545	16777177	3.03984e-06
538.182s : 	90521	33	47	1.42424	16777202	2.80142e-06
538.211s : 	90503	33	58	1.75758	16777194	3.45707e-06
538.246s : 	90487	33	51	1.54545	16776934	3.03989e-06
538.279s : 	90471	34	62	1.82353	16777111	3.69551e-06
538.315s : 	90455	33	51	1.54545	16774457	3.04034e-06
538.352s : 	90436	34	63	1.85294	16777192	3.7551e-06
538.369s : 	90419	33	39	1.18182	16776463	2.32469e-06
538.41s : 	90398	34	53	1.55882	16777215	3.15905e-06
538.443s : 	90386	33	48	1.45455	16777062	2.86105e-06
538.474s : 	90374	34	51	1.5	16777198	3.03984e-06
538.511s : 	90356	34	62	1.82353	16777203	3.69549e-06
538.55s : 	90332	34	84	2.47059	16777179	5.0068e-06
538.58s : 	90321	33	51	1.54545	16777213	3.03984e-06
538.613s : 	90306	33	60	1.81818	16777166	3.57629e-06
538.643s : 	90294	33	42	1.27273	16777206	2.5034e-06
538.676s : 	90280	33	57	1.72727	16777197	3.39747e-06
538.708s : 	90264	33	45	1.36364	16777196	2.68221e-06
538.75s : 	90250	33	42	1.27273	16777159	2.5034e-06
538.784s : 	90238	33	44	1.33333	16777131	2.62262e-06
538.815s : 	90214	34	80	2.35294	16777202	4.76838e-06
538.842s : 	90199	33	58	1.75758	16777155	3.45708e-06
538.873s : 	90186	33	48	1.45455	16777165	2.86103e-06
538.901s : 	90162	33	53	1.60606	16777211	3.15905e-06
538.932s : 	90145	33	49	1.48485	16777208	2.92063e-06
538.968s : 	90134	33	42	1.27273	16777216	2.5034e-06
538.989s : 	90118	33	57	1.72727	16777203	3.39747e-06
539.007s : 	90103	33	65	1.9697	16777179	3.87431e-06
539.038s : 	90090	33	48	1.45455	16777153	2.86103e-06
539.082s : 	90074	33	52	1.57576	16776846	3.09951e-06
539.118s : 	90059	33	54	1.63636	16776164	3.21885e-06
539.155s : 	90044	33	47	1.42424	16777153	2.80143e-06
539.188s : 	90024	33	49	1.48485	16777171	2.92064e-06
539.224s : 	90004	35	77	2.2	16777200	4.58956e-06
539.254s : 	89990	33	45	1.36364	16777178	2.68222e-06
539.293s : 	89980	33	38	1.15152	16777207	2.26498e-06
539.316s : 	89968	38	47	1.23684	16777205	2.80142e-06
539.348s : 	89954	34	51	1.5	16777176	3.03984e-06
539.382s : 	89942	33	44	1.33333	16777180	2.62261e-06
539.414s : 	89929	33	54	1.63636	16777195	3.21865e-06
539.449s : 	89919	33	48	1.45455	16777148	2.86103e-06
539.479s : 	89902	33	62	1.87879	16777210	3.69549e-06
539.514s : 	89886	33	63	1.90909	16777124	3.75511e-06
539.548s : 	89869	33	63	1.90909	16777161	3.7551e-06
539.58s : 	89851	34	75	2.20588	16777209	4.47035e-06
539.614s : 	89830	33	69	2.09091	16777134	4.11274e-06
539.655s : 	89818	33	46	1.39394	16777121	2.74183e-06
539.69s : 	89802	33	61	1.84848	16777199	3.63589e-06
539.723s : 	89783	33	68	2.06061	16776634	4.05326e-06
539.754s : 	89764	33	56	1.69697	16777120	3.33788e-06
539.787s : 	89749	33	66	2	16777212	3.93391e-06
539.818s : 	89726	33	67	2.0303	16777210	3.99351e-06
539.85s : 	89709	33	57	1.72727	16777211	3.39747e-06
539.877s : 	89692	33	46	1.39394	16777177	2.74182e-06
539.915s : 	89669	33	52	1.57576	16777204	3.09944e-06
539.954s : 	89649	33	50	1.51515	16777036	2.98026e-06
539.981s : 	89628	33	57	1.72727	16777210	3.39747e-06
540.011s : 	89610	33	48	1.45455	16777202	2.86103e-06
540.043s : 	89593	33	54	1.63636	16777205	3.21865e-06
540.08s : 	89574	33	62	1.87879	16777202	3.69549e-06
540.113s : 	89554	33	62	1.87879	16777163	3.6955e-06
540.153s : 	89535	33	59	1.78788	16777188	3.51668e-06
540.187s : 	89514	34	61	1.79412	16777126	3.6359e-06
540.216s : 	89498	33	57	1.72727	16777162	3.39748e-06
540.245s : 	89473	34	50	1.47059	16776998	2.98027e-06
540.275s : 	89459	33	57	1.72727	16777160	3.39748e-06
540.335s : 	89451	34	35	1.02941	16777143	2.08617e-06
540.37s : 	89432	34	60	1.76471	16777163	3.57629e-06
540.387s : 	89420	33	42	1.27273	16777180	2.5034e-06
540.416s : 	89407	33	49	1.48485	16777208	2.92063e-06
540.45s : 	89387	33	62	1.87879	16777199	3.69549e-06
540.48s : 	89368	33	64	1.93939	16777182	3.8147e-06
540.516s : 	89349	33	60	1.81818	16777214	3.57628e-06
540.55s : 	89331	33	66	2	16777210	3.93391e-06
540.588s : 	89314	33	62	1.87879	16777173	3.6955e-06
540.628s : 	89292	33	65	1.9697	16777209	3.8743e-06
540.662s : 	89274	33	84	2.54545	16777192	5.0068e-06
540.691s : 	89255	33	54	1.63636	16776921	3.21871e-06
540.723s : 	89233	33	75	2.27273	16777206	4.47035e-06
540.75s : 	89216	33	51	1.54545	16777211	3.03984e-06
540.799s : 	89198	34	59	1.73529	16777193	3.51668e-06
540.834s : 	89178	33	52	1.57576	16777196	3.09945e-06
540.864s : 	89161	33	46	1.39394	16777214	2.74181e-06
540.892s : 	89147	34	66	1.94118	16777192	3.93391e-06
540.931s : 	89137	33	41	1.24242	16777204	2.44379e-06
540.976s : 	89113	33	65	1.9697	16777203	3.87431e-06
541.007s : 	89097	33	63	1.90909	16777216	3.75509e-06
541.041s : 	89078	33	58	1.75758	16777143	3.45708e-06
541.073s : 	89063	33	60	1.81818	16777214	3.57628e-06
541.103s : 	89054	34	45	1.32353	16777123	2.68222e-06
541.139s : 	89040	35	60	1.71429	16777209	3.57628e-06
541.179s : 	89020	33	54	1.63636	16777209	3.21865e-06
541.214s : 	89002	33	59	1.78788	16777135	3.51669e-06
541.251s : 	88983	34	57	1.67647	16776681	3.39757e-06
541.286s : 	88966	33	69	2.09091	16777064	4.11276e-06
541.32s : 	88945	33	41	1.24242	16777208	2.44379e-06
541.368s : 	88930	34	56	1.64706	16777214	3.33786e-06
541.403s : 	88913	33	56	1.69697	16777188	3.33787e-06
541.439s : 	88894	33	64	1.93939	16777185	3.8147e-06
541.467s : 	88882	33	58	1.75758	16777155	3.45708e-06
541.497s : 	88864	33	53	1.60606	16777213	3.15905e-06
541.543s : 	88845	33	60	1.81818	16777177	3.57629e-06
541.578s : 	88830	33	56	1.69697	16777200	3.33786e-06
541.609s : 	88815	33	63	1.90909	16777210	3.75509e-06
541.64s : 	88794	33	70	2.12121	16777164	4.17234e-06
541.667s : 	88774	33	58	1.75758	16777183	3.45708e-06
541.699s : 	88756	33	62	1.87879	16777157	3.6955e-06
541.735s : 	88740	33	62	1.87879	16776860	3.69557e-06
541.765s : 	88719	33	63	1.90909	16777196	3.7551e-06
541.798s : 	88702	33	55	1.66667	16777182	3.27826e-06
541.832s : 	88683	33	52	1.57576	16777163	3.09945e-06
541.864s : 	88670	33	71	2.15152	16777053	4.23197e-06
541.905s : 	88656	33	57	1.72727	16777204	3.39747e-06
541.94s : 	88641	33	62	1.87879	16777163	3.6955e-06
541.974s : 	88628	33	55	1.66667	16777189	3.27826e-06
542.002s : 	88606	33	48	1.45455	16777170	2.86103e-06
542.035s : 	88595	33	57	1.72727	16777196	3.39747e-06
542.081s : 	88586	33	57	1.72727	16777208	3.39747e-06
542.113s : 	88574	33	77	2.33333	16777214	4.58956e-06
542.146s : 	88563	33	50	1.51515	16777212	2.98023e-06
542.177s : 	88546	33	65	1.9697	16777183	3.87431e-06
542.205s : 	88534	33	67	2.0303	16777209	3.99351e-06
542.237s : 	88525	33	77	2.33333	16777202	4.58956e-06
542.276s : 	88510	35	42	1.2	16777134	2.50341e-06
542.311s : 	88494	33	66	2	16777152	3.93392e-06
542.344s : 	88483	33	49	1.48485	16777182	2.92063e-06
542.375s : 	88468	33	52	1.57576	16777213	3.09944e-06
542.405s : 	88455	33	61	1.84848	16777208	3.63589e-06
542.427s : 	88436	33	47	1.42424	16777210	2.80142e-06
542.465s : 	88424	33	60	1.81818	16777190	3.57628e-06
542.501s : 	88412	33	67	2.0303	16775621	3.99389e-06
542.536s : 	88396	33	52	1.57576	16777119	3.09946e-06
542.569s : 	88384	33	69	2.09091	16777180	4.11273e-06
542.605s : 	88366	34	60	1.76471	16777185	3.57629e-06
542.64s : 	88360	33	88	2.66667	16777207	5.24521e-06
542.668s : 	88341	34	66	1.94118	16777152	3.93392e-06
542.707s : 	88335	33	44	1.33333	16776627	2.6227e-06
542.746s : 	88324	33	55	1.66667	16777178	3.27826e-06
542.781s : 	88309	33	56	1.69697	16777148	3.33787e-06
542.817s : 	88297	33	58	1.75758	16777142	3.45708e-06
542.849s : 	88284	33	67	2.0303	16777017	3.99356e-06
542.886s : 	88272	33	64	1.93939	16777163	3.81471e-06
542.922s : 	88265	33	56	1.69697	16777214	3.33786e-06
542.955s : 	88250	33	76	2.30303	16777165	4.52997e-06
542.988s : 	88235	33	56	1.69697	16777076	3.33789e-06
543.02s : 	88217	33	51	1.54545	16777214	3.03984e-06
543.051s : 	88199	34	47	1.38235	16777211	2.80142e-06
543.091s : 	88181	33	55	1.66667	16777163	3.27827e-06
543.129s : 	88168	33	67	2.0303	16777188	3.99352e-06
543.163s : 	88161	33	61	1.84848	16777049	3.63592e-06
543.198s : 	88141	34	59	1.73529	16777193	3.51668e-06
543.228s : 	88129	33	46	1.39394	16776160	2.74199e-06
543.267s : 	88112	33	51	1.54545	16776383	3.03999e-06
543.299s : 	88101	33	68	2.06061	16777176	4.05313e-06
543.334s : 	88085	33	58	1.75758	16777210	3.45707e-06
543.367s : 	88072	33	76	2.30303	16777182	4.52996e-06
543.395s : 	88056	33	56	1.69697	16777149	3.33787e-06
543.428s : 	88040	33	59	1.78788	16777203	3.51668e-06
543.467s : 	88029	33	60	1.81818	16776111	3.57651e-06
543.5s : 	88016	33	65	1.9697	16777017	3.87435e-06
543.522s : 	88009	33	35	1.06061	16777216	2.08616e-06
543.55s : 	87993	33	50	1.51515	16777212	2.98023e-06
543.582s : 	87986	33	33	1	16777210	1.96695e-06
543.602s : 	87969	35	55	1.57143	16777207	3.27826e-06
543.634s : 	87960	33	59	1.78788	16777202	3.51668e-06
543.67s : 	87944	33	56	1.69697	16777207	3.33786e-06
543.702s : 	87932	32	49	1.53125	16777185	2.92063e-06
543.732s : 	87919	32	50	1.5625	16777208	2.98023e-06
543.767s : 	87899	33	59	1.78788	16777209	3.51668e-06
543.804s : 	87882	32	61	1.90625	16777195	3.63589e-06
543.837s : 	87862	33	60	1.81818	16777208	3.57628e-06
543.867s : 	87850	32	48	1.5	16777173	2.86103e-06
543.899s : 	87843	32	58	1.8125	16777173	3.45708e-06
543.926s : 	87829	33	43	1.30303	16777098	2.56302e-06
543.958s : 	87808	32	61	1.90625	16777172	3.63589e-06
543.998s : 	87793	32	52	1.625	16777202	3.09944e-06
544.029s : 	87776	32	54	1.6875	16777170	3.21866e-06
544.063s : 	87758	33	70	2.12121	16777184	4.17233e-06
544.098s : 	87740	33	89	2.69697	16777216	5.30481e-06
544.13s : 	87720	32	56	1.75	16777214	3.33786e-06
544.17s : 	87703	32	49	1.53125	16776787	2.9207e-06
544.201s : 	87686	32	65	2.03125	16777214	3.8743e-06
544.221s : 	87673	32	58	1.8125	16777147	3.45708e-06
544.251s : 	87658	32	43	1.34375	16777214	2.563e-06
544.286s : 	87650	32	41	1.28125	16777018	2.44382e-06
544.32s : 	87629	33	64	1.93939	16777216	3.8147e-06
544.359s : 	87616	32	46	1.4375	16776741	2.74189e-06
544.397s : 	87604	34	68	2	16777138	4.05313e-06
544.434s : 	87596	33	33	1	16777210	1.96695e-06
544.464s : 	87578	33	71	2.15152	16777120	4.23195e-06
544.492s : 	87560	32	48	1.5	16776979	2.86106e-06
544.52s : 	87550	32	41	1.28125	16777181	2.4438e-06
544.559s : 	87537	32	48	1.5	16777215	2.86102e-06
544.594s : 	87513	33	75	2.27273	16777139	4.47037e-06
544.625s : 	87500	32	47	1.46875	16777210	2.80142e-06
544.655s : 	87488	32	43	1.34375	16777108	2.56302e-06
544.687s : 	87470	32	44	1.375	16777200	2.62261e-06
544.72s : 	87453	32	50	1.5625	16777174	2.98024e-06
544.755s : 	87438	33	40	1.21212	16777209	2.38419e-06
544.789s : 	87423	32	43	1.34375	16777210	2.563e-06
544.826s : 	87412	32	41	1.28125	16776952	2.44383e-06
544.853s : 	87395	33	50	1.51515	16777161	2.98024e-06
544.88s : 	87380	32	52	1.625	16777131	3.09946e-06
544.909s : 	87367	32	49	1.53125	16777197	2.92063e-06
544.949s : 	87353	33	56	1.69697	16777201	3.33786e-06
544.983s : 	87331	33	61	1.84848	16777187	3.63589e-06
545.012s : 	87318	32	49	1.53125	16777126	2.92064e-06
545.038s : 	87310	32	45	1.40625	16777185	2.68221e-06
545.07s : 	87289	33	69	2.09091	16777179	4.11273e-06
545.105s : 	87264	33	66	2	16777207	3.93391e-06
545.138s : 	87247	32	50	1.5625	16777161	2.98024e-06
545.17s : 	87233	32	55	1.71875	16777197	3.27826e-06
545.204s : 	87214	32	56	1.75	16776878	3.33793e-06
545.244s : 	87203	32	51	1.59375	16777197	3.03984e-06
545.282s : 	87189	32	46	1.4375	16777200	2.74182e-06
545.318s : 	87173	32	53	1.65625	16777213	3.15905e-06
545.349s : 	87155	32	46	1.4375	16777045	2.74184e-06
545.382s : 	87137	32	43	1.34375	16777194	2.563e-06
545.419s : 	87124	32	46	1.4375	16777215	2.74181e-06
545.453s : 	87117	32	47	1.46875	16777189	2.80142e-06
545.5s : 	87099	32	45	1.40625	16777145	2.68222e-06
545.531s : 	87086	32	41	1.28125	16777096	2.44381e-06
545.57s : 	87068	32	49	1.53125	16777204	2.92063e-06
545.602s : 	87051	32	44	1.375	16777160	2.62261e-06
545.629s : 	87034	33	64	1.93939	16777211	3.8147e-06
545.665s : 	87014	32	66	2.0625	16777198	3.93391e-06
545.706s : 	86991	32	57	1.78125	16777214	3.39747e-06
545.74s : 	86980	32	47	1.46875	16777173	2.80143e-06
545.774s : 	86969	32	63	1.96875	16777143	3.75511e-06
545.808s : 	86949	32	61	1.90625	16777191	3.63589e-06
545.836s : 	86928	32	53	1.65625	16777185	3.15905e-06
545.879s : 	86911	33	60	1.81818	16777208	3.57628e-06
545.917s : 	86893	32	57	1.78125	16777203	3.39747e-06
545.948s : 	86875	32	54	1.6875	16777207	3.21865e-06
545.977s : 	86857	33	48	1.45455	16777194	2.86103e-06
546.003s : 	86841	32	48	1.5	16777190	2.86103e-06
546.039s : 	86818	32	49	1.53125	16777184	2.92063e-06
546.072s : 	86797	32	55	1.71875	16777126	3.27827e-06
546.104s : 	86777	32	57	1.78125	16777204	3.39747e-06
546.13s : 	86758	32	58	1.8125	16777201	3.45707e-06
546.166s : 	86747	32	45	1.40625	16777144	2.68222e-06
546.198s : 	86734	33	43	1.30303	16777213	2.563e-06
546.225s : 	86715	32	67	2.09375	16777187	3.99352e-06
546.256s : 	86699	32	68	2.125	16776689	4.05324e-06
546.295s : 	86681	33	50	1.51515	16776451	2.98037e-06
546.324s : 	86659	32	69	2.15625	16777179	4.11273e-06
546.365s : 	86642	32	46	1.4375	16777189	2.74182e-06
546.4s : 	86627	33	59	1.78788	16777211	3.51668e-06
546.434s : 	86611	32	49	1.53125	16777210	2.92063e-06
546.468s : 	86593	32	54	1.6875	16777157	3.21866e-06
546.501s : 	86574	33	53	1.60606	16777201	3.15905e-06
546.543s : 	86560	32	47	1.46875	16777207	2.80142e-06
546.58s : 	86539	32	71	2.21875	16777214	4.23193e-06
546.615s : 	86520	32	73	2.28125	16777037	4.35119e-06
546.649s : 	86504	32	41	1.28125	16777186	2.44379e-06
546.682s : 	86487	32	57	1.78125	16777192	3.39747e-06
546.714s : 	86471	32	48	1.5	16777176	2.86103e-06
546.756s : 	86449	32	52	1.625	16777084	3.09947e-06
546.791s : 	86434	32	56	1.75	16777195	3.33786e-06
546.824s : 	86423	32	45	1.40625	16777206	2.68221e-06
546.857s : 	86410	32	53	1.65625	16777164	3.15906e-06
546.889s : 	86389	34	66	1.94118	16777179	3.93392e-06
546.936s : 	86369	33	79	2.39394	16776920	4.70885e-06
546.972s : 	86361	34	49	1.44118	16777194	2.92063e-06
547.006s : 	86348	32	45	1.40625	16777186	2.68221e-06
547.038s : 	86333	33	67	2.0303	16777172	3.99352e-06
547.072s : 	86313	32	67	2.09375	16777169	3.99352e-06
547.113s : 	86292	33	73	2.21212	16777210	4.35114e-06
547.156s : 	86273	32	56	1.75	16777198	3.33786e-06
547.192s : 	86255	32	81	2.53125	16777011	4.82804e-06
547.226s : 	86233	32	61	1.90625	16777191	3.63589e-06
547.262s : 	86217	32	59	1.84375	16777143	3.51669e-06
547.295s : 	86197	32	64	2	16777153	3.81471e-06
547.326s : 	86185	32	61	1.90625	16776773	3.63598e-06
547.368s : 	86170	32	59	1.84375	16777149	3.51669e-06
547.402s : 	86150	32	57	1.78125	16777156	3.39748e-06
547.437s : 	86133	32	60	1.875	16777201	3.57628e-06
547.468s : 	86115	32	59	1.84375	16776996	3.51672e-06
547.495s : 	86102	32	76	2.375	16777214	4.52995e-06
547.524s : 	86081	32	62	1.9375	16777152	3.6955e-06
547.567s : 	86060	32	64	2	16777174	3.81471e-06
547.599s : 	86046	32	58	1.8125	16774698	3.45759e-06
547.633s : 	86031	32	52	1.625	16777153	3.09945e-06
547.665s : 	86010	32	57	1.78125	16777194	3.39747e-06
547.698s : 	85994	32	70	2.1875	16777200	4.17233e-06
547.737s : 	85977	32	52	1.625	16777204	3.09944e-06
547.773s : 	85961	32	45	1.40625	16777206	2.68221e-06
547.806s : 	85941	33	56	1.69697	16777201	3.33786e-06
547.852s : 	85926	32	64	2	16777163	3.81471e-06
547.883s : 	85910	32	50	1.5625	16777203	2.98023e-06
547.903s : 	85891	32	65	2.03125	16777187	3.87431e-06
547.931s : 	85876	32	64	2	16777090	3.81473e-06
547.961s : 	85859	32	53	1.65625	16777156	3.15906e-06
547.993s : 	85845	32	61	1.90625	16777204	3.63589e-06
548.022s : 	85832	32	39	1.21875	16777214	2.32458e-06
548.061s : 	85813	32	59	1.84375	16777215	3.51667e-06
548.093s : 	85795	32	65	2.03125	16777198	3.87431e-06
548.124s : 	85776	32	74	2.3125	16777215	4.41074e-06
548.157s : 	85753	32	59	1.84375	16777172	3.51668e-06
548.19s : 	85736	32	67	2.09375	16776715	3.99363e-06
548.232s : 	85722	32	40	1.25	16777165	2.38419e-06
548.267s : 	85711	32	45	1.40625	16777189	2.68221e-06
548.3s : 	85705	35	45	1.28571	16777114	2.68223e-06
548.335s : 	85687	32	58	1.8125	16777178	3.45708e-06
548.364s : 	85666	32	61	1.90625	16777202	3.63589e-06
548.401s : 	85648	32	59	1.84375	16777182	3.51668e-06
548.435s : 	85632	32	59	1.84375	16777153	3.51669e-06
548.464s : 	85616	32	61	1.90625	16777161	3.6359e-06
548.499s : 	85593	32	52	1.625	16777167	3.09945e-06
548.532s : 	85576	32	61	1.90625	16777200	3.63589e-06
548.572s : 	85555	32	60	1.875	16777185	3.57629e-06
548.611s : 	85533	32	60	1.875	16777183	3.57629e-06
548.646s : 	85509	32	61	1.90625	16777181	3.63589e-06
548.677s : 	85489	32	58	1.8125	16777194	3.45707e-06
548.709s : 	85472	33	48	1.45455	16777163	2.86103e-06
548.737s : 	85455	32	54	1.6875	16777136	3.21867e-06
548.776s : 	85444	33	56	1.69697	16777212	3.33786e-06
548.811s : 	85432	32	53	1.65625	16777199	3.15905e-06
548.847s : 	85419	33	66	2	16777201	3.93391e-06
548.864s : 	85406	32	47	1.46875	16777214	2.80142e-06
548.899s : 	85387	32	58	1.8125	16777179	3.45708e-06
548.934s : 	85366	32	67	2.09375	16777189	3.99352e-06
548.966s : 	85350	32	47	1.46875	16777066	2.80144e-06
549.007s : 	85341	32	40	1.25	16777199	2.38419e-06
549.041s : 	85331	32	76	2.375	16777210	4.52995e-06
549.072s : 	85314	32	45	1.40625	16777062	2.68223e-06
549.108s : 	85297	32	52	1.625	16777215	3.09944e-06
549.14s : 	85286	32	55	1.71875	16777199	3.27826e-06
549.159s : 	85271	32	59	1.84375	16775949	3.51694e-06
549.203s : 	85257	32	58	1.8125	16776176	3.45728e-06
549.238s : 	85248	34	68	2	16776988	4.05317e-06
549.272s : 	85229	32	65	2.03125	16776630	3.87444e-06
549.304s : 	85209	32	61	1.90625	16777197	3.63589e-06
549.336s : 	85195	32	55	1.71875	16777184	3.27826e-06
549.375s : 	85180	32	53	1.65625	16777204	3.15905e-06
549.414s : 	85174	32	52	1.625	16776116	3.09964e-06
549.45s : 	85155	32	56	1.75	16777185	3.33787e-06
549.484s : 	85147	32	57	1.78125	16777211	3.39747e-06
549.513s : 	85131	32	54	1.6875	16777191	3.21866e-06
549.55s : 	85113	32	60	1.875	16777080	3.57631e-06
549.584s : 	85095	33	65	1.9697	16777205	3.8743e-06
549.614s : 	85072	32	63	1.96875	16777174	3.7551e-06
549.652s : 	85064	32	72	2.25	16777142	4.29155e-06
549.692s : 	85050	32	40	1.25	16777164	2.38419e-06
549.725s : 	85042	32	65	2.03125	16777176	3.87431e-06
549.757s : 	85028	32	44	1.375	16777124	2.62262e-06
549.79s : 	85007	32	66	2.0625	16777178	3.93392e-06
549.824s : 	85000	32	45	1.40625	16777208	2.68221e-06
549.863s : 	84980	32	64	2	16776957	3.81476e-06
549.897s : 	84958	32	65	2.03125	16777144	3.87432e-06
549.933s : 	84943	32	45	1.40625	16777205	2.68221e-06
549.964s : 	84938	32	60	1.875	16777171	3.57629e-06
549.991s : 	84926	32	51	1.59375	16777161	3.03985e-06
550.035s : 	84918	32	40	1.25	16777216	2.38419e-06
550.07s : 	84901	32	71	2.21875	16777207	4.23193e-06
550.104s : 	84889	32	65	2.03125	16777182	3.87431e-06
550.138s : 	84877	32	53	1.65625	16777157	3.15906e-06
550.171s : 	84866	32	60	1.875	16777140	3.57629e-06
550.212s : 	84851	32	49	1.53125	16777193	2.92063e-06
550.25s : 	84841	32	60	1.875	16777193	3.57628e-06
550.282s : 	84825	32	58	1.8125	16777198	3.45707e-06
550.31s : 	84812	32	55	1.71875	16777214	3.27826e-06
550.343s : 	84799	33	58	1.75758	16777214	3.45707e-06
550.387s : 	84786	32	74	2.3125	16777208	4.41075e-06
550.425s : 	84778	32	51	1.59375	16777162	3.03985e-06
550.458s : 	84762	32	84	2.625	16777215	5.00679e-06
550.49s : 	84757	32	51	1.59375	16777140	3.03985e-06
550.523s : 	84749	32	56	1.75	16777187	3.33787e-06
550.558s : 	84734	32	69	2.15625	16777001	4.11277e-06
550.593s : 	84716	32	53	1.65625	16777205	3.15905e-06
550.627s : 	84706	32	53	1.65625	16777132	3.15906e-06
550.661s : 	84696	33	61	1.84848	16777196	3.63589e-06
550.694s : 	84688	32	53	1.65625	16777193	3.15905e-06
550.727s : 	84670	32	50	1.5625	16777194	2.98024e-06
550.766s : 	84652	32	52	1.625	16777189	3.09945e-06
550.801s : 	84645	32	62	1.9375	16777201	3.69549e-06
550.829s : 	84627	32	56	1.75	16777141	3.33788e-06
550.864s : 	84608	32	47	1.46875	16777209	2.80142e-06
550.9s : 	84597	32	43	1.34375	16777181	2.56301e-06
550.939s : 	84582	32	60	1.875	16777165	3.57629e-06
550.975s : 	84569	32	41	1.28125	16777208	2.44379e-06
550.994s : 	84551	31	42	1.35484	16777208	2.5034e-06
551.027s : 	84534	31	58	1.87097	16777192	3.45707e-06
551.06s : 	84517	31	54	1.74194	16777180	3.21866e-06
551.094s : 	84505	31	49	1.58065	16777099	2.92065e-06
551.12s : 	84491	32	50	1.5625	16777031	2.98027e-06
551.154s : 	84470	31	41	1.32258	16777178	2.4438e-06
551.184s : 	84456	31	45	1.45161	16777004	2.68224e-06
551.212s : 	84438	31	50	1.6129	16777144	2.98024e-06
551.239s : 	84416	31	69	2.22581	16777176	4.11273e-06
551.275s : 	84395	32	64	2	16777112	3.81472e-06
551.309s : 	84379	31	35	1.12903	16777191	2.08617e-06
551.343s : 	84360	34	69	2.02941	16777189	4.11273e-06
551.372s : 	84347	31	48	1.54839	16777191	2.86103e-06
551.405s : 	84329	31	53	1.70968	16777180	3.15905e-06
551.442s : 	84311	32	58	1.8125	16776857	3.45714e-06
551.475s : 	84295	31	38	1.22581	16777154	2.26498e-06
551.511s : 	84285	31	48	1.54839	16777154	2.86103e-06
551.547s : 	84274	31	43	1.3871	16777208	2.563e-06
551.579s : 	84253	32	56	1.75	16776884	3.33793e-06
551.615s : 	84240	31	66	2.12903	16777210	3.93391e-06
551.653s : 	84231	31	44	1.41935	16777189	2.62261e-06
551.683s : 	84216	31	54	1.74194	16777149	3.21866e-06
551.713s : 	84200	32	46	1.4375	16777200	2.74182e-06
551.745s : 	84186	31	42	1.35484	16777157	2.5034e-06
551.769s : 	84175	32	45	1.40625	16777105	2.68223e-06
551.802s : 	84165	32	32	1	16777196	1.90735e-06
551.84s : 	84150	31	42	1.35484	16777157	2.5034e-06
551.872s : 	84138	32	51	1.59375	16777201	3.03984e-06
551.906s : 	84122	32	48	1.5	16777211	2.86102e-06
551.941s : 	84105	31	48	1.54839	16777205	2.86102e-06
551.972s : 	84091	31	43	1.3871	16777203	2.563e-06
552.008s : 	84072	31	48	1.54839	16777155	2.86103e-06
552.038s : 	84058	32	39	1.21875	16777154	2.32459e-06
552.067s : 	84044	31	39	1.25806	16777182	2.32459e-06
552.108s : 	84025	31	66	2.12903	16777204	3.93391e-06
552.146s : 	84012	31	40	1.29032	16777168	2.38419e-06
552.179s : 	84000	31	51	1.64516	16777202	3.03984e-06
552.21s : 	83992	31	34	1.09677	16777216	2.02656e-06
552.24s : 	83979	31	38	1.22581	16776018	2.26514e-06
552.276s : 	83962	31	51	1.64516	16777199	3.03984e-06
552.312s : 	83947	31	48	1.54839	16777186	2.86103e-06
552.342s : 	83935	31	37	1.19355	16777200	2.20537e-06
552.374s : 	83919	31	52	1.67742	16777195	3.09945e-06
552.407s : 	83903	31	50	1.6129	16777180	2.98024e-06
552.439s : 	83889	31	45	1.45161	16777147	2.68222e-06
552.479s : 	83870	31	41	1.32258	16777165	2.4438e-06
552.514s : 	83861	31	41	1.32258	16777213	2.44379e-06
552.546s : 	83841	31	53	1.70968	16777212	3.15905e-06
552.574s : 	83828	31	37	1.19355	16777212	2.20537e-06
552.604s : 	83817	31	32	1.03226	16777211	1.90735e-06
552.621s : 	83802	32	50	1.5625	16777199	2.98024e-06
552.652s : 	83791	31	56	1.80645	16776900	3.33792e-06
552.669s : 	83774	31	36	1.16129	16777191	2.14577e-06
552.69s : 	83761	31	38	1.22581	16777181	2.26498e-06
552.71s : 	83753	33	37	1.12121	16777165	2.20538e-06
552.739s : 	83731	32	59	1.84375	16777099	3.5167e-06
552.77s : 	83712	31	47	1.51613	16777194	2.80142e-06
552.803s : 	83699	31	58	1.87097	16777191	3.45707e-06
552.831s : 	83687	35	57	1.62857	16777185	3.39747e-06
552.861s : 	83671	31	47	1.51613	16777184	2.80142e-06
552.888s : 	83655	31	46	1.48387	16777192	2.74182e-06
552.928s : 	83641	31	45	1.45161	16777213	2.68221e-06
552.96s : 	83627	31	53	1.70968	16777166	3.15906e-06
552.994s : 	83603	31	58	1.87097	16777207	3.45707e-06
553.036s : 	83586	31	53	1.70968	16777182	3.15905e-06
553.064s : 	83570	31	55	1.77419	16777182	3.27826e-06
