runtime 	  walksum  	 nwalks  	  used_edges[0] 	 steps_per_walk  	  total_edges  	  utilization  
898.634s : 	18300	118	183	1.55085	268435397	6.81728e-07
899.128s : 	18221	117	179	1.52991	268435374	6.66827e-07
899.616s : 	18158	116	151	1.30172	268435401	5.62519e-07
900.1s : 	18094	117	188	1.60684	268435334	7.00355e-07
900.584s : 	18015	117	203	1.73504	268435441	7.56234e-07
901.048s : 	17945	116	179	1.5431	268435428	6.66827e-07
901.533s : 	17870	116	182	1.56897	268435423	6.78003e-07
902.021s : 	17822	116	146	1.25862	268435443	5.43892e-07
902.518s : 	17742	115	191	1.66087	268435418	7.11531e-07
903.018s : 	17683	115	146	1.26957	268435454	5.43892e-07
903.513s : 	17613	114	153	1.34211	268435384	5.6997e-07
904.007s : 	17534	114	168	1.47368	268435455	6.25849e-07
904.474s : 	17484	114	175	1.53509	268435051	6.51927e-07
904.96s : 	17432	74	121	1.63514	268435398	4.5076e-07
905.458s : 	17367	114	203	1.7807	268435424	7.56234e-07
905.935s : 	17304	88	144	1.63636	268435454	5.36442e-07
906.409s : 	17229	100	154	1.54	268435451	5.73695e-07
906.91s : 	17168	115	141	1.22609	268434689	5.25267e-07
907.392s : 	17107	88	142	1.61364	268435104	5.28992e-07
907.883s : 	17046	114	138	1.21053	268435424	5.1409e-07
908.368s : 	16983	113	150	1.32743	268435409	5.58794e-07
908.855s : 	16927	113	192	1.69912	268434107	7.15259e-07
909.354s : 	16897	53	93	1.75472	268435442	3.46452e-07
909.941s : 	16862	113	119	1.0531	268435443	4.4331e-07
910.421s : 	16790	112	167	1.49107	268435403	6.22124e-07
910.888s : 	16729	114	199	1.74561	268435433	7.41333e-07
911.4s : 	16663	111	143	1.28829	268435428	5.32717e-07
911.887s : 	16596	111	172	1.54955	268435401	6.4075e-07
912.37s : 	16511	111	184	1.65766	268434658	6.85455e-07
912.847s : 	16462	111	155	1.3964	268435434	5.7742e-07
913.327s : 	16381	111	176	1.58559	268435410	6.55651e-07
913.815s : 	16324	111	175	1.57658	268435441	6.51926e-07
914.285s : 	16269	110	176	1.6	268435435	6.55651e-07
914.77s : 	16204	109	159	1.45872	268435444	5.92321e-07
915.242s : 	16150	109	167	1.53211	268435439	6.22124e-07
915.777s : 	16091	111	127	1.14414	268435456	4.73112e-07
916.242s : 	16017	109	162	1.48624	268435453	6.03497e-07
916.713s : 	15934	109	194	1.77982	268435440	7.22706e-07
917.197s : 	15870	107	134	1.25234	268435449	4.99189e-07
917.666s : 	15794	107	161	1.50467	268435307	5.99772e-07
917.974s : 	15735	105	137	1.30476	268434859	5.10366e-07
918.451s : 	15673	105	175	1.66667	268435448	6.51926e-07
918.946s : 	15625	91	141	1.54945	268435407	5.25266e-07
919.444s : 	15552	103	155	1.50485	268434834	5.77421e-07
919.929s : 	15497	102	167	1.63725	268435273	6.22124e-07
920.412s : 	15443	102	146	1.43137	268435294	5.43893e-07
920.9s : 	15387	100	132	1.32	268435338	4.91739e-07
921.363s : 	15335	100	162	1.62	268435312	6.03497e-07
921.831s : 	15270	101	142	1.40594	268435435	5.28991e-07
922.098s : 	15209	100	130	1.3	268435385	4.84288e-07
922.578s : 	15156	100	136	1.36	268431104	5.06648e-07
923.059s : 	15088	99	147	1.48485	268435419	5.47618e-07
923.533s : 	15022	98	135	1.37755	268435456	5.02914e-07
924.015s : 	14961	97	158	1.62887	268435441	5.88596e-07
924.499s : 	14898	97	153	1.57732	268435437	5.69969e-07
924.963s : 	14837	102	135	1.32353	268435395	5.02914e-07
925.456s : 	14787	97	164	1.69072	268434167	6.10951e-07
925.937s : 	14731	97	118	1.21649	268435454	4.39584e-07
926.44s : 	14675	96	117	1.21875	268435439	4.35859e-07
926.927s : 	14628	96	134	1.39583	268435439	4.99189e-07
927.399s : 	14618	29	33	1.13793	268435452	1.22935e-07
927.921s : 	14559	94	128	1.3617	268433999	4.7684e-07
928.423s : 	14545	34	41	1.20588	268435452	1.52737e-07
928.887s : 	14483	94	155	1.64894	268435432	5.7742e-07
929.376s : 	14432	94	146	1.55319	268435444	5.43892e-07
929.845s : 	14397	81	109	1.34568	268435401	4.06057e-07
930.335s : 	14341	93	146	1.56989	268435320	5.43893e-07
930.818s : 	14328	27	53	1.96296	268435355	1.9744e-07
931.108s : 	14275	92	135	1.46739	268435454	5.02914e-07
931.596s : 	14221	92	144	1.56522	268435422	5.36442e-07
932.095s : 	14163	92	143	1.55435	268435293	5.32717e-07
932.603s : 	14113	92	132	1.43478	268435433	4.91738e-07
933.123s : 	14047	92	137	1.48913	268435419	5.10365e-07
933.613s : 	13985	91	147	1.61538	268435451	5.47618e-07
934.104s : 	13964	36	55	1.52778	268434586	2.04892e-07
934.599s : 	13914	90	111	1.23333	268434103	4.13509e-07
935.084s : 	13863	90	117	1.3	268435453	4.35859e-07
935.582s : 	13814	90	105	1.16667	268435214	3.91156e-07
936.073s : 	13782	80	124	1.55	268435399	4.61936e-07
936.569s : 	13719	90	148	1.64444	268435363	5.51343e-07
937.079s : 	13657	90	149	1.65556	268435453	5.55068e-07
937.571s : 	13589	90	153	1.7	268435440	5.69969e-07
938.068s : 	13553	73	107	1.46575	268435413	3.98606e-07
938.549s : 	13516	90	129	1.43333	268435395	4.80563e-07
939.041s : 	13481	72	102	1.41667	268435335	3.7998e-07
939.533s : 	13419	90	119	1.32222	268435423	4.4331e-07
940.014s : 	13356	90	146	1.62222	268435207	5.43893e-07
940.489s : 	13299	89	115	1.29213	268435296	4.28409e-07
940.978s : 	13242	89	138	1.55056	268435400	5.1409e-07
941.467s : 	13198	72	119	1.65278	268435448	4.4331e-07
941.959s : 	13186	26	37	1.42308	268435363	1.37836e-07
942.346s : 	13129	89	111	1.24719	268435450	4.13507e-07
942.699s : 	13118	18	28	1.55556	268435448	1.04308e-07
943.205s : 	13068	88	138	1.56818	268435434	5.1409e-07
943.691s : 	13012	88	131	1.48864	268435427	4.88013e-07
943.979s : 	12949	87	140	1.6092	268435414	5.21541e-07
944.463s : 	12912	87	103	1.18391	268435440	3.83705e-07
944.967s : 	12861	86	112	1.30233	268435454	4.17233e-07
945.452s : 	12787	86	135	1.56977	268435395	5.02914e-07
945.718s : 	12736	85	113	1.32941	268435448	4.20958e-07
946.108s : 	12678	85	131	1.54118	268435030	4.88014e-07
946.58s : 	12659	33	50	1.51515	268435456	1.86265e-07
947.069s : 	12610	84	116	1.38095	268434944	4.32134e-07
947.554s : 	12554	84	144	1.71429	268435453	5.36442e-07
948.036s : 	12502	84	133	1.58333	268434545	4.95465e-07
948.518s : 	12454	84	125	1.4881	268435454	4.65661e-07
949.019s : 	12403	84	120	1.42857	268435447	4.47035e-07
949.516s : 	12360	84	136	1.61905	268435385	5.0664e-07
950.007s : 	12314	84	124	1.47619	268435411	4.61936e-07
950.513s : 	12248	84	135	1.60714	268435445	5.02914e-07
950.987s : 	12200	83	106	1.27711	268432110	3.94886e-07
951.491s : 	12153	83	126	1.51807	268434850	4.69388e-07
951.931s : 	12123	60	84	1.4	268435427	3.12924e-07
952.436s : 	12075	83	122	1.46988	268435431	4.54485e-07
952.906s : 	12022	80	118	1.475	268435446	4.39584e-07
953.402s : 	11965	80	124	1.55	268435449	4.61936e-07
953.89s : 	11919	79	114	1.44304	268435396	4.24683e-07
954.371s : 	11874	79	122	1.5443	268435430	4.54485e-07
954.865s : 	11817	79	129	1.63291	268435434	4.80563e-07
955.354s : 	11768	79	108	1.36709	268435353	4.02331e-07
955.843s : 	11712	78	111	1.42308	268435435	4.13507e-07
956.348s : 	11672	77	101	1.31169	268435401	3.76254e-07
956.854s : 	11619	76	128	1.68421	268435426	4.76837e-07
957.327s : 	11576	76	99	1.30263	268434927	3.68804e-07
957.8s : 	11529	76	117	1.53947	268435434	4.35859e-07
958.317s : 	11488	74	106	1.43243	268435195	3.94881e-07
958.612s : 	11469	36	44	1.22222	268435421	1.63913e-07
959.116s : 	11419	75	123	1.64	268435447	4.58211e-07
959.615s : 	11375	74	97	1.31081	268435421	3.61353e-07
960.096s : 	11338	74	81	1.09459	268435345	3.01749e-07
960.379s : 	11307	59	78	1.32203	268435387	2.90573e-07
960.863s : 	11250	74	128	1.72973	268435346	4.76837e-07
961.331s : 	11221	57	81	1.42105	268435368	3.01749e-07
961.822s : 	11175	74	103	1.39189	268435382	3.83705e-07
962.33s : 	11125	74	112	1.51351	268435432	4.17233e-07
962.836s : 	11073	74	109	1.47297	268435450	4.06057e-07
963.349s : 	11033	64	81	1.26562	268435435	3.01749e-07
963.833s : 	10985	74	106	1.43243	268435250	3.94881e-07
964.327s : 	10940	73	102	1.39726	268435444	3.7998e-07
964.817s : 	10899	73	106	1.45205	268435387	3.94881e-07
965.218s : 	10851	73	100	1.36986	268435442	3.72529e-07
965.689s : 	10799	73	99	1.35616	268433079	3.68807e-07
966.177s : 	10747	72	95	1.31944	268435447	3.53903e-07
966.672s : 	10713	72	89	1.23611	268435423	3.31551e-07
967.167s : 	10669	71	106	1.49296	268435352	3.94881e-07
967.644s : 	10635	70	90	1.28571	268435399	3.35276e-07
968.127s : 	10623	19	26	1.36842	268435411	9.68576e-08
968.612s : 	10577	71	99	1.39437	268435443	3.68804e-07
969.096s : 	10543	49	57	1.16327	268435406	2.12342e-07
969.559s : 	10516	70	102	1.45714	268435428	3.7998e-07
970.052s : 	10477	70	100	1.42857	268435167	3.72529e-07
970.533s : 	10445	70	94	1.34286	268435390	3.50177e-07
971.034s : 	10401	71	113	1.59155	268435450	4.20958e-07
971.519s : 	10396	70	73	1.04286	268435407	2.71946e-07
972.011s : 	10376	79	88	1.11392	268435446	3.27826e-07
972.493s : 	10331	70	94	1.34286	268435428	3.50177e-07
972.991s : 	10312	31	39	1.25806	268435452	1.45286e-07
973.465s : 	10296	26	30	1.15385	268435447	1.11759e-07
973.998s : 	10252	69	121	1.75362	268435441	4.5076e-07
974.304s : 	10210	69	86	1.24638	268435454	3.20375e-07
974.792s : 	10177	51	76	1.4902	268435440	2.83122e-07
975.269s : 	10124	69	103	1.49275	268435446	3.83705e-07
975.751s : 	10079	67	86	1.28358	268435421	3.20375e-07
976.271s : 	10073	8	9	1.125	268435439	3.35276e-08
976.552s : 	10033	68	83	1.22059	268435452	3.09199e-07
976.839s : 	9987	69	109	1.57971	268435456	4.06057e-07
977.327s : 	9933	68	109	1.60294	268435447	4.06057e-07
977.819s : 	9892	67	95	1.41791	268435402	3.53903e-07
978.326s : 	9854	66	84	1.27273	268435420	3.12924e-07
978.775s : 	9812	66	103	1.56061	268426169	3.83718e-07
979.262s : 	9769	66	99	1.5	268435356	3.68804e-07
979.759s : 	9735	65	95	1.46154	268435353	3.53903e-07
980.271s : 	9697	65	89	1.36923	268435299	3.31551e-07
980.744s : 	9670	43	50	1.16279	268435403	1.86265e-07
981.216s : 	9619	64	90	1.40625	268435452	3.35276e-07
981.687s : 	9578	63	98	1.55556	268435431	3.65079e-07
982.146s : 	9542	63	83	1.31746	268435446	3.09199e-07
982.621s : 	9497	62	96	1.54839	268435429	3.57628e-07
983.101s : 	9464	60	78	1.3	268435448	2.90573e-07
983.565s : 	9436	43	51	1.18605	268435430	1.8999e-07
984.059s : 	9389	62	96	1.54839	268435360	3.57628e-07
984.559s : 	9345	62	97	1.56452	268435435	3.61353e-07
985.043s : 	9311	62	98	1.58065	268435434	3.65078e-07
985.539s : 	9271	62	91	1.46774	268435450	3.39001e-07
986.185s : 	9231	61	80	1.31148	268435447	2.98023e-07
986.675s : 	9194	60	88	1.46667	268435455	3.27826e-07
987.166s : 	9157	60	99	1.65	268435431	3.68804e-07
987.649s : 	9116	58	91	1.56897	268435318	3.39002e-07
988.13s : 	9075	58	97	1.67241	268435430	3.61353e-07
988.62s : 	9038	58	88	1.51724	268435440	3.27826e-07
989.106s : 	9010	57	75	1.31579	268435310	2.79397e-07
989.393s : 	8975	58	82	1.41379	268435441	3.05474e-07
989.86s : 	8937	57	78	1.36842	268435443	2.90573e-07
990.333s : 	8894	57	92	1.61404	268435428	3.42727e-07
990.791s : 	8851	57	79	1.38596	268435453	2.94298e-07
991.276s : 	8825	49	65	1.32653	268435421	2.42144e-07
991.763s : 	8791	57	83	1.45614	268435456	3.09199e-07
992.236s : 	8757	56	74	1.32143	268435431	2.75672e-07
992.724s : 	8723	56	79	1.41071	268435387	2.94298e-07
993.198s : 	8687	56	81	1.44643	268435364	3.01749e-07
993.685s : 	8655	47	65	1.38298	268435443	2.42144e-07
994.174s : 	8615	56	81	1.44643	268435363	3.01749e-07
994.67s : 	8577	55	70	1.27273	268435443	2.6077e-07
995.153s : 	8562	24	31	1.29167	268435378	1.15484e-07
995.616s : 	8522	55	85	1.54545	268435018	3.1665e-07
996.076s : 	8505	33	45	1.36364	268435432	1.67638e-07
996.559s : 	8465	55	81	1.47273	268435375	3.01749e-07
997.055s : 	8436	55	81	1.47273	268435423	3.01749e-07
997.549s : 	8399	54	71	1.31481	268435361	2.64496e-07
998.041s : 	8370	54	80	1.48148	268435440	2.98023e-07
998.509s : 	8338	54	71	1.31481	268435445	2.64496e-07
998.997s : 	8308	42	70	1.66667	268435366	2.6077e-07
999.497s : 	8266	54	82	1.51852	268435420	3.05474e-07
999.982s : 	8245	35	56	1.6	268435443	2.08616e-07
1000.46s : 	8212	53	72	1.35849	268435429	2.68221e-07
1000.92s : 	8178	53	78	1.4717	268435378	2.90573e-07
1001.4s : 	8149	53	73	1.37736	268435426	2.71946e-07
1001.89s : 	8134	17	29	1.70588	268435451	1.08033e-07
1002.35s : 	8101	53	69	1.30189	268435456	2.57045e-07
1002.82s : 	8065	52	71	1.36538	268435369	2.64496e-07
1003.33s : 	8035	47	67	1.42553	268435395	2.49595e-07
1003.61s : 	8003	51	72	1.41176	268435447	2.68221e-07
1004.13s : 	7979	38	50	1.31579	268435450	1.86265e-07
1004.61s : 	7951	51	75	1.47059	268435427	2.79397e-07
1005.09s : 	7918	50	75	1.5	268435411	2.79397e-07
1005.58s : 	7908	17	32	1.88235	268435418	1.19209e-07
1006.07s : 	7872	50	78	1.56	268435446	2.90573e-07
1006.58s : 	7835	50	67	1.34	268435427	2.49594e-07
1007.05s : 	7802	49	70	1.42857	268422991	2.60782e-07
1007.55s : 	7767	49	69	1.40816	268435441	2.57045e-07
1008.05s : 	7730	49	77	1.57143	268435161	2.86848e-07
1008.53s : 	7700	48	69	1.4375	268435452	2.57045e-07
1009.03s : 	7663	49	85	1.73469	268435406	3.1665e-07
1009.51s : 	7632	48	58	1.20833	268435437	2.16067e-07
1009.98s : 	7614	24	50	2.08333	268435271	1.86265e-07
1010.47s : 	7581	48	63	1.3125	268435443	2.34693e-07
1010.96s : 	7555	48	71	1.47917	268435440	2.64496e-07
1011.45s : 	7530	48	83	1.72917	268435372	3.09199e-07
1011.94s : 	7512	28	44	1.57143	268434251	1.63914e-07
1012.42s : 	7494	20	34	1.7	268435402	1.2666e-07
1012.81s : 	7461	47	65	1.38298	268435235	2.42144e-07
1013.3s : 	7430	47	69	1.46809	268435445	2.57045e-07
1013.78s : 	7415	22	27	1.22727	268435445	1.00583e-07
1014.06s : 	7391	48	63	1.3125	268435449	2.34693e-07
1014.55s : 	7366	46	56	1.21739	268435290	2.08616e-07
1015.04s : 	7337	46	68	1.47826	268435456	2.5332e-07
1015.53s : 	7303	46	70	1.52174	268435449	2.6077e-07
1016.02s : 	7273	46	59	1.28261	268435441	2.19792e-07
1016.51s : 	7242	43	70	1.62791	268435381	2.6077e-07
1016.97s : 	7211	45	55	1.22222	268435451	2.04891e-07
1017.45s : 	7178	44	73	1.65909	268435438	2.71946e-07
1017.92s : 	7162	21	28	1.33333	268435447	1.04308e-07
1018.44s : 	7130	44	70	1.59091	268435450	2.6077e-07
1018.92s : 	7103	44	55	1.25	268435454	2.04891e-07
1019.44s : 	7086	44	59	1.34091	268435371	2.19792e-07
1019.94s : 	7066	28	34	1.21429	268435455	1.2666e-07
1020.41s : 	7039	44	58	1.31818	268435383	2.16067e-07
1020.85s : 	7015	44	59	1.34091	268435427	2.19792e-07
1021.33s : 	6988	43	50	1.16279	268435413	1.86265e-07
1021.83s : 	6956	43	62	1.44186	268435361	2.30968e-07
1022.33s : 	6924	43	76	1.76744	268435441	2.83122e-07
1022.83s : 	6886	43	65	1.51163	268435452	2.42144e-07
1023.32s : 	6871	43	45	1.04651	268435425	1.67638e-07
1023.82s : 	6849	43	60	1.39535	268435405	2.23517e-07
1024.3s : 	6825	42	52	1.2381	268435347	1.93715e-07
1024.8s : 	6807	35	42	1.2	268435442	1.56462e-07
1025.28s : 	6780	42	49	1.16667	268435352	1.82539e-07
1025.76s : 	6771	21	28	1.33333	268435438	1.04308e-07
1026.25s : 	6742	37	47	1.27027	268435431	1.75089e-07
1026.72s : 	6724	42	43	1.02381	268435415	1.60188e-07
1027.2s : 	6698	37	55	1.48649	268434331	2.04892e-07
1027.69s : 	6672	42	61	1.45238	268435454	2.27243e-07
1028.19s : 	6639	42	68	1.61905	268435438	2.5332e-07
1028.67s : 	6614	34	54	1.58824	268434792	2.01166e-07
1028.97s : 	6587	43	59	1.37209	268435424	2.19792e-07
1029.44s : 	6571	26	38	1.46154	268435453	1.41561e-07
1029.93s : 	6538	42	62	1.47619	268435402	2.30968e-07
1030.4s : 	6520	41	52	1.26829	268435428	1.93715e-07
1030.89s : 	6498	41	48	1.17073	268435420	1.78814e-07
1031.38s : 	6470	42	67	1.59524	268435447	2.49594e-07
1031.88s : 	6457	26	34	1.30769	268435396	1.2666e-07
1032.35s : 	6426	41	66	1.60976	268435432	2.45869e-07
1032.83s : 	6412	20	35	1.75	268435420	1.30385e-07
1033.31s : 	6385	41	60	1.46341	268435197	2.23518e-07
1033.78s : 	6361	40	47	1.175	268431931	1.75091e-07
1034.28s : 	6347	26	43	1.65385	268435384	1.60188e-07
1034.77s : 	6316	41	60	1.46341	268435451	2.23517e-07
1035.26s : 	6300	23	29	1.26087	268435012	1.08034e-07
1035.73s : 	6281	40	48	1.2	268435448	1.78814e-07
1036.22s : 	6254	40	49	1.225	268435403	1.82539e-07
1036.69s : 	6233	38	53	1.39474	268435438	1.9744e-07
1037.16s : 	6221	21	35	1.66667	268435419	1.30385e-07
1037.63s : 	6193	42	61	1.45238	268435433	2.27243e-07
1038.12s : 	6163	40	55	1.375	268435414	2.04891e-07
1038.6s : 	6143	40	53	1.325	268435432	1.9744e-07
1039.13s : 	6119	40	59	1.475	268435440	2.19792e-07
1039.62s : 	6096	35	47	1.34286	268435451	1.75089e-07
1040.1s : 	6070	39	60	1.53846	268435296	2.23518e-07
1040.59s : 	6048	40	55	1.375	268435453	2.04891e-07
1041.07s : 	6046	6	7	1.16667	268435393	2.6077e-08
1041.55s : 	6024	39	47	1.20513	268435174	1.75089e-07
1042.04s : 	6000	39	55	1.41026	268435430	2.04891e-07
1042.53s : 	5987	39	45	1.15385	268435430	1.67638e-07
1043.02s : 	5966	39	55	1.41026	268435377	2.04891e-07
1043.51s : 	5947	39	52	1.33333	268435437	1.93715e-07
1044s : 	5931	39	48	1.23077	268435432	1.78814e-07
1044.46s : 	5909	38	43	1.13158	268435384	1.60188e-07
1044.74s : 	5880	39	49	1.25641	268435456	1.82539e-07
1045.23s : 	5856	38	52	1.36842	268435424	1.93715e-07
1045.72s : 	5827	38	58	1.52632	268435348	2.16067e-07
1046.2s : 	5802	38	56	1.47368	268435443	2.08616e-07
1046.69s : 	5785	25	34	1.36	268435422	1.2666e-07
1047.18s : 	5766	38	46	1.21053	268435448	1.71363e-07
1047.67s : 	5746	37	58	1.56757	268435383	2.16067e-07
1048.16s : 	5719	37	63	1.7027	268435423	2.34693e-07
1048.64s : 	5693	37	55	1.48649	268434964	2.04891e-07
1049.16s : 	5667	38	49	1.28947	268435428	1.82539e-07
1049.68s : 	5646	37	46	1.24324	268434845	1.71364e-07
1050.18s : 	5621	36	60	1.66667	268435440	2.23517e-07
1050.66s : 	5597	36	55	1.52778	268435420	2.04891e-07
1051.15s : 	5593	12	16	1.33333	268435439	5.96047e-08
1051.41s : 	5570	36	42	1.16667	145928219	2.87813e-07
1051.89s : 	5550	35	47	1.34286	268435400	1.75089e-07
1052.36s : 	5522	35	45	1.28571	268435439	1.67638e-07
1052.87s : 	5495	35	49	1.4	268435369	1.82539e-07
1053.35s : 	5476	35	44	1.25714	268435437	1.63913e-07
1053.83s : 	5474	35	35	1	268435407	1.30385e-07
1054.31s : 	5439	36	37	1.02778	268435446	1.37836e-07
1054.82s : 	5432	14	15	1.07143	268435377	5.58794e-08
1055.31s : 	5418	21	29	1.38095	268435344	1.08033e-07
1055.8s : 	5402	35	49	1.4	268435317	1.82539e-07
1056.29s : 	5374	38	60	1.57895	268435401	2.23517e-07
1056.78s : 	5348	35	44	1.25714	268435389	1.63913e-07
1057.26s : 	5323	35	52	1.48571	268435431	1.93715e-07
1057.64s : 	5300	38	57	1.5	268435450	2.12342e-07
1058.1s : 	5281	34	49	1.44118	268435446	1.82539e-07
1058.58s : 	5262	34	40	1.17647	268435362	1.49012e-07
1059.06s : 	5253	20	22	1.1	268435428	8.19564e-08
1059.55s : 	5244	19	31	1.63158	268435401	1.15484e-07
1060.03s : 	5217	35	49	1.4	268435418	1.82539e-07
1060.53s : 	5194	35	44	1.25714	268435442	1.63913e-07
1061.03s : 	5177	34	48	1.41176	268435451	1.78814e-07
1061.52s : 	5160	34	53	1.55882	268435399	1.9744e-07
1062s : 	5139	34	55	1.61765	268435396	2.04891e-07
1062.48s : 	5115	34	50	1.47059	268435397	1.86265e-07
1062.97s : 	5108	14	16	1.14286	268432640	5.96053e-08
1063.45s : 	5087	33	41	1.24242	268435449	1.52737e-07
1063.71s : 	5065	33	48	1.45455	268435448	1.78814e-07
1064.2s : 	5053	25	37	1.48	268435417	1.37836e-07
1064.71s : 	5025	33	51	1.54545	268435400	1.8999e-07
1065.23s : 	5002	33	47	1.42424	268435440	1.75089e-07
1065.72s : 	4987	33	42	1.27273	268435444	1.56462e-07
1066.2s : 	4978	33	48	1.45455	268435012	1.78814e-07
1066.69s : 	4953	32	57	1.78125	268435451	2.12342e-07
1067.19s : 	4929	32	47	1.46875	268434927	1.75089e-07
1067.68s : 	4908	31	46	1.48387	268435409	1.71363e-07
1068.15s : 	4885	31	43	1.3871	268435450	1.60187e-07
1068.63s : 	4862	31	48	1.54839	268435411	1.78814e-07
1069.11s : 	4842	31	46	1.48387	268435455	1.71363e-07
1069.59s : 	4824	31	44	1.41935	268435208	1.63913e-07
1070.07s : 	4823	5	6	1.2	268435185	2.23518e-08
1070.53s : 	4805	31	43	1.3871	268435443	1.60187e-07
1071.01s : 	4791	31	38	1.22581	268435377	1.41561e-07
1071.45s : 	4774	31	48	1.54839	268435431	1.78814e-07
1071.92s : 	4758	30	43	1.43333	268435435	1.60187e-07
1072.4s : 	4740	30	32	1.06667	268435433	1.19209e-07
1072.89s : 	4734	12	17	1.41667	268435439	6.33299e-08
1073.35s : 	4717	29	39	1.34483	268435453	1.45286e-07
1073.79s : 	4703	29	39	1.34483	268435438	1.45286e-07
1074.27s : 	4690	29	35	1.2069	268434831	1.30385e-07
1074.75s : 	4671	29	37	1.27586	268435454	1.37836e-07
1075.22s : 	4655	29	47	1.62069	268435434	1.75089e-07
1075.71s : 	4636	29	38	1.31034	268435436	1.41561e-07
1076.19s : 	4627	18	23	1.27778	268435275	8.56817e-08
1076.68s : 	4607	29	38	1.31034	268435456	1.41561e-07
1077.15s : 	4603	7	11	1.57143	268422991	4.09801e-08
1077.65s : 	4586	29	40	1.37931	268435451	1.49012e-07
1078.12s : 	4572	20	32	1.6	268435395	1.19209e-07
1078.59s : 	4562	15	18	1.2	268435345	6.70553e-08
1079.07s : 	4543	28	40	1.42857	268434103	1.49012e-07
1079.53s : 	4522	28	36	1.28571	268435430	1.3411e-07
1080.03s : 	4500	28	54	1.92857	268435455	2.01166e-07
1080.53s : 	4478	28	38	1.35714	268435437	1.41561e-07
1081.01s : 	4463	21	26	1.2381	268435454	9.68575e-08
1081.47s : 	4444	28	37	1.32143	268435156	1.37836e-07
1081.95s : 	4425	28	32	1.14286	268435436	1.19209e-07
1082.44s : 	4405	28	40	1.42857	268434658	1.49012e-07
1082.91s : 	4391	28	34	1.21429	268435448	1.2666e-07
1083.4s : 	4373	28	51	1.82143	268435408	1.8999e-07
1083.9s : 	4366	11	17	1.54545	268435443	6.33299e-08
1084.39s : 	4348	27	36	1.33333	268435446	1.3411e-07
1084.87s : 	4329	27	35	1.2963	268434809	1.30385e-07
1085.34s : 	4309	27	39	1.44444	268435400	1.45286e-07
1085.82s : 	4290	27	40	1.48148	268435433	1.49012e-07
1086.32s : 	4279	27	31	1.14815	268435317	1.15484e-07
1086.58s : 	4270	26	29	1.11538	268435385	1.08033e-07
1087.07s : 	4258	18	21	1.16667	268435423	7.82311e-08
1087.53s : 	4249	20	28	1.4	268435443	1.04308e-07
1088s : 	4240	15	24	1.6	268429557	8.94089e-08
1088.48s : 	4227	26	33	1.26923	268435338	1.22935e-07
1088.98s : 	4209	26	38	1.46154	268435214	1.41561e-07
1089.45s : 	4190	25	39	1.56	268435443	1.45286e-07
1089.94s : 	4174	24	29	1.20833	268435226	1.08034e-07
1090.44s : 	4157	26	35	1.34615	268435429	1.30385e-07
1090.95s : 	4141	19	24	1.26316	268435392	8.9407e-08
1091.44s : 	4121	26	34	1.30769	268435421	1.2666e-07
1091.92s : 	4101	26	36	1.38462	268435421	1.3411e-07
1092.43s : 	4084	26	35	1.34615	268435401	1.30385e-07
1092.93s : 	4065	26	35	1.34615	268435431	1.30385e-07
1093.43s : 	4050	24	41	1.70833	268434860	1.52737e-07
1093.93s : 	4029	25	36	1.44	268435382	1.3411e-07
1094.42s : 	4012	25	34	1.36	268435441	1.2666e-07
1094.91s : 	3995	26	41	1.57692	268435388	1.52737e-07
1095.41s : 	3976	25	36	1.44	268435449	1.3411e-07
1095.91s : 	3960	25	31	1.24	268435417	1.15484e-07
1096.41s : 	3945	25	33	1.32	268433662	1.22935e-07
1096.97s : 	3929	26	28	1.07692	268435456	1.04308e-07
1097.45s : 	3920	11	14	1.27273	268435410	5.21541e-08
1097.93s : 	3912	10	19	1.9	268435451	7.07805e-08
1098.41s : 	3896	23	34	1.47826	268435323	1.2666e-07
1098.92s : 	3891	6	9	1.5	268435361	3.35276e-08
1099.4s : 	3877	23	31	1.34783	268435421	1.15484e-07
1099.71s : 	3862	24	40	1.66667	268434859	1.49012e-07
1100.19s : 	3845	24	39	1.625	268433999	1.45287e-07
1100.68s : 	3836	24	26	1.08333	268435456	9.68575e-08
1100.97s : 	3820	24	29	1.20833	268435454	1.08033e-07
1101.46s : 	3809	17	29	1.70588	268435453	1.08033e-07
1101.94s : 	3792	24	33	1.375	268435407	1.22935e-07
1102.43s : 	3772	24	33	1.375	268435438	1.22935e-07
1102.94s : 	3756	24	41	1.70833	268435435	1.52737e-07
1103.42s : 	3739	24	33	1.375	268435438	1.22935e-07
1103.9s : 	3723	23	34	1.47826	268435456	1.2666e-07
1104.37s : 	3709	23	29	1.26087	268435428	1.08033e-07
1104.85s : 	3691	23	34	1.47826	268435438	1.2666e-07
1105.34s : 	3676	23	32	1.3913	268435454	1.19209e-07
1105.82s : 	3663	23	40	1.73913	268435445	1.49012e-07
1106.31s : 	3644	23	34	1.47826	268435389	1.2666e-07
1106.81s : 	3630	23	24	1.04348	268434689	8.94072e-08
1107.09s : 	3614	22	26	1.18182	268435452	9.68575e-08
1107.58s : 	3598	22	27	1.22727	268435411	1.00583e-07
1108.08s : 	3581	22	31	1.40909	268435361	1.15484e-07
1108.41s : 	3567	22	32	1.45455	268435428	1.19209e-07
1108.91s : 	3553	22	25	1.13636	268435419	9.31323e-08
1109.42s : 	3542	22	32	1.45455	268435389	1.19209e-07
